399998 64904
A 132988 58196
A 1 256766
A 384645 274642
B 324291 324292
B 116542 94653
A 146151 146152
A 15355 15356
A 399998 51393
B 1 172993
A 129338 106230
A 12660 12661
B 310231 310232
B 1 273272
A 1 324498
B 349771 349772
B 274013 340894
A 399998 293029
B 1 233563
A 191742 360461
B 1 131977
A 304566 192795
A 202296 120933
A 367975 367976
A 394077 394078
B 278035 24911
A 62776 62777
A 378693 378694
B 399550 399551
B 161899 161900
B 190701 42214
B 344497 344498
B 101180 101181
A 104964 104965
B 43792 43793
B 36900 36901
A 341354 341355
B 62306 360162
B 153676 153677
A 290947 290948
B 61985 104480
B 385774 385775
A 248352 113742
B 102939 4849
A 382807 173548
B 1 399998
A 399998 252257
B 67935 67936
B 253863 168218
A 285416 191170
B 282311 131585
A 234045 191202
B 365367 27420
A 99737 337813
A 62200 62201
A 172383 4453
B 111571 11130
A 55243 55244
B 1 283125
B 239387 315749
A 63834 63835
A 157141 151014
A 4304 4305
A 172571 172572
B 399998 234995
B 1 355152
A 399998 299550
A 329021 281228
A 1 399998
A 87696 348989
A 131473 131474
A 246070 246071
A 190241 91815
A 347554 347555
A 77206 77207
A 71675 71676
B 376261 376262
B 8984 114484
A 202920 202921
B 399998 281700
A 15061 15062
B 399998 181167
A 170256 70883
A 334543 334544
A 398943 345551
A 360761 360762
B 42529 52773
B 353936 76082
B 348592 348593
B 390571 390572
A 399998 217487
A 1 367604
B 384132 384133
A 215097 147643
A 213552 213553
B 260307 350120
A 383490 383491
B 31720 269473
A 101990 101991
A 88986 88987
B 1 232030
A 386543 192446
A 336434 272721
A 399998 325050
B 43000 944
A 53989 294106
A 5002 5003
A 300400 300401
A 361827 231650
A 204584 204585
B 25995 319646
B 266123 190694
A 2 3
B 396520 140119
A 269283 101891
A 323466 323467
A 289317 289318
B 80837 285202
B 216765 37302
B 65401 94978
B 361486 361487
B 254867 254868
A 165086 150148
A 399998 397259
B 188747 89181
B 75950 21961
A 1 262620
A 1 223293
B 25200 252430
B 3 399998
B 368863 72563
B 314457 208588
A 206617 115384
A 381109 381110
A 307827 307828
B 278640 278641
A 40560 3142
B 172638 172639
B 223550 279729
A 262663 120549
A 281484 281485
A 1 229092
A 149115 226652
B 399998 126061
B 399998 192978
B 195866 195867
A 166258 166259
A 24765 36520
A 381450 383009
A 287417 287418
A 300636 300637
A 1990 1991
A 363843 363844
A 1 28972
B 305223 296165
A 317629 317630
A 231433 143636
A 12076 12077
A 1 302145
A 164117 268622
A 173094 183245
B 399998 133858
A 2 399997
A 198379 198380
B 346093 346094
A 362177 362178
A 29816 29817
B 372819 180903
A 399998 72029
A 399998 234637
A 326793 326794
B 1 370252
B 46959 273016
B 121765 121766
B 132838 132839
B 139856 139857
A 1 95208
B 303134 389152
B 318152 318153
B 347388 347389
A 1 395457
A 99152 139306
B 334310 348630
B 324865 317634
A 87603 361870
B 1 76378
A 171470 171471
A 36115 36116
B 334885 395303
B 60567 60568
A 218475 218476
A 249103 266444
B 41020 83409
B 167403 167404
A 399998 123531
A 284602 284603
B 139273 139274
A 336477 336478
B 306719 311448
B 155576 155577
B 142945 293316
B 109307 71529
A 231576 231577
B 158919 158920
A 1 363868
B 20956 277073
A 379849 379850
A 372741 220324
A 296312 310132
B 174446 174447
B 29769 29770
A 59304 59305
B 288232 288233
A 335540 335541
A 167390 167644
B 291145 291146
A 1 27772
A 242445 242446
B 327275 327276
B 5139 5140
A 136228 272702
B 318638 318639
A 296348 296349
B 342546 342547
B 366341 366342
B 212606 91537
B 314528 373292
B 143798 143799
B 363480 363481
A 234160 234161
B 1 159874
A 242117 264756
A 399998 276290
B 98102 98103
B 194461 194462
A 326011 281794
B 1 303311
B 18088 18089
A 399998 305237
B 380355 380356
B 138515 105905
A 57491 192108
B 263291 263292
B 53140 53141
B 382877 53491
A 248809 73686
A 313559 135888
A 156369 275898
A 317351 186535
A 109792 109793
B 130656 171822
B 371431 395483
B 320477 324390
A 150507 150508
B 340373 210167
A 272672 272673
B 301164 301165
A 164165 164166
B 238604 133096
A 37121 165653
B 201461 161298
B 298255 100777
B 206208 206209
B 179006 179007
B 1 43874
B 198595 375251
B 399998 119805
A 354298 354299
A 171003 171004
B 399998 53303
B 272192 324604
A 1 18168
A 129023 264046
A 18028 72878
B 381405 356881
A 357639 357640
B 399998 227690
A 76808 89432
B 344322 364139
A 362580 336064
B 1 27999
A 1 33368
A 399998 338357
A 306339 233226
A 373683 330263
B 399998 290503
B 395558 395559
A 60220 1611
A 100950 326667
A 196985 394305
B 248213 248214
B 13435 13436
A 35811 35812
B 285443 179835
A 209694 250064
B 97770 373330
B 399998 61224
B 236227 226652
B 370964 99415
A 234122 234123
B 288468 75189
B 362738 362739
A 91519 91520
B 138184 124426
B 399998 140001
A 1 177326
A 356814 234669
A 107068 218870
B 399998 69430
B 70994 184752
A 189056 189057
B 327339 144276
B 399998 61182
B 273061 377413
A 92626 66823
B 386168 386169
A 346278 45036
B 186432 186433
B 187402 187403
A 337903 192234
B 399998 10795
B 399998 121302
B 1 90072
A 377799 377800
B 102842 82871
A 221823 1496
A 1 32995
B 161041 181040
B 47188 79756
A 126292 126293
B 1 274920
A 52547 52548
A 270177 10215
A 257557 257558
B 399998 378405
A 185779 350040
B 374178 236455
A 224331 373881
B 333835 333836
B 110141 110142
B 246288 78391
B 270904 216815
B 41776 41777
B 192614 156723
A 342604 217001
B 399998 123847
A 1 2
B 14177 14178
A 140839 140840
A 95306 83377
A 27442 27443
B 284411 284412
B 1 378047
B 302760 301986
B 8214 299003
A 44627 320546
B 385205 309833
A 334188 334189
A 385839 385840
B 109015 127712
B 1 362018
B 1 384033
B 71951 235333
B 3 399997
B 6815 6816
B 89693 89694
B 314675 314676
B 268274 268275
A 18117 18118
A 180635 180636
B 395064 377366
A 104157 104158
B 399998 327036
B 399998 199176
A 74184 60073
B 133972 133973
B 1 80579
B 71205 327959
B 4547 4548
B 1 399998
B 114884 114885
A 257290 257291
A 158998 179142
A 235826 235827
B 295113 237743
A 1 209226
A 204695 235038
A 72675 348290
A 244190 92265
B 394647 394648
A 2 399998
B 364095 48109
B 1 21201
B 105650 372506
B 225216 347953
A 1 47157
A 186693 247660
B 54259 345616
A 241906 7892
A 359765 47970
B 399998 7911
A 76443 177963
A 1 184761
A 218909 218910
A 143031 143032
B 2 399998
A 1 31824
B 63699 163786
A 195312 174387
B 103578 127044
A 246978 246979
A 228150 228151
A 165184 165185
B 399997 399998
A 97202 97203
A 249969 19344
B 74075 74076
A 203731 203732
A 301577 325200
B 364632 188216
B 164216 388420
B 7544 7545
B 4415 4416
B 258090 240605
B 327071 327072
B 399998 364320
A 198038 156321
A 368018 368019
B 62593 398560
B 1 191386
A 262676 203308
B 61380 336024
B 143319 143320
A 1 283911
B 348329 17387
B 305777 345756
A 358194 81138
B 179000 179001
A 300188 134754
B 1 44377
A 399998 334353
A 306440 306441
B 399998 237291
A 348119 348120
A 399997 399998
B 1 2
B 224853 130369
A 285526 148438
B 91510 25559
A 36492 393283
B 2046 2047
A 5009 5010
A 113749 113750
A 281993 37007
B 263638 65539
A 250853 85123
A 275927 226348
B 286129 252011
B 198715 378729
B 193467 79956
B 141 100318
A 399998 153006
A 1 399997
B 399998 263400
B 399998 68126
B 16563 16564
A 399998 396919
B 147942 201872
B 51097 51098
B 38206 321441
A 63978 41705
B 283749 283750
B 1 101209
A 148084 148085
B 97032 97033
B 219662 64264
A 399998 128887
B 126635 247929
B 225548 225549
A 266176 197370
A 399998 244778
B 1 23130
B 1 93294
A 66993 66994
B 22338 243362
A 136521 136522
A 348436 348437
A 201258 177502
A 323892 323893
A 276734 276735
A 399998 217581
B 399998 209337
B 67907 67908
B 64624 64625
B 346093 387173
A 399998 212870
B 940 237945
A 399998 26550
B 323820 323821
A 68242 68243
B 193716 193717
B 399998 188215
B 42623 42624
A 16797 345175
B 207971 76767
B 105886 105887
A 246029 169807
A 74526 74527
B 74142 69993
A 1 132864
A 1 20329
B 222687 222688
B 356026 356027
B 399998 217299
A 156537 156538
A 126706 367788
B 197119 329808
B 339271 339272
A 89987 235426
B 3543 226239
A 106435 106436
B 1 398087
A 47514 47515
A 336232 194131
B 268473 380735
A 58478 132371
A 399998 354507
A 181779 115800
A 320645 320646
A 274976 274977
B 331663 357834
B 386814 386815
B 1 348378
A 285858 285859
B 131408 116459
B 57907 57908
A 51633 51634
A 38949 62389
B 319124 319125
B 399998 227976
A 1 2
A 266762 266763
A 168446 168447
A 58120 151621
B 26932 26933
A 311973 311974
B 399998 373657
B 211563 211564
A 234325 98101
A 123522 123523
B 394086 268110
A 109035 109036
B 1 297798
B 44537 44538
B 1 108648
B 27495 146097
A 64307 64308
A 251952 251953
B 286309 286310
B 295850 295851
A 335534 244744
A 121960 121961
A 203421 386379
B 399324 268271
A 329050 329051
A 61768 61769
A 95223 228366
A 184561 234773
B 165341 32842
B 114359 103815
A 266965 328256
B 290542 191858
B 209008 30529
A 167167 167168
B 62311 314402
A 26136 26137
A 399998 4115
A 29098 29099
B 1 363117
A 152408 152409
A 289013 289014
A 129722 129723
B 187075 24877
B 66525 116935
B 363226 49581
B 151506 192389
B 397629 158274
B 112128 23805
A 1 353388
B 224958 368362
A 80313 80314
B 94283 61705
A 337343 315947
B 245100 236580
A 327081 327082
B 284293 284294
A 13831 13832
A 379674 379675
B 282922 295601
A 13076 13077
B 341861 341862
A 399998 47713
A 1 2198
A 35194 197901
A 1 156095
B 14750 14751
B 73235 73236
B 292620 205143
B 321299 321300
A 129137 154581
A 1 171597
B 399998 353998
A 179192 179193
B 11581 91979
A 1 301176
B 19616 19617
B 203852 203853
A 21832 55151
A 24948 221557
A 164424 164425
B 320117 243994
B 277427 110228
A 229085 198601
B 320208 320209
A 295877 295878
A 63467 248715
A 178689 334804
A 23907 23908
A 377005 65140
A 1 177221
B 83074 351060
A 73011 73012
B 1 70077
B 306332 306333
B 1 186319
A 15863 230748
B 1 47900
A 15632 15633
A 399998 233730
A 1 270168
A 85455 85456
B 102373 102374
B 77307 349502
B 383752 383753
B 284164 237986
B 244970 313772
B 73376 73377
A 213820 213821
A 103151 103152
B 172936 172937
A 120275 120276
A 296674 272571
B 77471 77472
B 31511 31512
B 347779 347780
B 78119 25888
B 152935 211808
B 369351 369352
A 299464 56980
A 77662 77663
A 188894 188895
B 327992 238741
B 393103 207792
A 154792 22923
A 199155 310495
A 386251 386252
B 1 86283
B 308244 383171
A 138759 138760
A 57306 391459
A 372434 372435
A 216141 216142
A 226182 393553
A 180842 180843
B 1 212455
A 345184 345185
A 201085 206618
A 333454 210202
A 239518 131378
B 147653 157309
A 29316 29317
A 233833 233834
A 112354 112355
A 183697 192809
A 5802 5803
A 76246 238238
B 1 253286
A 85014 85015
B 77405 77406
B 3 399997
A 233254 233255
A 81524 125007
A 351780 353075
A 43639 43640
A 128547 346573
B 1 254167
A 216611 79689
A 21004 286825
B 342728 341904
A 243527 243528
B 367538 367539
B 237079 237080
A 192369 53180
B 2 3
B 375210 247214
B 399654 399655
B 363839 363840
B 378782 227193
B 26912 26913
A 10945 10946
A 117368 289733
B 399998 170552
B 137172 30274
B 32985 32986
B 36571 158888
A 208625 57725
B 1 119730
A 334342 334343
B 176047 4978
B 1 61831
B 9978 9979
A 274580 107192
B 1 108233
B 334747 334748
A 72806 72807
A 372073 372074
A 180830 180831
A 347396 347397
B 1 22745
B 86812 107537
A 391033 391034
A 383392 383393
B 1 275905
B 51640 26180
B 1 99010
B 399998 382061
A 173587 173588
B 283419 283420
A 102757 313851
A 86429 86430
B 213462 354134
B 399998 117992
B 68288 266681
A 34746 34747
B 51702 322913
A 90418 90419
B 279419 31726
A 351424 4288
A 183752 183753
B 2 3
B 1 99531
B 292357 243617
B 1 302636
B 1 208055
B 5818 5819
A 99579 99580
A 278148 271151
B 399998 78863
A 399998 318116
B 163193 163194
B 356942 356943
B 399998 357363
A 267507 17514
A 59589 325031
A 1 384270
B 175217 175218
B 270031 270032
B 287724 113299
A 377811 377812
B 250105 250106
B 297577 297578
B 262799 8259
A 1 399998
B 175703 146904
A 279841 279842
B 147370 147371
A 115418 115419
A 21315 127798
A 255185 244951
B 182913 281683
B 21280 21281
A 196280 196281
B 287484 269517
A 378277 255188
A 45418 45419
A 399998 82076
A 217891 217892
A 87215 349460
A 117235 118426
A 205313 395409
A 382561 151032
A 222877 222878
B 219608 219609
B 335835 335836
A 346166 346167
A 281343 281344
B 399998 326004
B 391336 59124
A 13518 15119
B 99932 72867
B 59363 123574
B 1 237360
B 258439 258440
A 102873 102874
B 41557 332010
A 399998 210302
A 208644 208645
B 353717 353718
A 303724 163448
B 94484 94485
B 40981 40982
B 195727 195728
B 261065 261066
A 75772 75773
A 198370 198371
A 15883 15884
A 4320 70008
B 1 71384
B 149013 149014
A 399998 110447
B 18084 117226
B 241748 266029
A 399998 289184
B 333209 178776
B 1 135430
A 161168 129598
B 192410 268586
A 170799 92077
B 17587 17588
A 1 375579
B 170884 170885
B 91599 33906
B 137946 137947
B 192808 192809
A 188486 55760
B 87238 315355
B 91154 75303
A 294746 294747
B 263354 178520
A 399998 206609
B 222854 60380
A 399998 240811
A 1 399997
A 25804 25805
A 323378 5312
A 399998 17899
A 94715 224913
A 393607 393608
B 1 9224
B 399998 74425
B 1 39936
B 301711 301712
B 304544 304545
A 304778 304779
B 49483 245835
A 65291 24474
A 337671 111367
A 222292 339835
B 46372 348862
B 399998 382507
A 4276 64345
A 347801 307056
A 213337 213338
A 29795 218972
A 860 861
B 197267 332383
B 188288 188289
B 1 390968
A 399997 399998
A 399998 169224
B 235049 235050
B 388682 74482
A 46064 27702
A 224277 384232
A 391093 116612
B 399998 79089
B 303656 305522
B 82848 56382
B 13408 307831
A 188808 188809
A 399998 106061
A 47279 47280
A 277246 277247
B 260810 31444
B 361594 361595
A 1 28549
A 1 399998
A 383209 383210
B 85171 158861
B 262316 262317
A 394769 394770
B 244889 391979
A 71065 1002
B 201099 122480
B 168648 168649
A 399998 193100
A 313638 355407
B 177308 177309
B 144934 144935
B 131285 150925
A 336221 336222
A 394562 394563
A 173503 287264
B 228289 228290
A 1 148615
B 28545 28546
A 399998 196689
B 6881 322525
B 117668 231023
B 399998 199742
B 1 148705
A 96760 71421
B 169811 185021
B 399998 306214
B 337399 337400
A 324119 233872
A 171935 171936
B 399998 65664
A 121259 121260
B 177618 340770
B 104183 104184
B 1 379637
B 57791 141207
A 110184 117741
B 265438 265439
A 399998 102288
A 147263 172373
B 399998 145219
B 206080 379973
B 237240 237241
A 23362 23363
B 385340 385341
B 69513 181264
B 13351 265315
B 325071 77451
B 197437 197438
A 112619 112620
B 101026 101027
A 350414 49861
A 14584 14585
A 366411 366412
B 388154 388155
B 294406 127950
B 9260 395293
B 231582 150608
A 256170 79175
B 391824 391825
A 310657 14136
B 201593 51552
B 226285 315678
A 1 110549
B 140768 370935
A 399998 93608
B 235605 235606
B 266224 266225
A 163403 163404
B 112117 112118
A 215505 215506
B 205565 324785
B 196917 203930
B 327561 125026
B 379143 210375
A 170668 308898
B 299881 299882
A 215977 127871
B 399998 22991
B 63636 78533
A 341689 196739
B 62940 62941
B 399998 383432
A 144634 25991
A 222754 387914
B 344243 344244
A 204662 204663
A 399998 391401
B 1 213408
B 301388 301389
A 123090 179020
A 225222 225223
A 242117 242118
B 1 115487
B 111833 111834
B 239408 239409
A 308158 308159
A 381984 381985
A 343328 219229
B 122364 122365
A 385814 384343
B 394408 244739
A 212705 371958
A 1 313260
A 1 182385
B 171596 145615
A 117295 19610
A 343253 395805
A 289837 289838
A 365096 365097
B 151279 307401
A 108305 20105
B 330787 377425
A 303948 294531
A 399998 5909
A 311174 9546
B 399998 299073
A 180902 304035
B 262956 246840
A 356287 356288
A 64209 209918
B 196100 196101
B 249745 227891
B 261133 261134
A 41950 41951
B 399998 233686
B 84486 303676
A 72851 373312
B 324683 87211
A 279274 313433
A 143890 356750
A 266128 241238
A 219970 37415
B 325 326
B 270285 126970
B 64208 64209
B 1 219821
B 242536 391282
A 95536 95537
A 175972 175973
B 321855 321856
A 314203 380665
A 85458 267062
A 399998 336235
B 214964 214965
A 1 236969
B 399998 211712
B 121876 345482
B 322706 281136
A 1 334626
B 196281 205229
B 394413 394414
A 17535 179006
B 32438 124272
A 55192 55193
A 307275 39766
B 292774 292775
B 399998 219845
A 31946 31947
B 1 95954
B 1 76991
A 395167 186422
B 318185 144201
A 313172 313173
A 399998 322191
B 29684 29685
A 155698 155699
B 2490 154388
B 3 399997
A 1 372017
A 101316 45036
B 221404 221405
A 165714 165715
B 388790 388791
A 209266 209267
B 37025 37026
A 1 252512
B 156281 367679
A 275298 275299
B 318424 196882
B 203898 219569
A 390372 390373
A 195988 195989
B 399998 188599
A 215240 107592
B 5092 219312
A 132695 132696
A 123113 296771
B 23259 23260
A 20684 399488
A 360507 4155
B 59168 4004
A 1 26023
B 295681 181649
A 136463 136464
B 399998 53162
B 106272 106273
B 34858 34859
A 73209 73210
A 6293 6294
A 282882 282883
B 239315 239316
A 207070 207071
A 381744 381745
A 251803 251804
A 269670 269671
B 208872 209605
A 390167 139161
B 1 29624
A 1 236697
B 1 92303
B 167969 167970
B 1 90087
B 295706 145697
A 399998 86244
B 67497 76024
A 260553 260554
B 263018 350333
B 288335 222761
B 1 325189
B 310371 275836
B 122537 204836
A 8526 268901
B 19081 344083
A 269063 269064
B 399998 196737
B 385590 385591
B 179242 373726
A 392464 392465
B 347231 265975
B 399998 88609
A 294966 294967
A 237758 237759
B 128466 128467
A 176927 176928
A 240051 240052
B 33990 393599
B 399998 276175
B 121502 163168
A 245120 245121
A 399998 116266
B 399998 342282
A 135780 265605
B 98078 357588
B 1 271790
B 179955 891
A 1 264468
A 1 264904
B 141678 141679
B 399998 194104
B 399998 71935
A 237690 237691
A 296330 345321
B 129798 56762
B 82551 99366
A 399998 222608
B 1 332076
A 390104 390105
A 281528 81546
A 399998 50543
A 62564 62565
B 1 33936
B 1 282409
B 267808 258224
B 237118 153857
B 111697 111698
A 1 339136
A 40249 194116
B 1 323460
B 48185 48186
B 92724 92725
A 246333 246334
B 69280 69281
A 1 376136
B 165983 234225
A 352240 352241
B 291879 22382
B 197413 197414
A 399998 124149
A 1 193857
B 28552 54739
A 280936 61532
A 278387 278388
A 158490 158491
A 75783 75784
B 399998 171773
B 192746 192747
B 22829 22830
B 395944 297392
B 399998 49249
B 41406 41407
B 147318 147319
A 232348 6096
A 290780 290781
A 399998 294950
B 331374 187830
B 345420 345421
B 1 206283
A 273402 257215
B 39934 13675
A 394107 177414
A 399998 274435
A 155263 29709
A 256968 358217
B 1 308951
B 1 166067
B 1 262858
B 79034 79035
A 46911 99397
B 1 22073
B 399998 200448
B 399998 318987
A 1 247400
A 375182 375183
B 292059 56062
B 73114 82636
B 388171 172453
B 345790 86208
B 2 399997
B 687 300492
B 2 3
A 61656 61657
A 1 23673
A 61551 315709
B 19923 378807
A 176984 17264
A 3121 3122
A 310843 103550
A 123429 185286
B 385829 385830
A 28473 28474
B 190426 190427
A 1 249863
A 70570 70571
A 376644 376645
B 23668 292530
A 319546 380033
A 188750 367229
A 133813 369675
B 73567 73568
B 399998 378043
A 1 3
B 195764 44977
A 341340 323002
B 307778 307779
A 273651 273652
B 333880 157091
A 213183 213184
A 110643 110680
B 348664 36858
B 89017 372770
A 35035 35036
A 391358 391359
B 180622 183061
A 141450 369412
B 227543 52720
B 340195 231237
B 156919 34191
B 15691 15692
B 255651 255652
A 116430 116431
A 359581 222695
B 309927 309928
A 211971 211972
A 399998 288590
A 1 96273
B 172043 399665
A 175007 270642
B 112184 112185
A 399997 399998
B 161374 325433
B 399998 4774
B 1 399998
A 292170 292171
A 312868 251031
A 276248 280961
B 15181 15182
A 231319 237559
B 399998 260145
A 160981 100917
B 124822 124823
A 264955 164950
A 44344 56582
B 238853 238854
B 399998 138467
B 3679 3680
B 1 18138
B 57035 339269
A 328080 44161
A 1605 52935
A 53761 259964
B 13286 13287
A 376526 198973
A 222622 222623
B 184476 221799
A 1 352672
B 178128 178129
A 154823 46031
B 399273 399274
A 319497 260375
B 1 399997
B 298428 200483
B 399998 54
A 294309 191083
A 30752 169809
A 1 79589
A 1 375931
B 41065 41066
B 257996 26871
B 227948 177663
B 55778 189214
A 1 181836
B 367848 367849
A 100479 100480
B 114985 282086
A 301396 301397
B 61441 61442
A 309069 309070
B 331541 341248
B 88869 226356
A 254688 254689
B 131653 131654
A 125701 131131
B 98797 98798
A 159875 179553
A 202139 14024
B 1 352620
B 399998 3108
B 274770 10234
B 361452 361453
B 1 399997
B 105401 310352
B 1 399997
B 29030 114672
A 324458 324459
B 288611 288612
A 89276 89277
A 215391 215392
A 312306 298142
A 113142 75538
A 254083 212140
B 1 200799
A 202099 189131
B 246107 246108
B 321921 321922
A 399998 244279
B 1804 339998
A 278539 278540
B 261082 234449
A 164593 257033
A 212384 76166
B 74176 152491
A 269014 241637
B 141165 141166
A 179654 82938
A 161401 161402
A 11207 11208
A 208700 208701
A 148379 148380
A 188630 188631
B 272133 353758
A 157241 71784
A 342397 32121
A 240349 290685
A 399998 309522
A 25595 169888
B 164322 219042
A 159442 159443
A 301953 301954
B 395556 395557
B 322487 93782
A 383266 15280
B 361455 43496
A 217023 182262
A 367312 253834
B 94250 5531
B 184984 309532
B 343943 276445
A 138435 344699
B 399998 343028
B 342116 342117
B 320273 87345
B 2 399998
A 1 2
B 243644 17242
B 75321 75322
A 357359 357360
B 311922 265370
B 137938 137939
B 283070 283071
B 146705 386544
A 342880 342881
B 172348 172349
A 399998 92661
B 254751 151715
A 289702 238989
A 126150 29983
A 209726 135187
B 362297 232945
A 186717 239762
A 399998 283714
B 267698 267699
B 3344 364178
B 233561 233562
A 399998 199777
A 1 343092
A 12116 358218
B 398276 11348
B 399998 303133
B 198005 363613
B 238837 372334
A 73485 133685
A 301413 365942
B 72176 366198
A 1 264816
A 65335 65336
A 367584 367585
A 342965 111548
A 297197 297198
B 334868 139339
B 399998 31170
B 8822 5052
B 1 77471
B 231041 231042
A 32651 32652
A 335231 210586
B 144191 192721
B 399998 225131
A 399998 395698
B 363750 287079
B 266924 266925
B 314133 314134
A 17625 134819
B 180630 180631
B 386458 258019
B 192556 67569
B 144909 377523
B 301934 99117
A 272925 117359
A 3 399998
A 14013 14014
A 305095 305096
A 189176 328612
B 229019 229020
B 180001 198672
B 214125 214126
A 118973 193598
B 120791 120792
A 69157 69158
B 214944 214945
B 398905 304090
A 359174 359175
B 129218 8739
B 249905 302724
A 259380 307754
A 80482 121564
A 26860 26861
B 33676 33677
A 399998 256649
A 399998 317053
B 383568 175227
A 32213 35172
A 391579 354498
A 3 399998
A 186706 362307
A 1 65429
B 308827 126609
A 301007 301008
A 345136 345137
B 1 241897
A 214718 55896
A 380798 344382
B 1 22713
B 399998 59326
B 145136 145137
A 342607 342608
B 292203 73359
A 134688 25117
A 75867 177404
B 319998 25583
A 376567 376568
B 13721 13722
A 395882 193091
B 240974 193095
A 321793 124819
A 294822 294823
B 246246 368010
B 227556 227557
B 156369 397278
A 68884 276919
B 339751 339752
B 205821 205822
A 399998 115976
B 164916 164917
B 1 32705
A 6900 237213
B 353893 353894
A 207111 207112
B 152363 51830
A 265758 265759
B 180848 180849
A 293051 293052
B 376821 376822
B 302844 157470
A 392659 391298
A 175947 254542
B 1 3
B 330503 330504
B 295745 295746
B 201423 4576
A 82890 82891
A 49557 49558
A 251891 251892
B 280495 280496
B 353649 200378
A 239515 284599
B 305191 305192
A 133037 133038
B 359022 359023
B 97328 97329
A 205174 205175
A 90444 90445
A 75248 221354
A 1 62089
B 399998 275830
B 348533 19200
A 126242 62285
B 103837 103838
A 276565 276566
B 301394 301395
B 1 40555
A 157903 176965
B 191744 184495
B 204312 204313
A 281927 281928
A 1 239580
B 397295 344131
B 62205 162226
A 101252 4197
A 22369 22370
A 261221 145892
A 212272 190803
B 268451 263009
B 7816 7817
B 399998 299298
B 82560 92778
A 265665 265666
B 200719 200720
A 166984 347604
B 252727 398161
A 251658 328405
B 165143 165144
B 137099 108158
A 40015 40016
B 399998 257408
A 267750 360352
B 93163 93164
B 293787 293788
B 1 318866
A 1 399998
A 399998 301308
A 159377 159378
B 31842 31843
A 100598 100599
B 149245 149246
B 294631 294632
A 1 169727
B 72243 255069
B 1273 1274
A 25128 25129
B 381561 58079
A 121054 121055
B 388388 364227
B 399998 102175
B 1 56960
A 37715 281070
B 212760 125950
B 266437 266438
B 201912 201913
A 125106 162016
A 399998 176526
A 283080 289534
A 1 339168
A 392056 392057
B 279539 342571
B 216325 395357
B 292012 283104
B 365078 299117
B 399998 232988
B 295081 295082
B 1 164591
A 8770 133049
A 52731 52732
A 84546 84547
B 337743 337744
B 187287 187288
B 131085 131086
B 399998 281348
A 1 374018
A 399998 294482
B 51738 51739
B 334826 13224
B 99552 99553
A 146774 146775
A 303134 303135
B 381969 381970
A 1 350243
A 399998 177137
A 321657 321658
A 1 262853
A 213169 275945
A 360369 360370
B 287094 58364
A 116838 116839
B 130891 130892
B 361822 361823
B 180293 134194
A 98686 186315
A 230858 352567
B 399998 280597
B 312668 312669
B 333260 71332
A 82406 271977
A 212528 209402
A 187409 391356
B 333516 333517
A 399998 340560
A 10581 358261
A 371841 371842
B 393321 310619
B 369592 369593
A 6446 164591
A 399998 312377
A 1 190933
A 343280 343281
B 336872 299786
B 47842 47843
