399999 112941
B 72716 379548
B 147808 147809
B 399999 80914
A 28969 28970
A 24866 292736
A 252395 274396
A 1 23797
A 291768 193156
A 295940 295941
B 145049 307224
A 1 46004
B 206214 206215
A 380054 132952
B 185356 185357
A 269998 269999
A 214774 38390
B 399999 399925
B 313170 313171
A 41463 379279
A 135437 107092
A 356753 356754
B 8472 8473
B 331364 331365
B 307041 307042
B 260078 138487
A 1 141270
A 300034 300035
A 169377 141574
B 359942 359943
B 394328 214824
B 115348 137263
B 273219 356600
B 75723 75724
A 188525 188526
A 288925 288926
B 264510 98495
A 57590 57591
B 180045 29308
B 1 185346
B 228327 228328
A 347343 223940
B 302886 302887
B 143559 143560
A 322995 322996
A 399999 246869
A 112239 112240
A 208184 354366
A 1 99752
A 168629 168630
A 381525 54592
A 169439 370318
B 105931 350497
B 142631 151039
A 272193 272194
A 3 399998
A 324266 265983
A 34337 246618
A 291066 238112
B 183738 183739
A 199339 199340
A 217629 217630
B 15343 184448
B 219171 219172
A 367029 128001
B 61447 206696
A 63101 63102
A 399999 27989
B 16 221416
A 399999 141289
A 119060 119061
A 52052 52053
A 1 3168
A 116781 116782
B 214488 331114
A 136799 136800
A 310475 310476
B 192250 192251
B 329830 329831
A 2060 2061
B 275107 275108
B 399999 5961
A 117297 285433
B 114155 332134
B 287177 287178
A 1 309103
A 349236 349237
A 85873 202479
B 346463 346464
A 101500 270103
A 159947 260698
A 260280 260281
A 1 260581
B 239430 239431
B 37144 144107
B 17161 17162
A 1 142661
A 137906 216962
B 396091 396092
B 159130 331973
B 76357 76358
B 86091 86092
A 387060 138167
A 62726 91756
A 365852 365853
B 228766 228767
A 1 98742
A 350266 350267
A 399999 56678
B 50518 50431
B 1 66510
A 341335 341339
B 338674 20773
B 399999 177200
A 35900 35901
B 369073 369074
A 240048 240049
B 1 46831
A 1 57870
B 13268 13269
B 157066 384531
B 332850 332851
B 340914 340915
B 259388 379020
B 153820 153821
B 101975 101976
B 1 240514
A 210262 227936
B 238240 110423
A 280097 369714
B 380622 380623
B 37749 143688
B 387847 117602
B 372320 372321
B 108665 108666
A 96258 159615
B 192005 192006
B 367135 38092
B 1 361527
A 162162 86624
B 399999 336801
B 324274 327883
B 250646 250647
A 47919 47920
B 279124 279125
A 143023 143024
B 184194 249798
B 1 285046
B 1 60477
A 159842 365222
B 353292 337883
A 1 231091
B 1 329234
A 87995 30982
A 115151 115152
B 262746 184697
A 1 118151
A 399999 371637
B 17157 352988
B 154595 154596
A 1 268667
B 381257 381258
A 59159 59160
A 178869 369407
A 200422 200423
B 19573 19574
A 229654 229655
B 149164 149165
B 251403 236836
B 330248 330249
A 103684 389859
A 344232 264873
A 1 370311
A 251724 251725
A 399999 366153
A 2 399998
B 282473 199797
A 1 297359
B 53253 216905
A 305800 305801
A 102327 102328
A 1 322950
B 184092 188408
A 1991 1992
A 244691 244692
B 175260 199446
B 399999 362277
B 133238 237824
A 57901 114781
B 6078 6079
A 1 165171
B 37995 334046
B 1 2
B 320590 320591
A 354468 182804
B 125127 125128
A 34803 117759
A 289389 141221
B 289871 166695
A 40963 40964
B 90630 90631
A 256342 256343
B 387570 387571
A 82481 82482
B 179939 306247
A 386607 181170
B 270338 180937
A 321753 155586
A 399999 378036
B 399999 42977
A 175507 175508
B 119831 119832
B 399999 150747
B 302133 103544
B 1 376204
A 176245 176246
A 112279 147712
A 1 329817
A 399999 3248
B 48947 48948
B 387171 387172
B 78494 312863
B 69324 69325
A 89563 81182
B 142049 142050
A 211149 378549
B 324898 309299
A 143485 143486
B 338496 338497
A 32386 129269
B 1 366906
B 267013 86967
A 146164 10342
A 120146 358078
B 258020 258021
B 189125 181631
B 207120 260201
A 342625 303049
B 89684 89685
B 399999 342505
B 266756 266757
A 153213 153214
A 176762 25716
A 360962 340599
B 95937 51868
B 314360 384757
B 399999 113984
A 1245 374252
A 312762 301755
B 248332 288138
A 399999 230238
B 208558 192638
A 260385 315780
A 240090 228347
B 190710 317557
B 313830 313831
B 305935 137960
A 399999 237959
A 1 16750
A 391481 391482
B 1985 149859
A 23024 23025
B 130624 259432
A 236064 74398
B 1 162804
B 366537 131325
A 1 397466
A 342480 107384
B 44650 235030
B 1 139718
B 55209 366754
A 399999 54167
A 336580 309434
A 198596 32344
B 146428 146429
A 1 184439
A 386671 386672
B 399999 353322
A 283885 283886
A 363458 363459
B 342413 294539
A 139484 30560
A 399999 329453
B 157113 262624
A 242010 242011
A 10497 348975
A 103834 208385
A 144566 352122
A 271731 271732
A 361582 365301
A 323739 323740
A 399999 56846
A 157142 157143
B 399999 352225
B 304344 304345
B 1 219578
A 350264 210719
B 386611 386612
B 23087 23088
A 338208 338209
A 188440 215734
B 399999 125135
B 121406 121407
B 201991 105263
A 160149 160150
A 54176 93722
B 173436 173437
B 1 366010
B 350739 350740
A 45043 330573
B 391639 391640
B 399999 361188
B 399999 329444
A 337218 42669
A 1 131327
B 316679 265289
A 216883 216884
A 91631 91632
B 351654 394332
A 1 381779
A 68631 68632
B 70039 64303
A 30472 30473
A 1 57358
B 100259 100260
A 100134 100135
B 136306 156930
B 399999 60286
B 1 344521
A 312583 174959
A 87074 144202
A 382156 382157
B 29513 397423
A 399999 153138
A 398891 398892
B 399999 153004
A 362872 73490
B 1 9145
B 234343 70966
A 135006 135007
B 399999 298947
A 10969 195019
B 102565 323860
A 156248 369953
A 198488 67650
B 339018 240307
B 333894 333895
B 236248 236249
B 198347 108250
A 216474 69322
B 303202 89890
A 1 12308
B 103928 103929
A 180436 161716
B 399999 367926
B 145454 13168
A 399999 312110
A 26724 26725
A 119926 259140
B 1 51863
B 86049 238070
A 199957 2514
B 1 2
A 323847 323848
B 236806 236807
B 385750 385751
A 1 70780
A 225861 249781
B 10640 81827
B 191760 109877
B 227083 227084
B 356514 330376
B 338729 282736
B 353992 151666
A 92979 296542
B 278745 278746
A 24016 177475
B 150337 150338
A 306335 306336
A 83592 99485
A 228398 228399
B 2519 2520
A 177807 56404
B 84924 294531
B 371128 192709
B 32820 32821
B 309781 111836
B 380564 58983
A 337957 337958
A 367088 367089
B 2 399999
B 85321 85322
B 22472 70107
B 72033 18677
A 396160 396161
A 14171 14172
A 151750 276267
A 299452 299453
B 99154 99155
A 328144 328145
A 58277 82162
A 371993 221485
A 109338 109339
B 49957 281852
B 241653 241654
A 183331 295384
B 1 243550
A 26379 26380
B 334168 334169
A 1 332826
B 332452 332453
B 178940 92697
B 50466 318130
A 397470 324877
A 361576 361577
A 27246 349180
B 399999 291106
B 115638 115639
A 255053 224648
A 114759 114760
B 2057 214803
A 1 2
A 246752 325361
B 202202 202203
A 177568 177569
A 399999 108703
A 124334 97462
A 53955 53956
B 205786 283854
B 128939 332528
A 161063 161064
B 399999 355154
A 1 354973
A 3 399998
B 399999 37812
A 195199 195200
A 278243 321337
B 8793 8794
A 225783 225784
B 276745 261346
A 334526 135244
A 82746 82747
A 79146 64409
B 335488 234279
B 399998 399999
A 170745 170746
A 388290 388291
A 222616 289989
A 302519 302520
B 399999 18009
B 317852 317853
A 399999 353265
B 399998 399999
B 186917 280975
A 380222 380223
B 251198 251199
A 149575 54900
B 11263 11264
B 105624 364013
B 55543 32849
B 288557 257375
A 309816 319340
A 269485 269486
A 104978 244010
A 93010 93011
B 345541 270752
B 1 163843
B 348747 204433
B 260257 260258
B 319919 319920
B 399999 327003
A 126171 239273
A 388217 388218
B 338576 274137
B 2 399999
B 355864 120407
B 89190 109169
B 161230 88823
B 173255 173256
B 388390 326349
B 399999 38503
A 205566 166445
A 271859 271860
A 1 7075
A 339348 224464
B 271466 354411
B 247536 56938
B 181941 181942
A 251864 384340
A 361074 361075
B 59726 156704
A 109099 109100
A 1 88897
A 143197 40918
B 399999 275980
A 399999 265199
B 332135 219479
A 41670 202887
A 261082 261083
A 114870 100521
B 147391 2077
A 399999 173078
A 42488 42489
B 163556 209674
A 188188 68664
A 107636 107637
B 174416 174417
B 150760 56079
A 399999 56175
A 374119 122463
A 228874 85646
B 78265 78266
A 241802 241803
B 234700 234701
A 364913 364914
A 380555 103040
B 178878 178879
B 132694 381266
B 39702 39703
A 9722 84710
A 306144 306145
B 124683 124684
A 260233 260234
A 13960 179572
B 291737 291738
A 176725 196987
B 87219 37371
B 275061 275062
B 1 350394
A 399999 350697
B 244532 204830
B 258209 258210
A 234599 317990
B 1 52317
B 127941 11878
B 7618 364059
B 354830 9231
B 282546 313843
B 74439 74440
B 276313 207897
B 1 34968
B 89164 89165
B 53098 21900
B 23280 60000
B 399999 191418
A 215399 215400
A 103172 103173
A 5667 373950
A 121012 121013
B 152507 74242
A 1 251815
B 172882 223520
A 184655 184656
B 119909 131951
B 304095 304096
B 119953 119954
B 345925 2978
B 1 66477
B 299953 89273
B 265860 24769
B 135395 287443
A 196258 196259
B 196769 196770
A 148505 148506
A 159913 17855
B 321161 321162
B 108087 108088
B 399999 381292
A 371510 340390
A 206765 206766
A 353903 96728
B 399999 8183
B 86507 30736
A 1 316871
A 69796 353243
A 399999 58749
A 399999 192566
B 229629 229630
B 58562 58563
B 62402 16533
B 326960 141610
A 315792 170516
A 173174 173175
B 266759 168502
B 340219 397231
A 128587 128588
A 112947 58024
B 59697 368948
A 272288 285289
A 251603 192437
B 399999 137392
A 399999 364952
B 399999 73061
B 242946 280075
A 35422 35423
A 246629 246630
B 275545 275546
A 189888 189889
B 302367 302368
A 47292 47293
B 150905 150906
A 1 183475
B 277937 283039
B 26853 358273
B 143149 165277
B 59763 484
A 196811 84164
A 18051 18052
A 57837 102119
A 148379 113303
B 51734 293421
A 399999 140136
A 269414 269415
A 41903 41904
A 244978 244979
B 287704 287705
B 257556 257557
A 23338 23339
B 318429 318430
B 234472 234473
A 232059 395619
A 277003 277004
A 154856 357850
A 63404 304173
B 382116 382117
B 265715 265716
B 2 399999
A 110992 110993
B 120289 120290
B 394873 394874
A 77305 77306
A 359992 359993
B 281009 281010
A 143150 143151
B 361640 361641
A 182200 182201
A 330161 330162
B 399999 13382
A 399999 173965
B 343649 343650
A 223758 303760
B 346242 239431
A 201206 313314
B 288364 367808
A 127594 98112
B 64116 104996
B 1 263680
B 116698 116699
B 55537 215286
A 378684 215369
B 182209 182210
B 286764 295022
A 309433 309434
B 162018 306007
A 335279 335280
A 300174 300175
A 3441 3442
B 144926 261209
B 310862 310863
B 399999 268640
A 317067 34715
A 190190 219370
B 1 201145
B 2660 51524
B 79758 78849
A 114431 114432
B 318702 37035
A 97237 97238
A 8316 8317
B 230567 330965
A 279339 366485
A 210983 210984
A 397989 397990
A 1 379347
B 3007 358817
B 1 396235
A 136187 136188
B 298568 236070
A 396757 118374
A 245106 245107
A 399999 187838
B 50890 50891
A 164666 110350
A 130365 130366
B 1 246280
B 97904 3247
A 382022 210874
B 315179 134648
A 399999 280643
A 134948 182278
B 117649 380312
B 124606 124607
B 355952 225302
A 251112 358601
A 243209 243210
A 309732 150296
A 252786 252787
A 138747 138748
B 399999 28238
A 102004 102005
A 378396 276509
A 53559 53560
B 322002 208876
A 56623 162124
B 73267 154255
A 6197 379028
A 260341 260342
A 115686 115687
B 328623 76968
B 261266 57543
B 4133 4134
A 347878 375958
B 307685 355084
B 161519 267156
B 1 173141
A 329322 329323
A 1 356495
B 203316 203317
A 326092 13145
B 109482 109483
A 391969 391970
A 399999 73314
A 232079 117796
A 399999 274898
B 324309 324310
A 367234 82144
B 221927 57122
A 332686 245798
B 322883 5139
B 341543 377527
B 399999 49461
B 399999 139652
B 1 385349
A 88466 160572
A 203769 203770
A 1 278556
A 239582 239583
A 377951 377952
A 4828 4829
B 397739 397740
A 346176 346177
A 324128 324129
A 46899 46900
B 211306 279208
B 392517 83169
A 308634 226019
B 141056 7230
A 198972 198973
A 371352 357457
A 103847 103848
B 250785 341158
A 14206 214382
A 136022 136023
A 16214 16215
B 399999 22169
A 856 138946
A 1 174350
B 128010 128011
A 301867 301868
A 197838 197839
B 200943 200944
A 95332 95333
B 81532 81533
B 324774 324775
B 97619 97620
B 399999 138561
B 28489 9855
A 60546 60547
A 377128 227458
B 272968 272969
B 181802 181803
B 366572 42738
A 181957 215008
A 219227 278470
B 85854 223849
B 205548 275410
B 111869 38253
A 388122 272744
B 1 353890
B 1 46655
A 349567 81945
A 21746 21747
B 366715 366716
A 247896 220485
B 1 271512
B 399999 306704
B 9447 9448
B 399999 288120
A 27985 148127
A 6198 6199
B 1 292288
A 129772 129773
A 132679 132680
A 314600 314601
B 127228 246002
A 365191 365192
B 1 245147
A 171318 390161
A 240802 196700
A 399999 179079
B 97317 325972
B 147884 147885
A 116663 373261
B 399999 88893
A 233061 233062
B 283030 43669
B 331830 331831
A 337642 337643
A 215513 311926
A 230471 230472
A 155514 155515
A 368452 368453
A 297698 297699
A 96102 96103
B 257858 257859
B 179090 25080
B 237244 167302
A 228692 228693
B 353220 353221
A 118254 364902
B 1 355961
A 399999 361524
A 106155 106156
A 122460 38206
A 41120 41121
B 1 60654
B 48099 370268
A 355305 355306
B 1 389707
B 382239 34527
B 72196 216717
A 83979 112798
B 80647 301396
A 120575 120576
B 344966 252883
B 315305 70113
A 145849 105617
B 300101 29119
A 276011 276012
A 201282 201283
B 86865 86866
B 5281 19338
A 26198 26199
B 399999 33719
B 141348 141349
B 334262 127465
A 287640 155999
A 171307 385518
B 111504 111505
A 1 104327
A 175665 374245
A 211523 278159
A 125197 9669
A 319080 319081
B 53229 314995
A 55498 55499
B 356359 137380
B 84786 84787
A 399999 227424
B 100282 100283
A 1857 4073
B 140566 389379
A 23614 23615
B 29568 43821
B 270018 270019
A 263086 189346
B 340465 340466
B 376211 376212
B 284919 284920
A 18878 235127
B 159920 388998
A 149426 106653
B 2 399999
B 312615 368747
B 348545 348546
B 361022 9362
A 1 67329
B 45005 19283
B 292359 292360
B 399999 176592
A 115932 115933
A 1 399998
B 46468 253155
B 399999 132527
B 78064 78065
A 146856 146857
A 23096 215759
B 141833 385881
B 19418 397962
B 134254 108655
A 81422 365921
B 201079 201080
B 115297 115298
A 13861 13862
A 1 152875
B 1 345338
B 372436 372437
B 300568 311030
A 30453 146036
B 45293 341297
B 310519 108540
A 101590 101591
B 398719 268225
A 290850 302260
A 262632 247063
A 88468 352442
A 1 359136
B 20864 23407
B 120007 255305
A 347836 329819
B 64071 120670
A 1 359661
B 399999 174601
B 390095 390096
A 315196 170407
B 34991 255102
B 391782 314160
A 187472 187473
B 312395 312396
B 212427 212428
B 399999 115298
B 298167 378335
A 330404 101112
A 120920 386545
A 24302 24303
B 399999 220280
B 165997 165998
B 23888 209282
A 221730 221731
B 370438 370439
A 192226 37379
A 111244 324279
A 168596 168597
A 165870 253011
A 93511 376009
B 6209 20501
B 399999 81205
B 371768 371769
A 373414 373415
A 119434 109613
B 328577 328578
B 27378 27379
B 399999 96695
A 185171 271815
B 348565 348566
B 399999 303771
A 121729 121730
A 388530 388531
B 3 399998
B 18992 323310
B 1 3
B 268512 268513
B 1 399999
B 263619 106124
B 239503 239504
B 148123 148124
A 135621 226613
A 341073 81959
A 212370 172435
B 319487 388192
A 247095 21541
B 1 288387
B 132251 132252
A 238042 60046
B 1 290054
A 258041 90124
B 43948 381237
B 382374 365237
B 319838 319839
A 37619 82925
A 354153 217841
B 286470 286471
A 251786 251787
A 1 169701
A 10800 33074
A 399999 172203
A 307015 307016
B 137097 159135
B 119222 14586
A 344348 52030
B 364240 364241
B 5800 33067
B 115152 105808
B 67994 67995
B 1 377267
B 331020 23689
A 169736 68846
A 1 227562
B 14298 14299
B 1 147858
A 389322 389323
B 277987 277988
B 119537 119538
A 396352 40980
B 111248 108607
A 210268 210269
A 189244 196814
A 81467 386290
A 365303 365304
B 6070 6071
A 283159 283160
B 129331 129332
A 333594 283653
B 106288 106289
B 142267 142268
A 230149 230150
A 157514 157515
A 88366 88367
A 327073 327074
A 253538 43874
B 1 219913
A 63355 377075
B 2 3
A 1 139065
A 373495 181145
B 1 172418
A 259385 259386
A 154793 40965
B 254047 391847
A 281539 281540
B 1 186614
A 399999 44606
A 255547 142891
A 4455 4456
A 208506 302643
A 70656 181074
A 206432 206433
A 337218 67335
B 121620 121621
B 390474 251685
B 370495 122982
B 150694 176998
A 251780 251781
A 382749 354378
A 200757 200758
A 105346 372495
A 399999 334688
A 271645 351976
B 236902 395167
B 364915 159587
B 76130 108049
B 101661 255089
B 106612 52298
A 251006 201987
B 301664 371375
A 269765 269766
B 104949 227465
B 263509 232350
A 399999 240246
B 158474 28838
A 1 46351
B 230509 397416
A 132820 333599
B 1 342827
A 117244 117245
B 50248 50249
A 391968 391969
A 370407 370408
B 209756 209757
A 309281 309282
A 1 157745
B 287168 287169
A 158267 158268
A 158973 60856
B 1 265896
A 230519 204362
A 112424 392076
B 295538 295539
A 1 362581
A 302910 302911
A 359272 116763
A 114706 114707
A 57590 129547
B 99288 368372
B 378412 378413
A 399999 380764
B 243984 243985
B 285895 245188
A 343475 151298
A 98167 98168
A 104523 177829
B 226973 225119
A 1 56732
A 119710 119711
B 256985 14080
A 159230 159231
B 76289 76290
A 387983 387984
B 185088 226557
A 1 399998
A 92350 92351
A 202360 202361
B 353513 217496
B 102240 102241
A 351162 1784
A 282646 282647
A 258425 258426
A 286726 349701
A 282570 282571
B 329517 11771
B 1 391858
B 196999 197000
B 1 356126
A 125953 13402
B 1 173522
B 224566 224567
A 399999 59196
A 161362 208760
A 11314 307070
B 217564 314693
A 254179 254180
A 66333 66334
B 234707 38712
B 215155 192186
B 382527 395844
B 238518 105740
B 1 41582
A 164130 256326
B 399999 282605
A 300620 233983
B 197149 249998
A 1 331118
B 40452 140059
B 40320 377773
B 125412 271431
A 216152 194199
B 162475 276089
A 246669 246670
A 51083 51084
B 371347 160272
A 75654 96135
A 16577 325910
A 362360 134046
B 187245 306698
B 142714 142715
B 181417 181418
B 239858 78188
A 180792 180793
A 1 178506
B 272013 272014
A 245322 123257
A 153805 399659
A 364658 364659
B 257710 259774
B 247704 247705
A 399999 380283
B 1 299328
B 121702 121703
B 369956 369957
A 269705 269706
A 1 93848
A 249382 249383
A 74895 74896
B 329735 209709
A 399999 223133
B 358927 358928
A 334976 168350
A 1 84263
B 344848 391203
B 1 3839
A 204214 204215
A 193138 82411
B 138888 185149
A 7022 7023
B 399998 399999
B 214055 333185
A 338483 338484
A 271207 271208
B 43861 393252
B 294840 294841
B 1 313344
B 302736 302737
A 347647 347648
B 1 16469
B 71979 145195
B 97384 97385
A 256206 256207
A 1 83276
A 1 141130
B 279491 279492
A 399999 271385
A 314033 8504
B 1 208020
A 308801 308802
A 89116 202647
B 359875 100769
A 168708 386230
A 320546 120004
A 262985 154596
B 326753 326754
B 86905 238281
A 355189 355190
B 177101 116733
A 399999 355151
B 123702 94422
B 66609 66610
A 375557 177228
B 341998 39372
A 53599 53600
A 281345 212732
A 242950 242951
B 306435 239092
B 14912 14913
A 399999 171568
A 310351 310352
A 3 399999
B 66288 230860
B 399999 349558
A 336558 387540
A 252984 304975
B 1 290143
B 365764 365765
A 297405 293993
A 399999 55817
A 94388 94389
B 266337 196221
B 399999 159928
B 250165 232185
A 89037 209274
B 320668 320669
A 378023 378024
A 313106 142954
A 127492 18807
B 159132 278979
A 101343 234987
A 75043 75044
A 391364 148841
A 224642 224643
B 399999 191094
A 270087 188680
A 318951 318952
B 203600 152318
A 399999 122142
A 350370 350371
B 77613 299273
A 341158 149976
B 369691 380553
B 335047 335048
B 2 399998
B 1 191235
B 231354 265767
A 367336 306030
A 23547 23548
B 187036 187037
B 399999 218872
A 70715 263486
A 370570 386296
B 31747 202181
A 195279 118389
B 298488 134931
B 1 207942
B 393011 393012
A 94189 331056
A 399999 126208
B 222753 222754
A 1 247295
B 391600 37627
A 42928 15492
A 399999 184070
B 163502 57299
A 397886 172347
A 29496 29497
B 22642 204960
B 181527 181528
A 38524 38525
A 202825 202826
B 33470 33471
A 135066 135067
A 102052 382476
A 2 399999
B 110979 110980
A 1 2
B 285191 52892
A 375975 147047
A 160363 158065
B 25811 25812
A 113213 260904
A 224300 103953
A 330709 330710
B 387485 131812
A 13832 13833
A 379545 335410
B 58499 58500
A 388009 388010
A 399999 288364
B 358572 358573
A 328526 138940
A 92986 92987
A 389032 389033
A 74836 349874
A 317585 317586
A 209309 209310
A 293796 293797
A 310739 388307
A 329697 329698
A 226384 226385
A 184386 184387
A 3 399999
A 139189 136183
B 361867 396125
A 295199 295200
A 208066 246977
A 394533 312662
A 325767 316086
B 281656 281657
A 107322 107323
B 1 317286
A 139739 139740
A 113877 113878
A 296769 251513
A 1681 290996
A 187587 187588
B 1 399999
A 68819 306572
B 1 8399
B 356581 148304
A 10077 43704
A 20082 20083
B 365428 350029
B 141576 95710
B 193846 331412
B 16538 16539
B 170654 194791
A 156148 156149
A 383562 355621
A 391745 391746
B 392014 362253
B 126284 195311
A 1 175180
B 348999 349000
B 215299 215300
B 276751 209450
B 46676 392641
B 138962 3410
B 3792 292644
A 207306 184331
B 183961 183962
A 252783 252784
B 242697 124487
B 156686 156687
A 26946 26947
A 399999 142130
B 399999 159849
A 399999 201329
B 399999 156840
A 157539 23091
B 55735 51699
B 210543 210544
B 164932 230436
B 1 180657
A 374859 374860
A 399999 18647
B 399999 119858
A 1 158257
A 224023 157740
B 1 108768
A 1 212708
A 331003 373636
B 327864 127080
B 15701 183042
A 261106 261107
A 157800 212014
B 103577 103578
B 287618 287619
A 1 77826
A 16107 16108
B 303867 303868
B 399999 169537
B 306351 306352
B 118503 240267
B 399999 382733
A 351333 350315
B 148206 148207
A 256967 256968
A 29349 29350
B 375803 375804
A 150465 194215
B 278349 95027
A 261103 261104
B 278721 385651
B 203760 203761
A 79134 99731
B 225267 343851
A 339167 339168
A 83402 83403
B 342143 342144
B 142180 120538
A 177479 177480
B 334534 334535
A 385523 245644
B 38176 280962
B 399999 349098
A 339764 339765
B 184197 184198
B 29588 62494
A 385568 385569
A 270308 270309
A 3 399998
A 251008 251009
B 1 87126
B 1 175669
B 101190 101191
B 319717 177569
A 135904 135905
B 397003 397004
A 1 56570
A 205304 299879
A 1 108732
A 342892 342893
A 47990 47991
A 297170 297171
A 399999 38946
A 322441 322442
A 358784 25655
B 399999 263599
A 51274 51275
A 231209 26962
A 62034 62035
A 126992 334130
B 382279 382280
A 109773 284265
A 134596 134597
A 399999 289746
B 350646 42600
B 94507 32108
A 95853 95854
A 67341 44331
A 169880 241897
A 79627 162666
A 143755 143756
B 259028 390219
B 157408 42456
A 130480 163021
A 1 2
B 115872 115873
B 150917 150918
A 292233 292234
B 1 283514
B 399999 302087
A 235707 235708
A 399999 139266
B 143585 16427
B 388495 330832
A 333637 333638
A 281858 281859
A 51742 51743
A 323729 82686
B 302199 302200
A 245823 151805
A 234278 234279
A 161276 386512
A 338013 368506
B 275530 247966
A 253633 253634
B 139756 364399
A 1 15088
A 224840 331795
A 197907 197908
B 390815 229547
A 310755 310756
A 385201 385202
A 399999 205679
B 1 259067
B 63600 265241
B 190122 190123
A 134438 134439
A 141563 210149
B 178450 154783
B 1 85859
A 1 262895
A 1006 196281
B 1 62477
A 30634 30635
B 369803 91250
A 1 244126
A 330731 330732
B 123917 71723
B 31827 271003
A 353591 344347
B 219570 219571
B 1 48131
B 283184 283185
B 83209 173290
B 171032 171033
B 1 325435
A 368793 163802
A 1 372126
B 248620 248621
A 260123 260124
B 76195 109820
A 168999 169000
B 293282 330684
A 399999 69678
A 399999 37748
B 296007 296008
A 266127 27358
B 94753 362934
B 46282 46283
B 1 53974
A 5633 5634
B 134930 103414
A 339624 228074
A 2785 108185
B 300714 364319
A 332685 78065
A 100059 100060
B 2 399999
B 82118 273765
A 196633 196634
B 192768 192769
B 10581 10582
A 279708 279709
B 206378 209164
B 71506 22046
B 399999 380493
B 274081 289449
A 16073 16074
B 13156 13157
B 3 399998
A 318520 318521
A 34404 110945
A 371629 371630
A 399999 123577
B 232551 138732
A 364192 364193
B 26474 272787
B 167947 207783
A 154234 193061
B 399999 385805
B 251229 109137
B 392857 392858
B 206371 186567
B 147395 46871
B 32718 319680
A 97340 97341
A 204135 204136
B 124412 378217
B 383765 346456
B 323199 323200
B 198496 266101
B 266887 266888
B 1 301558
A 377884 377885
A 362701 362702
B 179865 179866
B 169638 169639
A 1 91065
A 96710 205492
B 239375 298711
A 291132 242966
A 308669 92393
B 313682 256726
A 34087 153559
B 399999 93322
A 27399 171552
A 13977 386834
A 126570 376299
A 190298 377058
A 240739 240740
A 399999 150421
A 1 73332
A 2 399999
B 381734 105514
B 1 359307
B 399999 390954
B 185844 185845
B 399999 87429
B 314163 314164
A 54156 54157
A 53814 22706
B 151341 226222
A 1 132901
A 1 94763
B 28402 28403
A 1 84374
A 301846 7234
B 1 354514
B 399999 32846
A 188355 298087
A 14377 189072
B 230822 230823
B 364517 364518
B 50155 291230
B 1 22518
A 229549 245633
A 176068 176069
B 187037 133893
