400000 34185
A 171066 171067
B 66827 80389
B 188181 188182
A 252954 252955
B 51103 51104
A 239094 331867
B 1 317787
B 284404 284405
B 392525 392526
B 1 109642
A 60511 245385
B 399824 399825
A 119999 120000
A 400000 95012
B 234282 234283
B 64519 64520
A 309776 222889
A 239004 333984
B 145689 328553
B 247711 122621
A 145329 145330
B 261794 261795
B 400000 279697
A 268322 268323
B 255310 255311
A 162054 162055
A 308852 308853
A 145422 145423
A 11466 11467
A 88773 124194
A 205754 155099
B 159619 159620
B 400000 395592
B 240069 240070
A 400000 378529
A 400000 187591
A 285294 285295
A 306606 306607
B 344513 344514
A 287290 287291
A 35854 35855
A 188927 188928
A 321378 36030
A 138680 138681
B 22572 111131
A 373446 373447
A 391039 391040
B 3 400000
A 1 400000
B 353561 353562
A 364954 364955
B 1 242310
B 1 142519
B 66295 66296
A 233261 16293
B 48938 48939
B 348891 348892
A 140325 378719
A 333876 313668
A 154842 154843
A 194973 396619
B 1 358841
B 39570 39571
B 1 279175
B 277931 178326
B 400000 174169
A 301326 301327
B 157347 91128
B 1 34403
B 400000 304471
A 233260 233261
B 3 399999
A 142970 99404
B 55437 55438
A 31079 234415
B 154806 154807
A 1 18161
B 1 323758
A 3 400000
B 188977 317218
A 2 400000
B 116961 169178
B 1 201687
B 239337 239338
B 48096 97796
B 400000 63496
B 25752 25753
B 166416 166417
B 1 334062
A 71150 71151
A 400000 140008
A 74380 74381
B 32893 203038
A 378659 120278
B 56505 132422
A 230051 387345
A 5574 44833
A 400000 293329
B 389843 329930
B 148062 148063
A 67840 151541
A 400000 396039
B 181390 181391
A 19784 353025
A 149161 284917
B 400000 80996
A 116664 116665
B 333801 333802
A 105123 105124
B 121317 315843
B 351147 272318
A 136871 136872
B 284457 289115
B 1 384199
A 323350 323351
B 2 3
A 40380 40381
B 1 217981
A 400000 42313
A 25075 362533
A 1 399999
A 172703 172704
A 332949 332950
B 400000 390489
B 6469 6470
B 142266 142267
A 73295 358440
B 73322 242200
B 302699 77817
B 384199 384200
A 334750 334751
B 1 211262
B 33663 33664
B 13847 287555
B 230263 102169
B 76685 358521
A 273320 273321
A 51002 51003
A 131434 313862
A 102113 852
A 1 399999
A 345533 345534
B 244443 274154
B 331874 49335
B 259332 30870
B 25743 25744
B 58735 58736
A 37869 37870
A 400000 393728
A 39069 362291
A 92351 47617
A 356000 239233
B 239751 239752
B 399147 399148
A 400000 196830
B 374733 244776
A 1 15821
A 1 396705
A 398297 398298
A 368014 368015
A 1 227659
A 294382 294383
B 15574 15575
A 400000 240208
A 285034 285035
B 141351 228680
A 345699 345700
A 295622 295623
A 400000 194431
A 292559 87914
B 400000 368102
A 395792 64722
A 17997 17998
A 160003 160004
A 81661 81662
A 15297 15298
A 81360 81361
A 4751 157671
A 299546 398496
B 238362 238363
B 145877 247641
B 332094 393298
B 25629 25630
B 146990 252127
A 400000 31929
B 400000 30653
B 4216 4217
A 143450 143451
B 230717 121784
B 1 290511
B 235979 382175
A 400000 28842
B 17408 190756
B 17136 17137
A 1 301550
B 326833 125332
A 140025 140026
A 114159 114160
A 187999 188000
A 315067 365903
A 302921 302922
A 112480 305841
A 64306 104287
A 156392 156393
B 282475 372758
A 319040 319041
A 229639 365822
B 387053 29377
B 283042 40359
B 1 400000
A 394981 263587
B 97194 388201
A 317726 317727
B 1 399999
A 198204 198205
B 102229 102230
B 393352 383741
B 139090 164162
B 175149 175150
A 165420 165421
A 225593 225594
A 375324 17020
B 400000 161281
B 206090 215114
B 358312 273524
B 64384 64385
A 3 400000
A 184552 184553
A 148694 148695
B 400000 211665
B 123260 132966
A 72944 72945
B 342076 198956
B 193630 193631
B 228910 162249
B 310536 115679
B 383360 310654
A 380088 380089
B 345106 353794
B 64727 64728
B 1 345086
A 186079 186080
B 120638 120639
B 39646 39647
A 116322 351045
A 89574 51577
B 199942 131952
A 381337 18717
A 398324 184097
B 41309 208832
B 379332 379333
B 189689 28307
A 188868 264892
B 1 214320
A 275574 275575
B 400000 201022
B 185611 185612
A 10400 342893
A 265323 265324
A 50852 348095
A 71364 71365
A 911 912
B 76099 383238
A 1 342550
B 400000 348852
B 175694 167897
A 400000 10069
B 33539 231259
A 6764 373793
B 141918 197721
A 400000 43136
B 159458 159459
B 35026 46551
A 1 63276
A 1 186514
A 108920 260369
A 54637 54638
A 400000 192714
A 34695 359865
A 154956 22960
B 151277 151278
B 49975 49976
B 188067 188068
B 285927 112424
A 338224 13902
B 1 264326
B 184251 250940
B 157195 157196
A 99788 99789
B 291102 299191
B 385071 365722
B 256808 256809
B 129386 217111
B 215018 218700
A 2059 2060
A 301176 65802
A 1 110148
A 8941 81261
B 67109 67110
B 400000 157916
A 1 298721
A 119243 269850
A 128913 128914
A 186865 330274
A 174193 168976
A 197692 284556
A 2 3
B 289269 289270
B 400000 82402
B 334935 334936
A 238812 351925
A 400000 234545
A 171622 201606
B 182847 150564
A 162778 162779
B 314242 266533
B 363047 394688
B 278092 278093
B 1 216893
B 400000 302342
B 275874 275875
A 135105 38767
A 356790 114486
A 400000 334870
B 322382 322383
B 61478 301335
B 1 53326
B 385268 385269
B 186843 323655
A 332844 340006
A 303405 188728
B 222491 188575
A 297423 297424
A 61244 61245
A 1 35593
B 49242 370254
A 400000 176299
A 243504 243505
B 8189 118947
B 26714 25306
A 1 345621
A 1 39213
B 400000 7806
A 74857 74858
A 205445 67031
B 24860 212960
B 290244 290245
A 82239 82240
B 328524 328525
B 324129 135762
B 400000 17997
A 368862 246472
A 400000 55434
A 88572 88573
A 246816 246817
B 6234 283252
A 3 400000
A 67306 68959
B 148637 165747
A 45904 166126
B 181358 181359
B 109674 109675
A 217675 268215
A 34074 198731
A 300832 392516
B 380494 380495
B 97015 145268
B 1 329838
B 107826 107827
B 400000 231348
B 120447 107989
A 63933 107842
A 286882 286883
A 283503 85958
B 241608 241609
A 1 361158
B 76288 76289
A 400000 336959
A 272226 126223
A 171733 105379
A 1 238640
A 75521 317897
B 99473 142383
B 284742 78854
B 120223 120224
B 284620 284621
B 400000 282367
A 299664 299665
A 11034 11035
B 400000 67639
B 162834 162835
A 14207 296896
A 368897 368898
B 3 399999
A 32692 32693
B 142213 142214
B 77740 280793
B 114370 37620
B 237062 282885
A 364487 220897
B 51783 173750
B 2 399999
A 332039 332040
A 400000 264697
B 335397 335398
A 1 19059
A 222060 161577
B 400000 266064
A 295820 331047
A 386232 386233
A 275653 3475
A 15948 28205
A 372637 372471
B 280878 234936
A 358576 95967
A 379936 379937
B 167191 167192
A 400000 164660
B 118597 43760
A 357048 357049
B 250472 163476
A 267617 332864
A 387425 387426
A 400000 357989
A 333887 57463
B 1 29360
A 131502 131503
A 367148 343795
A 381025 381026
B 400000 113813
A 373864 349021
B 180816 180817
B 38414 108541
B 214032 214033
B 243064 179621
B 166936 166937
B 142720 142721
B 222848 359911
A 360513 288044
A 24065 389857
A 132328 98734
A 400000 3351
A 18750 226442
A 357110 357111
A 339452 339453
B 83563 345936
B 17569 113081
A 157506 157507
B 137757 354030
A 221485 221486
B 195845 195846
B 400000 168447
A 328334 21704
A 87125 63782
A 1 152323
A 1 144208
A 377749 377750
B 277595 10263
B 382359 382360
B 267242 267243
A 39092 39093
A 1 383989
A 361684 215639
B 97181 97182
A 1 294426
B 234097 234098
B 290533 73306
B 366757 366758
B 145818 8198
B 87441 366353
B 267375 77907
A 96604 59699
B 400000 390561
A 199032 199033
B 237220 237221
B 259258 259259
B 400000 245831
A 233439 265020
A 44989 44990
B 155510 155511
A 191403 191404
A 198004 198005
A 64362 64363
B 211745 49516
A 363532 363533
A 99196 99197
B 205468 205469
B 372205 372206
B 205266 189510
A 131894 85957
B 210856 210857
A 322318 322319
A 77560 77561
A 200312 199123
B 1 106341
A 147106 147107
A 341584 54704
A 168261 168262
A 363982 363983
B 55357 394629
B 400000 161701
B 292805 292806
A 341655 341656
A 16245 16246
B 138379 138380
B 123961 123962
A 311804 247281
A 102701 264831
B 19003 196525
A 11442 77181
B 64115 24030
B 400000 90709
B 1 212721
B 281864 303875
B 123501 123502
B 54869 184474
A 189355 189356
B 162477 324868
A 78562 134074
B 299201 356473
B 275426 275427
B 282034 282035
A 7209 211903
B 78437 78438
B 4374 4375
B 339142 286115
A 176634 176635
B 314534 128908
A 255088 255089
B 152224 152225
B 400000 222211
B 362765 360289
B 1 226586
B 1 3
B 338707 204286
B 394835 394836
B 400000 246825
B 400000 268283
A 400000 83492
B 383067 383068
A 151563 151564
B 81136 81137
A 14776 14777
A 395615 395616
B 372569 334889
A 176748 178310
B 258943 258944
A 47713 47714
A 89637 266440
B 78483 78484
A 128785 41180
A 1 117232
B 376055 376056
A 1 86407
A 214951 176411
B 1 366128
A 400000 331378
B 346848 346849
A 125183 125184
B 1 87179
A 268766 268767
B 49356 91708
B 346696 346697
B 2 3
A 241203 332055
A 126232 126233
B 1 184835
B 400000 344262
A 118194 118195
A 249666 249667
A 23337 87194
B 236157 203056
A 63629 293335
B 1 123107
A 146115 146116
B 189149 99427
B 387354 387355
A 361158 182679
B 178571 13039
B 326198 326199
A 400000 248080
A 154960 206230
B 209550 390622
A 141023 95875
B 400000 53368
A 15070 133847
B 36733 24978
B 254728 254729
B 252581 252582
B 400000 239003
A 359588 359589
B 1 293697
A 305889 305890
A 296554 296555
B 258176 139624
A 271924 271925
B 252842 252843
A 63056 63057
A 280912 280913
A 23966 23967
A 189578 189579
B 24156 24157
B 201524 94998
B 1 229929
B 360137 98515
A 202246 202247
A 78460 78461
B 134977 134978
A 192521 14793
A 286750 286751
B 400000 34504
A 148663 148664
B 1 182191
A 131980 131981
A 1 132838
B 104820 104821
B 398540 42435
A 169352 287766
B 335556 335557
A 93897 290657
B 400000 151177
B 174611 174612
A 295070 382138
B 1 3
A 77860 77861
A 169532 319923
A 64184 297882
B 319021 319022
A 392329 260238
B 1 218143
A 1 145743
A 1 161949
B 156128 156129
B 184982 373429
B 15424 15425
A 242240 242241
A 236649 84884
B 349008 349009
B 1 44533
A 207865 207866
A 22862 22863
A 266783 162832
B 271514 271515
A 289290 390617
B 244285 313415
A 394828 151730
A 311954 311955
A 382299 382300
A 342881 342882
A 400000 38093
A 42939 42940
B 151481 151482
B 400000 362046
B 245716 245717
A 13966 302321
B 400000 50362
B 283258 206160
B 71570 358025
B 384122 384123
B 400000 249612
A 92650 92651
A 216667 216668
B 304331 63084
B 230696 230697
A 1 91026
B 1 292814
B 291875 291876
B 107950 107951
B 1 194254
A 299881 362129
A 14042 14043
A 24928 24929
A 136332 136333
B 9613 9614
A 400000 103542
A 297533 253511
B 1 375140
B 400000 327194
A 141664 93006
B 231773 231774
B 260004 3790
A 273538 27424
A 393652 393653
A 313078 313079
A 358942 216391
A 1 278984
A 315357 315358
A 1 264611
B 1 72366
B 352275 324361
A 296650 296651
A 184017 389174
A 400000 103801
A 306601 264591
A 70533 308688
B 231728 389560
B 313173 84410
A 63128 190871
B 132366 58950
B 282984 282985
A 156090 252921
B 308780 308781
B 268516 268517
A 206141 129956
A 366988 28969
B 360186 2764
A 184399 184400
A 206567 340941
B 399841 399842
A 372332 2777
A 111349 111350
B 313390 313391
B 241510 241511
A 375720 375721
A 309318 309319
A 358975 358976
A 229335 229336
B 355811 355812
A 368998 109152
A 32676 371955
B 1 72651
B 21080 298004
B 64489 378072
A 392185 356623
A 306457 306458
B 15574 15575
A 400000 348313
A 332979 332980
B 332267 13923
B 356111 60906
B 1 271794
B 1 157955
B 231001 334458
A 392095 392096
A 1 3
B 399999 400000
B 383585 383586
B 357449 56358
A 98777 117469
B 213880 213881
A 389287 389288
B 314065 314066
A 238868 240550
B 56338 304125
B 322448 322449
A 1 54817
B 200073 110228
B 225324 115723
A 90647 24407
A 113580 120683
A 196246 196247
B 34051 34052
B 258379 335448
B 193932 187693
B 159570 159571
B 234788 157745
B 118035 118036
A 400000 140749
A 292217 292218
A 361851 361852
A 381484 381485
B 171745 171746
A 100482 100483
A 73951 109466
A 91892 118465
B 1 137893
A 211297 211298
B 400000 23344
A 116821 307209
A 296186 338935
B 364368 124020
B 160443 160444
B 395911 395912
B 400000 306750
B 131379 131380
B 79225 79226
B 395603 395604
A 236652 236653
A 95997 95998
A 258097 54531
B 209403 209404
B 18480 15983
B 400000 201895
A 1 368982
A 270561 128218
A 298681 109429
A 320573 109945
A 23354 23355
B 220248 220249
B 125656 237926
B 104544 104545
B 330170 110737
B 93765 26
B 61071 61072
A 145448 59330
B 367264 367265
B 115739 257134
B 62363 62364
B 195441 195442
B 155699 195246
B 69817 170579
B 344517 121079
A 372204 372205
B 268832 268833
A 400000 286724
A 290188 60710
B 389413 389414
A 355207 355208
B 1 273548
A 400000 61314
A 116866 79148
B 222245 43306
A 232852 232853
A 38299 305711
A 211037 17752
B 215751 215752
A 348559 348560
A 310289 156085
B 172645 172646
A 320999 123305
B 201 202
A 215265 289966
A 394706 236097
A 331495 153118
A 1 303822
B 35072 35073
A 93182 81956
B 285871 54675
B 190851 190852
B 309670 309671
A 173543 173544
A 124426 86566
A 386783 386784
B 114030 239739
B 5324 5325
A 40836 175237
B 1 196566
B 76683 91461
A 400000 125696
A 93397 93398
A 184996 355873
B 61829 213557
A 293941 264478
B 211998 211999
B 267718 205956
B 160515 162930
B 153233 149576
A 241369 241370
B 228149 164325
B 163534 336182
B 6253 6254
A 258393 258394
A 322864 336278
B 1 96046
B 51178 28169
B 282833 282834
A 207357 150721
B 282145 282146
A 251123 135862
A 394055 394056
B 173327 20830
A 164877 292331
A 28791 28792
B 296175 296176
B 400000 223874
B 400000 269380
A 400000 109726
A 353858 353859
A 276482 39174
B 1 60661
B 400000 371490
A 347737 347738
B 156786 995
A 400000 92724
A 16377 306352
A 9676 288923
B 36782 36783
B 234066 182874
A 1 356528
A 398498 398499
B 237291 237292
B 400000 296182
B 299758 354027
B 66015 66016
B 71854 71855
B 1 399999
B 295736 295737
B 148942 148943
A 1 400000
B 400000 104332
B 254714 254715
A 37347 37348
B 160489 160490
B 307718 307719
B 271672 169068
B 234935 139818
A 341050 341051
A 103697 253988
B 1 384087
A 254714 374275
B 22320 392527
B 89299 99973
B 124423 124424
A 103951 103952
A 227355 227356
A 341726 337691
A 81624 81625
B 62323 62324
A 250336 116396
B 400000 356894
B 47772 47773
B 353163 340985
B 1 392882
B 376641 376642
B 228917 228918
B 3 400000
A 127170 127171
B 26379 26380
A 400000 161891
A 5622 185598
A 255992 299620
B 362540 314348
A 183770 183771
A 313145 313146
A 182684 182685
B 362303 362304
A 266633 266634
A 400000 23740
B 360069 360070
B 70750 227498
A 400000 21541
A 307213 102568
B 188709 188710
A 108866 108867
A 2 3
A 23001 23002
B 37608 347812
A 237919 152617
A 221948 221949
B 400000 201982
B 326478 326479
A 400000 214231
A 1 295099
B 225909 227073
A 177146 283191
A 391690 369213
A 39031 39032
A 322312 322313
A 280187 280188
A 161019 355669
B 248764 248765
B 272622 398312
A 267968 259256
B 184691 95640
B 118022 291841
B 196035 196036
A 234917 75925
B 271837 271838
B 58902 58903
B 57226 57227
A 198780 198781
B 381818 381819
A 147626 394953
A 193023 41113
A 400000 123301
A 83169 348677
A 1 28576
B 305114 305115
B 5038 5039
B 274828 149807
B 397030 174417
A 186433 186434
B 400000 91435
A 193221 193222
A 62562 62563
B 84166 228025
A 227342 173368
B 202258 202259
B 1 364212
A 303897 189089
B 29353 29354
B 219977 219978
A 400000 335844
A 268607 268608
B 388031 388032
A 46768 46769
B 342292 59317
A 312732 319428
B 340690 203174
A 160918 160919
A 139415 202510
A 364148 156930
A 120049 120050
A 54163 41188
A 292406 236537
B 51255 244515
B 1 127490
A 400000 318560
B 101631 101632
A 11605 11606
B 400000 230958
B 127090 148426
B 376375 39700
A 103292 103293
B 357879 81956
A 45419 45420
B 119055 119056
A 101987 101988
B 1 187095
A 111991 63173
A 149315 149316
A 25159 242317
A 59625 167885
A 205187 205188
A 362072 362073
B 400000 183818
A 1 30502
B 357281 154866
A 1 149033
A 332623 158423
A 1 283781
A 322978 322979
A 400000 215355
A 202298 202299
A 277539 277540
A 200780 200781
B 250875 250876
B 400000 38059
A 325419 325420
A 297978 256875
A 154588 154589
B 94611 94612
B 378055 169747
B 349965 323538
A 117906 117907
B 112761 112762
B 253637 30669
B 287369 171122
B 346368 66745
B 48363 48364
A 64246 261004
B 399999 400000
A 272008 164223
B 1 50292
B 341068 343474
A 192664 193739
A 380206 380207
A 400000 57807
B 135133 135134
A 166224 166225
A 224230 224231
A 396137 27266
B 1 286296
B 61875 87370
B 259350 259351
B 151421 177507
A 11417 363743
B 155308 155309
B 400000 254200
A 214724 214725
A 3 400000
B 182897 254521
A 45723 318114
A 4620 208945
B 291076 291077
B 150432 106952
A 259256 392292
A 1 161648
B 195167 195168
A 182112 236295
B 149810 149811
A 49098 230712
B 361047 295124
B 106124 151140
B 400000 126355
B 357531 357532
B 1 65361
A 240196 160766
B 216474 216475
B 400000 8139
B 10063 295164
A 273429 273430
B 129038 129039
A 111440 82225
A 341757 314731
A 221561 221562
A 349503 349504
A 40409 224800
A 400000 386845
A 253682 303016
A 289013 123388
A 357545 269119
B 33587 33588
A 336107 336108
B 400000 289764
A 353227 353228
A 15364 235337
A 285998 155783
B 385403 65150
A 1 89447
A 319105 341443
A 162879 162880
B 1 390188
A 268605 171593
B 353134 353135
B 369001 373553
B 7864 356946
A 63048 63049
B 400000 296116
A 256503 256504
A 193545 251232
B 82621 82622
B 76181 382388
B 400000 185298
A 221045 221046
B 32272 320550
B 400000 356946
B 95012 327401
B 38920 293748
B 201376 201377
B 268926 174280
A 317825 317826
B 156110 156111
A 198246 159066
B 273466 273467
A 85735 86944
B 245711 245712
B 112750 231143
B 260554 103741
B 258970 374593
B 9776 9777
B 379882 11519
B 347100 250683
B 147194 147195
B 52746 127313
B 125922 164479
A 237125 237126
A 7995 7996
B 90510 90511
A 162717 162718
B 180643 128907
A 331269 315274
B 400000 36721
B 177687 332005
A 376984 131815
A 400000 79172
B 242331 242332
B 116659 116660
A 113223 185542
B 362795 362796
B 26883 130602
B 391508 391509
A 114526 114527
A 279690 279691
A 87966 87967
A 11092 272658
A 240753 153150
B 1 228068
B 273396 144945
A 395193 39472
A 1 211175
A 284873 284874
A 326515 76251
A 334896 334897
A 134451 80055
A 116265 116266
B 400000 10695
B 324338 54451
B 400000 352101
A 196815 196816
A 400000 149370
A 295300 295301
A 1 338083
A 367604 397549
B 6226 6227
B 400000 142004
B 400000 177342
A 112584 112585
A 132318 132319
A 400000 198904
A 134767 344940
B 303461 44025
A 1 4966
B 275906 290673
A 2 400000
A 32290 394511
B 367590 367591
A 400000 145604
A 350868 350869
B 122646 97707
A 1 399999
A 371452 371453
B 277527 277528
A 262862 262863
B 46379 93047
A 57164 57165
B 125165 46014
B 114074 396890
A 61991 369728
B 191139 153068
B 261406 191920
A 243642 8350
A 316204 272539
B 386565 228657
A 22648 7966
A 259252 213315
B 285152 285153
A 1 210272
A 285450 285451
A 142893 365804
A 72672 107413
A 174155 104125
A 42136 81884
B 136325 352807
B 1 218830
B 400000 337577
A 1 5818
B 135622 225362
B 345657 5741
A 324453 263398
B 220344 62900
B 104466 207832
B 388220 365338
B 355526 90661
A 83368 276417
A 400000 389369
B 400000 1123
B 175543 44826
B 59058 94964
B 1 365865
A 83612 397645
B 2 400000
B 361767 170338
A 5068 317925
B 103149 103150
B 400000 70168
A 218426 323437
A 137034 87200
B 49753 243598
B 33404 397201
B 303802 299607
A 26852 255256
B 400000 381389
B 168608 168609
B 25409 344329
B 57406 57407
B 395497 73802
A 315496 384099
A 310342 82378
A 229579 228349
A 48715 48716
A 51387 299088
A 1 8573
A 23003 23289
B 1 297557
B 1 369167
B 28685 249668
B 81976 81977
A 378690 378691
A 1 102648
A 269387 96397
B 1 295248
A 27786 355573
A 11068 11069
B 148603 259831
A 24764 7046
B 264195 264196
B 400000 364790
B 400000 178255
B 171794 13982
A 67071 67072
A 10874 10875
B 247036 166546
B 175142 67735
B 395214 395215
A 169701 169702
A 218959 218960
A 204855 204856
A 200833 200834
A 400000 264462
B 187702 250054
B 400000 47252
A 342558 316887
A 247905 219370
A 1 382105
B 216020 322378
A 341071 341072
B 400000 379158
B 145265 145266
A 400000 66089
B 67944 67945
B 400000 239368
B 56887 310860
B 274148 182957
B 348348 348349
B 400000 231208
A 58447 288738
A 287067 63647
A 1 331407
A 174381 250
B 207258 207259
B 268516 129185
B 400000 146265
B 378252 378253
A 171239 171240
B 6173 6174
B 294859 64952
A 56751 31321
A 400000 383477
B 124739 124740
A 281605 242513
A 329622 116442
B 286248 286249
A 110552 173664
A 103452 124633
B 220707 220708
B 1 215923
B 292829 292830
B 209160 209161
A 18422 305870
B 1 393151
A 329732 261975
A 1 400000
A 105235 86912
B 180162 180163
A 75929 75930
B 1 16784
A 242454 124971
A 278959 278960
A 143638 167289
A 393424 129514
B 163988 163989
B 233736 195569
B 1 4876
B 400000 54860
B 388428 244744
A 394301 394302
A 187069 27513
A 400000 92365
A 237452 209993
B 400000 112981
A 1 134588
A 46933 237000
B 400000 23015
B 77134 77135
A 400000 188201
A 3 400000
B 215378 379709
A 191929 374293
A 353676 353677
A 315232 315233
A 400000 247460
A 253313 253314
B 234479 119223
A 365244 365245
B 241973 317031
A 49132 49133
B 400000 212878
B 393355 393356
A 230342 254031
A 60473 60474
A 258235 367071
A 304549 304550
B 34069 278973
B 368141 368142
A 67472 133501
A 253108 253109
A 400000 232304
B 369146 369147
B 109336 109337
B 30228 30229
A 108421 108422
A 400000 278826
B 263409 263410
A 390096 390097
B 305424 305425
A 1 254288
B 3 400000
B 170764 98041
B 1 399185
B 180912 361375
A 48510 236590
A 139380 139381
B 197804 212289
B 359509 325193
B 1 359317
A 1 98599
B 102778 102779
A 305760 3988
B 374124 374125
A 276687 161567
A 222383 198731
A 230614 266437
B 92567 92568
B 326298 326299
A 139169 91513
A 400000 330000
A 251083 251084
B 99531 136226
B 340196 340197
B 206899 141505
A 140460 140461
A 5510 5511
B 1 252845
A 193930 193931
A 225824 225825
A 349733 300256
A 11618 11619
A 104782 104783
A 400000 177759
A 1 1313
B 400000 154892
B 1 322289
A 400000 162658
A 192347 316138
A 231048 231049
B 391282 391283
A 26569 26570
B 50868 50869
A 1 177110
A 261555 261556
B 78707 78708
B 272273 272274
B 1 339068
A 395148 395149
B 186452 186453
B 200507 200508
B 400000 106991
B 192107 121559
A 400000 88731
A 58579 272460
B 263198 263199
A 1 69616
A 131148 131149
A 350352 350353
A 3905 82239
B 281860 165744
B 389079 389080
A 400000 101436
B 99762 217891
A 1 3
A 1 36316
B 110427 253073
A 197837 197838
B 137564 174883
A 1 101037
B 400000 73969
A 179628 179629
A 30727 248766
B 337319 159931
A 352575 252250
A 182063 182064
B 72478 22858
B 1 227486
B 356664 316093
A 326203 326204
B 317116 29197
B 377573 377574
A 314025 314026
B 394916 394917
A 238284 238285
B 330012 151813
A 93915 93916
B 257491 257492
B 117150 230471
A 239373 239374
B 247987 247988
B 95087 150072
A 1 175662
A 98915 4523
B 1 232481
B 3 400000
A 153341 153342
B 400000 331027
B 298004 48500
B 400000 38725
B 13477 13478
B 318967 318968
A 1 370972
B 1 31401
B 316409 162155
B 360662 360663
A 311852 311853
B 123160 145497
A 115282 115283
B 400000 306093
B 400000 390573
B 162471 108545
B 400000 52850
A 243168 243169
A 177128 107379
B 322450 322451
B 94336 94337
A 1 151025
A 224081 394743
B 136310 136311
B 75829 192625
A 217509 273730
B 1 355539
B 1 400000
A 400000 273448
B 184422 184423
B 1 216539
B 400000 255250
A 1 179440
A 392057 134842
A 313959 5567
B 400000 306544
A 1 2
A 360334 81186
A 400000 357469
A 13805 13806
B 35063 85252
B 2 399999
A 134364 134365
A 400000 350018
A 159803 89635
A 271119 271120
B 1 100255
A 148367 126534
B 341342 341343
B 384856 384857
B 159046 12929
B 159126 159127
A 1 224533
B 109371 109372
A 125543 119066
