399999 181900
B 230155 230156
B 69972 69973
A 50717 50718
A 75745 75746
A 3 399998
A 207651 207652
B 358012 358013
A 69391 344732
A 5987 111081
B 120360 120361
A 1 250443
B 269902 269903
B 258983 258984
B 75965 102619
A 364408 364409
A 398439 398440
A 60574 60575
B 317858 267645
B 43490 43491
B 399999 200541
A 1 200441
A 367188 367189
A 371213 371214
B 100211 343097
B 1 367346
A 79148 79149
A 85913 85914
A 319285 345694
B 20854 301331
A 152253 152254
A 354720 396728
B 289466 6476
A 228177 228178
A 25274 25275
B 396579 210806
A 117848 190764
A 1 382572
B 184459 184460
A 192674 120477
B 180728 180729
A 247409 382711
A 399999 236409
B 127758 268775
A 1 142322
B 220978 5550
A 313924 313925
A 299692 21342
B 270040 141987
B 349602 178909
B 331768 12032
B 351522 145538
B 286283 286284
A 133736 277084
B 399999 25762
B 346441 381740
A 32274 79012
A 399999 189877
A 267500 267501
A 335194 335195
B 361022 50366
B 92239 364149
A 135689 135690
B 49045 113165
A 242491 110940
A 399999 183027
A 14236 14237
A 64426 271465
B 183123 139403
B 192121 192122
B 78222 192324
A 65962 65963
A 168404 23993
B 399999 317685
A 287100 82116
A 13730 13731
B 1 194609
B 21373 21374
A 30439 30440
B 186558 186559
B 326571 326572
B 1 67080
A 29165 29166
A 89343 360845
A 1 348306
A 262358 262359
B 83167 239345
B 353095 392854
B 47343 47344
A 244597 244598
A 24907 24908
A 38869 38870
A 259739 352963
A 289145 289146
B 147438 147439
A 33744 33745
A 1 395007
A 48381 173847
B 53870 195650
B 75291 57496
B 188410 188411
A 78251 182988
B 399999 33866
B 116442 116443
A 13337 13338
B 1 299733
B 396238 198546
A 284916 284917
B 348142 348143
B 1 169531
A 324917 298343
B 285122 87689
B 296851 296852
A 113643 113644
A 286219 286220
B 67490 67491
A 397272 397273
B 354786 91564
B 346038 87481
A 236589 353578
B 169032 169033
A 212034 212035
B 29028 316111
A 300196 46278
B 159875 159876
B 289784 289785
A 399999 393193
B 1 326079
B 22363 312689
A 251364 251365
B 399999 359373
B 23141 305549
A 1 296027
B 399999 174599
A 354946 354947
A 329228 367082
A 128614 392660
A 5421 5422
A 187794 198658
B 392694 305721
A 354720 90720
B 75088 173873
A 129925 175252
B 234748 234749
A 1 324796
A 128682 395326
B 271555 24464
A 275642 170739
B 255624 394196
A 187138 187139
A 333218 333219
A 399999 261110
B 399999 239390
B 201229 201230
A 236105 354565
A 314671 225295
A 131441 131442
A 303542 303543
B 362768 348750
A 399999 7870
A 399999 333135
B 355354 336039
A 253231 371684
A 1 2
A 200773 383762
B 37763 173704
B 399999 184177
B 99422 221272
A 276316 290444
B 399999 337533
A 363240 353409
B 399999 42646
B 200164 57208
B 178596 192741
A 1 323106
B 52867 307104
B 383391 72867
A 399999 260095
A 21007 175159
A 252603 313422
A 7236 7237
B 118807 118808
A 162473 162474
B 63539 63540
B 319315 334568
B 114363 56254
A 399999 331920
A 391180 391181
A 145795 350764
A 312730 312731
B 399999 250806
A 110130 278218
B 360686 106721
A 57078 208462
A 399999 144730
B 214260 214261
B 35874 14091
B 239702 10069
A 176434 88179
A 137091 177128
B 276233 17289
A 399999 101938
A 238426 155042
A 354943 354944
A 129496 196279
A 277179 123972
A 84353 84354
A 1 14334
B 375862 375863
A 157880 136559
B 399999 350308
B 80799 350707
B 143896 143897
A 399999 346654
B 201299 126160
A 1 84430
B 112945 357261
B 180739 369019
B 290740 290741
A 1 118217
A 17499 17500
B 172327 274471
A 1 253254
A 1 399999
A 209375 209376
B 343405 343406
A 251694 251695
B 399999 118646
B 176117 176118
B 35134 35135
B 322471 295386
B 202400 202401
B 189177 189178
B 205439 373478
A 114167 89776
B 342437 199457
A 327947 372125
B 399999 314212
A 113838 336130
B 399999 396845
B 1 68177
B 360873 100851
A 354659 172304
B 266681 324724
B 9893 9894
B 371698 371699
B 1 381540
B 317157 1553
A 260382 260383
A 123243 28532
A 349113 349114
B 254002 122263
A 119732 119733
B 296782 296783
A 132606 374969
B 399999 216747
B 189535 79748
A 231475 231476
B 399999 389128
B 17354 17355
A 310491 310492
B 201604 201605
A 43068 4138
A 1 202305
A 51043 29325
A 307823 307824
B 251350 251351
B 220907 220908
B 171799 185590
A 393158 350513
B 170587 170588
A 184727 144380
B 95513 95514
B 395358 123117
A 355918 50470
A 290981 98656
B 17512 17513
A 343082 45988
B 15628 15629
A 395100 395101
B 43464 110371
B 399999 21542
B 70144 70145
B 66127 92792
B 120657 120658
A 187665 187666
A 1 378800
B 6276 109401
B 102979 102980
B 340052 340053
A 162903 272862
B 349112 349113
A 224617 360426
A 1 206676
B 332566 332567
A 238893 342206
B 165108 165109
A 149101 58493
A 357197 133784
B 259524 259525
B 387693 387694
B 238904 238905
B 48639 316768
A 239300 239301
A 341077 341078
A 26496 39501
B 178267 178268
A 241258 241259
A 81728 81729
A 243715 374549
A 380969 380970
B 276689 276690
A 391600 391601
A 193605 193606
A 399999 98442
A 240875 123060
A 202881 53986
B 363998 28743
B 278493 278494
B 348359 303363
A 108170 384731
B 100894 31732
A 239449 293933
A 399999 183912
B 85880 37835
B 189074 189075
B 363727 363728
A 123939 123940
B 85701 338896
A 109683 19163
A 326158 237446
B 185879 354191
A 391640 119163
A 145884 342917
B 123612 41335
B 117380 349078
B 1 153333
A 127355 1104
A 207660 207661
B 203542 203543
A 360896 360897
B 228799 228800
A 399999 9485
A 182182 25564
A 280484 360237
A 316006 37608
A 199780 199781
B 335526 232194
A 373496 373497
A 48540 48541
A 282673 263254
A 24108 24109
B 1 219096
B 347748 156556
A 287972 287973
A 179953 275542
B 304277 304278
B 1 171250
A 227908 170364
B 367691 274490
A 95617 102620
A 325012 325013
A 1 371999
A 399999 127499
B 381481 77469
B 117037 117038
B 62981 62982
A 115975 115976
A 68914 68915
B 357896 357897
A 299608 30093
A 42248 42249
B 388866 388867
B 359421 210362
B 47949 388027
A 60400 60401
B 280746 241699
A 399999 35968
B 398091 398092
A 1 101778
B 33587 33588
A 3 399998
B 385752 385753
A 47915 120576
A 26884 26885
A 399999 1168
B 376672 376673
A 368181 368182
B 352845 352846
B 354171 132239
A 219529 219530
B 399999 149235
A 171155 171156
B 312789 391287
A 390265 390266
B 151042 151043
A 153087 153088
B 399999 224418
B 270379 270380
B 265182 28352
A 116684 116685
A 255407 232943
A 1 110076
A 201838 201839
A 32976 368704
B 268530 268531
B 399999 97265
A 66662 66663
B 32552 108176
B 399999 202604
B 1 388824
A 41827 41828
B 121851 121852
B 215072 215073
B 42047 42048
B 64568 221386
B 161448 386602
A 206140 206141
A 25927 25928
A 70266 70267
A 106129 106130
A 381217 381218
B 372076 372077
A 148768 148523
B 207579 207580
B 390621 395875
A 132509 132510
B 399999 366849
B 1 381271
B 183123 31858
A 30933 30934
B 399999 57071
B 1 37830
A 205611 284159
A 58381 228382
A 27825 264092
B 363057 349731
B 321851 321852
B 309099 6102
A 84605 52144
B 193592 118217
B 233866 233867
A 345393 345394
A 332947 332948
A 117733 117734
B 126980 126981
B 157029 157030
A 116210 116211
B 364529 364530
B 253777 358658
B 66773 257875
A 363934 363935
A 103443 103444
B 397807 397808
B 332422 83925
A 399999 167040
A 72082 72083
B 341048 310907
A 80691 80692
B 276943 276944
A 395332 395333
B 352513 352514
A 64729 296711
B 399999 194561
A 1 164107
B 1 65361
B 15134 15135
A 316268 201842
A 136640 182022
A 244652 244653
A 372063 180128
A 54810 216758
A 129420 129421
A 378068 378069
B 399999 292686
B 388828 388829
B 1 354657
B 38010 38011
B 1 51883
A 399999 216597
B 274440 274441
B 172547 172548
A 12035 147407
A 81464 113410
B 94089 285502
A 1 203732
A 126306 126307
A 336574 236830
A 138290 138291
A 395489 395490
A 253992 253993
A 39411 83108
B 169487 169488
B 235696 235697
A 147277 321648
B 110388 110389
B 1 189785
B 93508 361891
A 248695 248696
A 253370 180916
B 366163 141519
A 43149 43150
B 286594 180206
B 184527 184528
A 174615 174616
A 399999 294396
A 240536 240537
B 390391 349791
A 300928 300929
A 306312 306313
A 399999 185404
B 1 131454
B 199490 199491
B 34907 34908
A 61180 61181
B 272113 272114
A 399999 330869
A 330704 330705
B 21691 290546
A 355134 889
B 153900 153901
A 340332 238515
A 399999 121354
B 366145 366146
A 175496 175497
B 345328 217170
A 211539 211540
A 399999 303209
B 359867 359868
B 280725 200835
B 361444 312956
A 212972 212973
A 399999 212226
A 168805 168806
A 286326 261506
B 238239 238240
B 356231 356232
A 1 2
A 383719 383720
A 49690 322520
A 106055 148247
A 95110 340960
A 1 40086
B 278196 151119
A 24650 84484
A 399999 179478
B 248507 371093
A 83521 83522
A 228359 228360
B 291070 291071
A 399999 24020
B 383944 164678
A 1 253340
A 1 122028
B 1 67180
B 1 381845
A 177947 177948
B 349530 349531
A 285657 285658
A 128227 219173
A 126368 126369
A 167042 365955
B 235728 385580
A 1 399998
B 149821 202255
A 318320 333810
A 1 42214
B 167454 167455
B 230281 352499
B 143119 143120
B 33674 362373
A 71168 313291
B 303561 303562
A 207911 207912
B 399999 79529
B 1 1757
A 229787 5771
A 230261 100032
A 80183 73141
B 140946 183543
B 26296 26297
A 211720 211721
A 171546 171547
A 1 129971
A 399999 346775
B 399999 31554
B 270 129433
B 164706 164707
B 326399 102553
A 141746 227486
B 200632 200633
A 212580 284831
A 40745 40746
A 1 337136
A 344382 392177
B 81299 89816
B 194781 194782
B 1 310186
B 170368 52225
A 63142 168274
B 361203 138365
B 201068 201069
B 1 134902
A 253987 253988
B 343260 341441
B 180310 234677
A 1 221148
A 303519 303520
B 299375 299376
A 86786 46044
A 145827 394122
A 109493 194044
A 349085 191313
A 3 399998
A 378825 378826
A 1 350490
B 277563 314812
B 266193 122970
A 315834 387089
A 113603 360008
B 114188 114189
A 162819 373051
A 399999 81755
A 226895 226896
A 2656 35321
B 363842 363843
A 348486 136260
B 1 363616
A 25741 43337
B 139927 139928
B 113286 303891
B 311991 117689
A 97319 97320
A 399999 294857
B 286297 177475
A 1 125007
A 343125 343126
B 68421 68422
A 146050 146051
B 302064 334747
A 4260 4261
A 1 383848
A 307268 307269
A 314305 314306
A 399999 146904
B 1 65383
A 26512 26513
B 242565 307837
B 205806 205807
B 1 251516
A 4455 4456
A 399999 121146
B 1 26712
A 65890 58501
B 399999 363222
A 383699 383700
A 113913 113914
A 5343 5344
B 263282 263283
A 325052 324294
A 339459 339460
B 107211 106646
B 358616 238040
A 128429 303409
B 288391 288392
A 191644 191645
A 399999 309984
A 290030 317723
B 92229 92230
A 133999 232223
B 69075 69076
A 170168 170169
A 69670 331226
A 38681 38682
A 98524 198126
A 292043 349353
B 340425 340426
B 399999 352211
A 399999 300803
B 372113 154612
B 296417 146119
B 80433 381595
B 163388 380954
A 152566 152567
B 247760 135884
A 243791 243792
B 1 219864
B 285316 287703
A 266553 266554
A 33364 33365
B 371119 371120
B 87302 87303
B 107462 107463
A 1 346439
B 16797 16798
A 399999 103646
A 163099 163100
B 198500 198501
A 294929 294930
A 6081 6082
A 155478 647
A 311996 246957
A 244425 244426
B 63185 63186
A 251301 251302
B 175411 175412
A 69076 69077
A 345694 266940
B 120531 339892
A 185160 80014
B 58747 129351
B 399999 27950
A 93912 93913
B 310014 310015
B 90821 368372
B 317842 73068
B 1 44917
B 210555 207034
B 1 337753
A 399999 277592
B 254529 254530
A 232941 105342
A 272331 188552
A 218400 218401
A 316506 68943
A 218502 218503
A 343319 343320
B 19420 19421
A 136856 69573
B 1 95394
A 143015 104658
B 399999 352306
A 88114 74433
B 376432 376433
B 274966 167276
B 55378 38459
A 357758 60904
A 144845 394294
B 281372 65745
B 39628 261859
B 1 86314
A 1 159941
A 334330 380339
B 41233 387887
A 143930 143931
B 399999 44323
A 38263 38264
A 110887 190210
B 399999 91479
B 1 295719
A 228936 228937
B 252347 252348
A 1 341710
B 150905 150906
B 1 274622
B 393757 393758
A 236966 259556
A 253816 185609
A 272034 272035
A 350756 350757
B 107335 107336
A 230569 396921
A 127163 133791
A 2 399999
A 192973 192974
A 1 2
B 399999 276602
A 179765 178027
A 254895 254896
A 259360 259361
A 238329 238330
B 399999 32727
A 21185 121275
B 142372 44553
B 41986 41987
B 309418 309419
B 199567 381888
A 51801 236551
A 1 117627
A 76372 273731
A 305619 133185
A 218348 328387
B 327809 74702
A 174747 62564
B 330741 287571
A 240010 156257
B 158204 171779
B 384434 384435
A 88529 207987
B 292164 117066
A 365082 365083
A 1 18308
B 22057 22058
A 399999 113680
B 1 368232
B 211330 34441
A 65481 228173
A 302692 302693
B 284790 284791
B 260742 75982
B 223167 223168
B 155700 155701
B 272605 75230
A 157580 226103
B 122215 122216
A 107477 7323
A 328169 15928
B 388850 388851
B 294495 294496
A 72928 337930
A 132594 132595
A 293876 180626
B 256059 163774
A 388145 301973
B 1 110477
A 105635 105636
A 155948 155949
A 70521 253962
B 276665 92659
A 92047 92048
A 56766 56767
B 343446 15830
A 378319 291629
A 54259 364600
A 266596 384613
A 354370 209155
A 1 19125
A 305308 305309
A 219961 219962
B 261256 381273
B 315987 91009
B 368392 302757
A 2045 2046
A 172911 172912
B 399999 279602
B 170534 170535
B 85071 340788
B 60366 209289
A 11766 11767
A 292973 160464
B 78155 78156
B 354638 354639
B 128402 128403
A 319860 319861
B 387067 387068
A 1 399999
B 5317 5318
B 347832 59737
B 399974 328250
A 217529 217530
A 69513 69514
B 290951 123532
A 1 361697
B 274525 274526
A 83731 83732
B 399999 390804
B 94678 94679
A 2 3
A 277128 277129
A 262729 262730
A 1 53092
B 374357 374358
B 119671 119672
B 103266 103267
B 295655 258581
B 83732 102985
B 251363 251364
B 205685 240486
B 399999 257327
B 144366 144367
B 216870 188464
A 249321 249322
A 337444 14415
A 244012 143294
B 335537 335538
A 114819 245248
B 386020 317791
A 80213 324648
A 246332 246333
A 197572 177759
A 211391 225083
A 3 399998
A 80888 162578
B 150779 150780
A 246907 246908
A 97579 97580
B 30178 293724
A 234672 234673
B 208261 208187
A 1 309452
A 1 90273
A 369142 369143
A 399999 378193
B 1 40124
A 248163 365976
B 139621 338770
B 366595 366596
A 105292 105293
B 1 197820
A 382176 382177
B 140076 42934
B 137759 137760
A 115069 115070
A 288904 162363
B 243555 181306
B 43119 248346
B 388535 388536
A 316518 123407
A 382305 295131
B 191908 260635
B 399999 308034
A 399999 179688
B 110593 110594
A 296408 296409
A 306986 44817
B 194188 276027
A 211569 135314
A 136949 136950
A 399999 74073
A 170691 11547
A 230932 230933
B 37315 101560
A 264409 357867
B 135733 135734
B 101801 317187
B 399999 323360
A 188456 188457
A 142055 153126
A 1 42202
A 1 39332
A 399999 324291
A 364056 364057
A 122322 120467
A 399999 184917
A 334675 268249
A 25946 149998
A 1 177112
A 295051 295052
A 93692 93693
A 199137 199138
A 129689 63028
A 141912 390436
A 1 355120
A 193642 193643
A 203658 326656
B 15746 147102
A 134669 134670
A 40426 40427
B 177275 7756
B 98139 98140
B 357672 357673
A 398571 398572
A 169142 169143
A 1 265681
A 399999 240677
B 1 59842
A 1 351841
B 249829 249830
A 333761 333762
B 153999 154000
A 132121 132122
A 242733 87126
B 226281 2885
B 247531 247532
B 74172 74173
A 379368 379369
A 199992 199100
B 1 22703
B 399999 157019
B 187131 187132
B 399999 205897
B 142155 322488
B 361952 361953
A 170012 170013
B 36635 240246
B 1 302837
B 5166 121681
A 394451 396606
B 49959 240836
A 399999 158552
B 330334 371813
A 1 327957
B 7125 7126
A 218283 115275
B 80965 80966
A 399999 201940
A 399999 170472
A 41369 41370
B 352062 352063
B 38932 38933
A 151643 23935
B 65769 206710
B 249076 53324
B 141798 141799
A 399999 95105
A 399999 103116
B 6520 6521
A 289209 292530
A 1 38532
B 1 379169
A 238132 238133
B 214803 214804
A 143227 143228
A 160660 201547
B 399999 132742
A 357573 54143
A 399999 211921
B 143972 143973
A 376409 376410
B 329118 111538
B 6875 6876
B 101996 311398
A 247975 327712
B 333829 57869
B 380000 380001
A 71737 71738
B 252191 252192
B 127081 269906
B 199907 199908
B 294770 294771
A 88439 88440
A 367941 274940
B 261737 44366
B 86706 86707
B 149797 38471
B 85470 383310
B 399999 37937
B 216795 13877
B 83431 83432
A 131224 131225
A 208339 318697
B 274312 274313
A 384022 52150
A 284378 174398
B 1 165438
B 76866 87376
A 1 364124
A 55353 55354
B 34908 34909
B 1 310865
B 399999 297544
B 217045 217046
A 181111 64650
A 262592 187420
B 399999 315909
A 29244 29245
A 273025 273026
A 376775 376776
A 17879 17880
A 209988 234665
B 301841 205183
A 247413 247414
A 1334 386374
A 138778 138779
A 198665 198666
B 1 222158
A 18080 329834
A 129252 129253
A 83550 49186
A 253102 253103
B 271916 109023
A 399999 321100
A 81292 81293
A 76245 76246
B 161804 351197
B 301327 301328
A 280339 339489
B 189767 269666
B 323928 30508
B 392254 392255
B 181294 181295
B 1 389757
A 341868 278700
B 398521 67441
A 360107 19894
A 198845 198846
B 1 3
B 79318 196924
B 107882 316717
A 1 226040
A 64922 64923
A 399999 244159
B 2 399999
B 1 113443
B 377923 212115
A 44119 235402
B 1 144895
B 399999 56008
B 153729 153730
A 114954 289975
A 311941 311942
A 117239 149475
A 288266 33793
B 47898 392701
A 8292 8293
A 14087 14088
B 1 389872
B 301376 301377
A 389762 348778
A 191617 191618
B 109412 198497
B 285549 133935
A 203965 203966
B 87000 87001
B 371014 371015
B 343274 268031
A 233443 234377
A 39591 74339
A 172120 213535
B 154619 154620
A 203220 179107
B 369771 252722
B 1 251799
B 29675 29676
B 207342 331201
B 233161 217750
A 221581 143758
A 247281 146024
A 204108 68786
B 214120 214121
B 1 3
A 399999 126586
B 1 46561
A 364933 364934
A 1 16267
A 294831 294832
A 399999 39383
B 127697 264396
A 399999 21345
A 399999 163184
A 254519 254520
A 210503 363279
A 212371 212372
B 303945 103396
A 266032 167668
B 36486 29039
B 4040 4041
B 15962 15963
A 1 100229
B 131555 131556
B 390873 390874
B 169300 169301
A 215422 215423
B 399999 231417
A 353786 353787
A 191685 228217
B 62386 62387
A 399999 93175
B 122300 247103
A 1 53514
A 27326 133906
B 333801 333802
B 399999 320435
B 69459 53704
B 162052 260356
B 331774 331775
B 399999 355612
B 86424 86425
A 150187 150188
B 208232 384439
A 113924 282084
B 374803 182805
A 49407 49408
B 332168 332169
A 157376 157377
A 1 399999
B 18712 18713
A 213089 179841
B 357455 182795
B 189027 189028
A 297258 361725
A 115138 86334
A 232614 331622
B 185070 185071
B 92961 358599
B 242297 58931
B 26941 26942
A 315625 315626
A 125225 261757
B 47516 232417
A 216509 219070
A 369175 140820
A 147126 147127
A 1 179566
A 17173 16275
B 78021 300095
A 16411 16412
A 159113 159114
A 268904 329115
B 1 87515
B 1 3
B 363784 363785
A 222191 222192
B 1 136100
B 399999 53883
A 349704 349705
B 399999 176514
B 196224 196225
B 99863 312940
B 71394 71395
A 350816 350817
A 399999 66080
A 98074 323967
A 91717 322306
A 277694 162906
A 62160 69245
A 1 123399
B 399999 173819
A 308591 113216
A 1 82181
B 1 378607
B 1 109587
A 336000 242749
A 399999 265505
A 44123 343359
B 72570 161460
B 142586 142587
A 357732 357733
B 39015 207181
B 164455 164456
A 4233 47726
B 1 371686
A 389557 45996
A 286349 65696
B 255002 255003
B 28583 28584
A 277500 324575
A 343169 343170
B 9787 68646
B 232739 44468
B 362518 106185
B 399999 149735
A 172508 303833
B 105229 50177
B 399999 16687
B 1 247029
B 197194 364027
B 59844 59845
B 114498 114499
B 270169 170041
A 399999 125019
B 399999 208825
A 365874 365875
A 1 2
B 277889 24381
A 49658 49659
B 367167 290694
A 167278 167279
A 131633 228119
B 15998 15999
B 137091 137092
A 325976 325977
B 43202 7671
B 399999 280751
B 69705 317472
A 177209 177210
A 239596 383077
B 296235 296236
A 366105 189621
B 50352 235342
B 101743 101744
B 207507 16702
A 313257 313258
B 1 214949
B 289600 289601
A 19137 318299
A 1 275644
A 371091 328418
A 74802 329889
A 152456 152457
A 29561 355633
B 189506 285255
B 259143 223691
A 1 399999
A 70103 70104
B 1 15249
A 383602 242790
A 306094 306095
B 1 178038
A 1 372807
B 277394 286684
B 302788 50660
A 352314 184627
B 79594 79595
A 356297 356298
A 33826 33827
A 1 348926
B 345339 345340
A 374438 244743
B 309059 204856
B 102442 102443
B 241596 92331
A 399999 332643
B 268446 268447
B 386231 386232
B 399999 136275
A 399999 329183
B 69545 289024
A 328259 328260
A 6748 286052
B 12660 127404
B 399999 322963
B 244582 244583
B 139490 139491
B 399999 100574
B 172875 172876
A 356171 356172
B 399999 10010
A 348853 275359
B 142436 142437
A 253110 253111
A 188578 72685
A 144243 144244
A 180490 180491
A 294660 294661
A 164251 164252
A 305702 305703
B 343448 343449
B 1 161354
A 88858 88859
A 122154 148998
B 9727 173781
A 227056 5842
B 54995 118595
B 244087 322871
A 285090 285091
B 253793 307060
B 199639 199640
B 98674 21011
A 2 3
A 315581 41851
A 223497 209380
B 340471 299819
B 50717 240920
B 136685 136686
B 144903 144904
B 166371 166372
A 1 130504
B 86989 258584
B 45105 310605
B 325099 325100
B 374537 160530
B 151656 97034
A 399999 80577
B 207149 207150
B 150236 150237
B 347492 318523
B 374554 374555
A 309447 164590
A 210408 210409
A 399999 217523
B 198101 68969
B 1484 221551
B 234911 252966
B 92320 92321
B 102794 102795
A 399999 299897
B 281600 281601
B 225427 267137
B 334019 334020
B 220742 130255
B 17999 18000
A 305749 34651
A 90411 31287
B 118251 231419
A 274029 274030
B 34917 34918
A 82148 82149
B 268271 183662
A 298069 298070
B 59820 59821
B 66321 92293
A 157443 145168
B 369651 196815
A 204101 20383
A 66188 66189
B 1 76037
A 248465 284754
B 359414 359415
A 399999 321610
A 224127 271476
B 108819 108820
A 1 236823
A 100216 100217
A 264097 153110
B 399999 26852
B 399999 48722
B 203791 193998
B 29855 8231
B 236499 223330
A 237539 237540
A 399999 305787
A 313421 313422
A 116122 266480
B 77836 77837
A 1 377835
A 48817 48818
A 282815 282816
A 135471 135472
A 261944 261945
B 1 312624
A 154345 154346
B 386941 23932
B 278425 278426
A 1 169194
A 157158 157159
A 142669 142670
B 232851 232852
B 50869 115467
B 38425 38426
A 318466 60533
A 389881 389882
B 1 107034
A 1 2
B 399999 101677
B 161587 345801
A 25606 15416
A 370607 370608
A 60139 42923
B 99337 119547
B 104627 121558
A 253474 253475
A 365278 70165
A 126202 233435
A 345756 345757
B 51772 385606
A 14840 198247
B 275037 143041
B 1 1534
B 313101 165796
B 78677 190132
A 171795 171796
A 236327 197261
B 26404 26405
B 137687 134209
B 399999 18777
A 135433 208276
A 395524 30967
B 115862 239780
A 123655 123656
A 139198 139199
A 1 399998
A 338783 267282
A 34396 34397
B 33918 33919
B 23310 303773
A 10169 125031
A 246230 246231
B 1 292373
A 265997 265998
A 251041 127196
B 348174 348175
A 399999 203770
A 134194 295485
A 184672 230940
B 347386 347387
B 374714 59254
B 399999 116227
A 399999 153845
A 38667 269174
B 320943 320944
A 399999 85289
B 195234 196290
B 186736 346632
A 244429 244430
B 375213 375214
B 209246 209247
B 1 209355
B 372642 372643
B 139688 139689
B 60922 311
A 215973 100472
B 187449 187450
B 287283 287284
A 399999 230689
B 399999 110973
B 271061 6827
B 58507 58508
A 293559 314421
A 383079 131276
A 56414 29051
A 373353 181410
B 1 167772
A 2864 274254
B 87844 245098
A 130302 355532
B 168362 229433
A 242154 242155
B 177458 31594
B 139897 201059
B 213796 213797
A 147838 147839
A 399999 298106
B 75042 75043
A 163954 218337
A 123173 122195
A 148925 148926
A 158334 158335
B 364202 364203
B 114426 114427
B 136415 136416
B 87801 239840
B 1 81009
B 349299 349300
B 210274 197425
A 204972 308853
A 399999 26776
B 242796 317049
B 109146 109147
A 59713 59714
A 25921 25922
A 37558 31445
B 158259 19104
A 381103 17513
B 74241 74242
A 3 399998
B 333878 333879
B 354136 354137
B 216792 257320
A 399999 268734
B 160817 160818
A 80029 145284
B 137480 137481
A 361992 361993
A 399999 146843
B 268054 77525
B 221453 313997
B 32649 383565
B 399999 90518
A 1 191801
B 317862 295936
B 1 178312
B 1 174318
B 228885 358082
A 17628 196929
B 365972 365973
A 326144 313741
A 275849 275850
B 255920 72723
B 23879 23880
B 204436 44754
A 192732 60895
A 187966 388624
