400000 134809
A 217305 217306
B 358138 358139
A 11872 122365
A 1 250153
B 285136 285137
A 267812 99294
B 68518 136897
A 282187 282188
B 228783 228784
B 270499 270500
B 207105 207106
B 38781 12651
B 315543 315544
A 180367 180368
B 21712 285483
B 193505 214408
A 261416 261417
B 400000 264294
B 154513 154514
B 1 211703
B 389276 389277
B 105559 64720
B 315683 311108
B 100083 240085
B 1 258130
A 129347 129348
B 337517 45997
A 250589 250590
B 109421 63248
A 1 93754
A 286224 286225
A 290140 299164
A 153574 258231
A 281020 257145
B 56667 14320
B 319168 25381
B 203975 52433
B 260349 260350
A 344664 2319
A 383878 248274
A 161907 36990
A 57157 57158
A 202266 202267
B 165605 317011
A 1 11053
A 123719 123720
B 316041 10827
A 64418 65829
B 224484 224485
A 1 47232
A 326482 229683
A 399999 400000
A 160516 160517
A 128580 365470
A 1 111957
A 326233 326234
A 253378 175676
B 44140 131206
B 1 3558
B 162505 107872
A 52450 52451
B 400000 131114
A 389884 389885
A 111581 111582
B 1 399999
B 79994 18176
B 163414 163415
A 177123 21861
B 293664 13196
A 1 323064
A 361582 247146
B 242739 242740
A 287024 287025
B 173597 323146
B 264109 338557
A 2 399999
B 400000 198514
B 126734 295125
A 57216 57217
A 398357 213075
A 203188 248389
B 8058 394327
B 104796 163959
A 57560 57561
B 142760 197529
B 66629 235474
B 1 400000
A 135091 206048
A 186942 186943
B 1 148463
A 1 83390
A 1 296142
B 175498 175499
B 42479 42480
A 53704 53705
B 201974 292066
B 278814 278815
B 232564 232565
A 400000 95314
B 182542 301898
B 385248 39144
A 400000 163673
B 133955 133956
B 257689 193854
B 272471 272472
A 221790 221791
B 297206 297207
A 266896 266897
B 343970 22742
A 366747 366748
A 69540 69541
A 264224 264225
B 392468 392469
A 60765 200459
A 119829 247799
A 325479 325480
B 87260 5916
A 335173 181923
A 400000 122888
A 268685 268686
B 1 93775
A 400000 330789
B 158891 158892
B 321454 344821
B 50814 291073
B 1 29939
B 337151 318730
B 390307 390308
B 336331 1634
B 125896 125897
A 193428 268691
B 179228 179229
A 1 288929
B 206106 395582
A 100531 199630
A 19718 19719
A 109558 109559
B 400000 357131
B 400000 8440
A 346747 346748
B 298154 298155
A 400000 328153
B 63766 63767
B 62766 27753
B 52616 52617
A 31650 238532
A 211367 154155
B 400000 66502
B 341820 341821
B 397825 397826
A 398752 330121
A 224012 224013
B 379924 106339
B 1 222186
A 46833 46834
B 400000 343815
B 47850 47851
A 260911 260912
A 162134 81376
A 332364 140158
B 400000 24299
A 126277 169081
B 400000 165142
A 1 3
A 310882 310883
B 262687 391944
B 400000 238969
A 185041 202713
A 400000 169290
A 305901 305902
B 130576 398570
A 329492 329493
B 365154 365155
A 1 261797
B 22963 22964
B 319097 319098
B 359153 359154
B 205072 205073
A 122567 122568
B 11232 236866
A 398321 398322
B 1 182106
A 338365 253493
A 155933 155934
B 2 400000
A 175109 267617
B 400000 232307
A 1 159916
B 259887 11077
A 39 301983
A 272269 272270
A 1 127711
B 283408 283409
B 119601 150591
B 242751 139454
B 170474 170475
A 348104 43237
B 270957 270958
B 351026 312295
A 348798 348799
B 248088 248089
B 1 38688
A 245105 247161
A 1 2
A 67287 371320
B 208639 208640
B 118562 29355
B 96747 96748
B 26295 26296
A 368915 77700
B 400000 16983
B 238388 238389
A 359853 188891
A 320260 56960
B 218778 15231
B 400000 30229
B 400000 397229
B 188604 155071
B 1 180497
A 67168 199935
B 12564 12565
B 370637 370638
A 145442 145443
A 137153 365550
B 369231 213831
A 231798 231799
B 282450 198125
B 184261 204296
A 56094 31092
A 134320 33961
A 298250 138545
B 356160 368255
B 230922 132197
B 126900 126901
A 143839 279171
B 198364 198365
A 67485 67486
A 304488 177732
A 133450 92437
B 39318 39319
B 13052 274456
A 252507 157085
B 187880 187881
A 175943 106867
B 340443 340444
B 90313 25440
B 153660 394858
A 322682 25272
A 60657 230878
A 1 314811
B 232681 88777
B 67243 392455
B 241560 241561
B 123301 112885
A 332331 111629
A 311388 380815
B 10557 40442
B 41438 247244
A 380389 354657
A 231223 231224
B 400000 79530
B 359091 359092
A 1 344218
B 11313 11314
A 80394 220463
A 151793 29078
B 215154 342923
B 46749 396560
A 145738 145739
A 173452 173453
B 108961 371322
A 82190 82191
B 254283 358646
B 113409 19848
A 161013 339674
A 77460 77461
B 400000 245648
A 207432 207433
B 215491 215492
A 261864 236674
A 370445 370446
A 42152 185007
A 319854 319855
B 1 396766
A 48562 48563
B 208503 248451
A 1 108607
B 388315 388316
B 1 13456
B 260574 206123
B 98826 98827
A 381615 381616
A 324477 389503
A 215315 213250
A 397319 397320
A 268938 318005
B 243489 281417
B 1 240117
B 8559 254741
A 280562 355898
B 20176 20177
A 172753 172754
A 54946 391348
A 59120 137788
A 1 2152
B 237400 237401
A 220950 265116
A 106273 106274
B 215050 337037
A 400000 238654
B 36881 36882
A 1 77963
B 284696 199220
B 219737 318711
A 362338 362339
B 192336 192337
B 282308 313016
A 1 265228
A 1 258868
A 400000 143999
B 400000 124971
A 22626 22627
B 3431 324339
B 125720 125721
B 1 183748
B 227446 160844
B 1 194962
A 94100 94101
A 330105 330106
A 1 3
B 272228 236164
B 150073 255969
B 162643 158957
B 344150 344151
A 111337 319299
A 13621 13622
B 23136 211346
A 400000 362096
A 162737 162738
A 282093 370649
B 120170 120171
A 3 400000
A 189274 189275
B 128884 128885
B 206372 249022
B 345366 357650
B 56448 56449
B 51976 384926
B 242280 20284
B 3715 109086
B 97083 316075
B 400000 327200
A 392597 392598
A 110590 110591
A 400000 328460
B 336605 336606
A 236367 236368
A 211566 38363
A 298594 35478
B 400000 161504
A 162922 114548
A 269208 144143
A 1 211312
B 381450 240680
B 278690 278691
B 263356 163552
B 194783 29443
B 130216 130217
A 393564 393565
B 1 261709
A 54090 98382
B 295643 295644
B 61695 25894
A 3 400000
B 237972 237973
A 383728 383729
A 359843 299959
B 107859 95676
A 352401 352402
A 172056 172057
A 6554 6555
A 400000 190700
A 400000 106881
B 400000 241305
B 388043 388044
B 19029 277372
A 374363 4409
B 264993 365251
A 92886 92887
A 399999 400000
B 48854 82328
B 19327 19328
B 37914 40227
A 176336 9275
B 243700 243701
B 92310 92311
A 400000 146404
B 80752 97863
B 400000 383931
A 1 94977
B 395920 395921
A 3 399999
B 336518 200807
A 130315 374868
B 185866 333177
A 171838 96937
A 167351 333420
A 161596 301758
A 253944 97168
B 339968 23708
A 1 63210
A 280182 280183
B 114423 114424
B 71719 71720
B 1 2
B 1 234423
A 240810 263146
A 339793 339794
A 308217 58931
B 208426 206595
A 382772 382773
A 197175 133593
B 189519 189520
B 1 163262
B 240522 240523
A 23645 23646
B 132746 37159
A 115998 139977
B 242429 242430
B 394285 394286
A 165658 165659
A 164010 187852
B 292092 292093
B 198143 198144
A 173564 173565
B 391592 391593
B 1 29630
A 141219 318043
A 111815 111816
A 154954 154955
B 389492 389493
A 82511 367487
B 221796 193010
A 120955 193231
B 317382 242557
B 1 228625
B 39698 39699
A 30410 30411
B 61563 61564
B 273205 344089
B 38595 38596
A 354538 93089
A 100396 127526
A 277373 277374
B 41396 195183
B 44468 339809
B 254926 107054
B 400000 162893
B 1 210830
B 44745 49517
B 245960 180739
B 257562 200748
B 209853 209327
B 142452 355028
A 184831 31102
B 1 41441
B 1 227791
A 156518 58426
B 3 400000
B 339262 339263
B 392894 331159
A 58258 58259
B 115398 115399
A 293901 110060
B 6751 6752
A 400000 163477
B 102815 266699
B 400000 242667
B 94157 94158
A 217643 365524
B 215085 148114
B 172159 370625
B 374002 374003
B 242526 242527
B 176830 176831
B 129788 129789
B 223996 223997
A 6297 309830
A 399425 271417
A 54012 54013
A 273013 273014
A 400000 97533
A 63364 388102
B 32658 32659
A 285621 238070
B 169054 169055
B 143843 143844
A 376130 226717
B 381049 381050
A 169527 124044
B 3 399999
A 324489 48112
A 55135 55136
B 33358 33359
B 377087 377088
B 1 20484
B 309668 242090
A 249391 249392
B 175977 175978
A 400000 146835
B 149033 391377
B 126677 94691
A 203410 265451
A 26373 318447
B 1 350169
A 259488 259489
A 232939 232940
A 260877 260878
A 153532 136475
B 118607 118608
B 1 22022
A 186693 186694
B 202453 202454
A 190297 117529
A 69544 388063
B 80779 153771
B 400000 24607
A 321207 259930
A 355068 218046
A 372152 372153
A 317850 124041
B 307898 329650
A 285036 393625
A 386542 118995
B 110811 110812
B 164550 72863
A 262450 163121
B 289739 289740
A 198835 280684
A 348427 348428
A 100093 75799
B 373006 112725
A 79838 79839
A 149377 149378
B 331038 331039
B 400000 395080
A 293544 53137
A 78846 101358
B 9736 213321
B 99148 51689
A 337805 329263
A 103530 379873
A 125513 125514
B 400000 219704
B 382690 382691
A 136098 136099
A 324832 324833
B 354504 354505
A 16305 16306
B 136222 136223
B 238945 238946
A 239942 239943
B 61898 267659
B 1 207546
B 101515 242312
B 400000 75369
A 379396 379397
B 1388 324959
A 369224 95141
A 75002 75003
A 114985 114986
A 363021 363022
B 350781 219544
A 95275 95276
A 55375 264433
A 34558 157470
A 269659 269660
A 129694 397422
B 228258 228259
B 230986 39096
B 27069 166660
B 337644 60321
B 268405 362377
A 239141 239142
A 126603 206893
B 70595 70596
A 239449 29639
A 161339 109019
A 175515 98814
B 315865 53915
A 18964 169368
B 393204 200034
A 314465 314466
B 1 399222
A 140207 105536
B 217343 216798
B 51872 350321
A 118003 118004
A 178766 178767
B 15614 381975
B 47648 284328
B 238172 238173
B 76313 76314
A 135830 135831
A 322493 322494
A 186946 192033
B 394910 66950
A 133327 272274
A 193560 193561
B 319068 319069
A 400000 396547
B 53229 53230
B 400000 45551
B 129833 133430
A 1 281564
B 98597 69567
A 322172 92013
A 188845 343826
B 366820 305411
B 330676 271910
A 207942 207943
A 213297 213298
A 1 359872
A 295301 295302
B 272538 205625
B 400000 365192
B 151030 291354
B 400000 35832
B 1 21461
A 51719 51720
B 89980 341904
A 212839 117140
B 59830 77703
B 400000 219136
B 17694 17695
B 105913 379796
B 400000 49722
A 202924 25513
B 367033 61949
A 243780 312061
A 41556 145247
A 294000 79590
A 351018 351019
A 309328 345734
B 400000 311042
A 45345 45346
A 366977 366978
B 106411 10019
A 390079 390080
A 294852 294853
B 27536 27537
A 51319 244198
B 79064 124947
A 9374 303164
B 124535 124536
B 292897 262560
B 77316 77317
A 55500 168755
B 296873 296874
A 242955 370944
B 225747 225748
A 400000 145946
A 145976 233911
A 228406 332544
B 400000 68351
B 1 139412
A 125607 398218
A 147235 13490
A 323572 183482
A 136231 26446
B 279205 51499
B 376046 376047
B 143918 143919
B 1 179572
B 391356 391357
A 30942 30943
B 341319 243444
B 65464 38575
B 242442 69154
A 43574 352308
A 1 98565
B 316118 316119
B 377461 63131
B 243065 243066
B 191107 366684
B 303540 130506
A 1 72373
B 94178 94179
B 133532 133533
B 201796 201797
B 136350 8800
B 1 388986
B 137889 137890
B 235974 235975
B 361430 262020
A 41682 41683
A 85428 85429
B 1 324028
A 357205 325415
B 400000 258493
A 166419 23445
A 350301 123845
A 250077 180482
B 350231 200100
B 108996 108997
A 352529 352530
A 84729 353612
B 1 367571
B 168360 168361
B 289240 289241
B 203200 89392
A 323642 323643
A 22475 22476
A 207948 207949
B 1 254070
B 170057 170058
A 186337 205398
B 251538 95357
B 126626 126627
B 273125 273126
A 244138 244139
B 400000 204883
B 64646 92351
A 207046 207047
A 383034 315420
A 36666 36667
B 77173 136188
B 198154 198155
A 1 184039
A 3 400000
B 60252 223251
B 357415 378439
A 340300 340301
B 46712 320362
A 282946 282947
A 97126 97127
B 363678 363679
B 84591 84592
A 380577 380578
A 285481 285482
B 400000 181732
A 2 399999
B 56667 171939
A 400000 226298
A 196892 100733
B 361672 284969
B 311583 311584
B 208371 40487
A 158566 158567
B 1 358127
A 249521 249522
A 352770 352771
B 400000 53362
A 393963 393964
A 87246 15505
B 400000 79757
B 3 399999
B 1 71619
B 248645 118709
A 73578 247587
B 388608 179041
A 73493 303736
A 39715 241371
A 252215 169879
A 84135 84136
B 120143 120144
A 299374 334736
B 5727 375310
A 58565 58566
A 1 370511
A 99725 99726
B 29969 216619
A 400000 222777
A 76078 76079
B 20829 347224
B 189161 189162
A 256119 279098
B 360572 360573
A 342054 342055
A 182551 182552
A 245141 35212
B 182909 182529
B 292917 68150
A 2 3
A 78217 78218
A 1 25323
A 261967 284094
A 100201 339333
A 121962 262709
A 36247 36248
A 29724 343826
A 1 396862
B 367897 201699
B 314004 185884
A 400000 291102
A 23993 23994
B 183483 365611
B 1 27870
B 366852 366853
B 379682 158020
A 296322 296323
A 371041 371042
A 57819 57820
A 190915 358198
A 134636 134637
A 58697 220357
B 156634 156635
B 16240 108076
A 186542 364096
B 274732 274733
A 53190 53191
A 245265 107967
A 313999 358868
B 392372 392373
B 185956 67470
A 94653 94654
A 400000 182780
B 400000 325259
B 396880 154405
B 169260 169261
A 107438 129581
B 207301 207302
A 271262 180679
A 358561 87889
B 255475 255476
B 370165 370166
B 400000 17818
B 35476 35477
B 258332 258333
B 173600 173601
B 98692 98693
B 7479 214250
B 2951 84779
A 399999 400000
B 339540 196812
B 400000 176516
B 181666 126039
B 125905 125906
A 366621 154149
A 388934 388935
A 301543 301544
B 397831 97031
A 7452 374984
A 400000 111055
A 12581 58340
B 1 306669
A 400000 321437
B 400000 365832
B 106496 266501
A 397772 397773
B 70208 166508
A 46378 46379
A 17880 17881
B 249628 249629
A 400000 88637
B 400000 343972
B 314912 154130
A 284436 179587
B 400000 396714
A 94763 172307
B 184834 249952
B 209482 209483
A 227416 242928
A 230120 230121
A 192296 338461
A 30076 109820
B 338944 249893
A 221634 221635
B 400000 306506
B 256038 25082
B 229994 316037
B 318258 318259
B 302218 133991
B 39105 39106
A 132458 132459
A 126417 126418
B 270274 270275
B 231292 178970
B 158123 234017
A 328454 109896
A 92716 92717
B 1 7669
B 400000 277633
B 158061 158062
B 8421 8422
A 1 318574
A 233444 274942
B 400000 146315
B 158439 158440
B 354305 183635
B 1 258295
B 400000 252042
B 400000 66890
A 158954 4015
A 400000 35796
B 35700 249629
B 249581 249582
B 35352 44225
A 213197 213198
A 38553 38554
B 121349 121350
B 54227 54228
A 92045 92046
A 43282 43283
A 7295 7296
B 44119 263803
B 400000 266834
B 352417 352418
B 400000 124425
B 1 30460
B 120456 40718
A 109469 109470
A 316380 316381
A 354132 354133
A 1 51968
A 279968 279969
A 196030 207241
A 169188 169189
A 328441 328442
A 183497 87534
B 189443 19799
B 96397 336679
A 1 40178
B 400000 343580
A 400000 370042
A 126355 126356
B 254377 254378
B 145410 218330
A 159125 159126
A 106294 104437
B 399999 400000
A 146196 146197
B 190211 190212
B 26891 26892
A 204968 204969
B 10039 10040
B 18522 180108
A 1 289041
B 251615 251616
A 297702 395059
B 392434 270663
A 1 225168
B 386053 386054
A 330804 330805
B 380405 380406
B 270009 270010
A 12777 12778
B 393769 393770
B 1 399999
B 400000 118062
B 357511 357512
A 91256 91257
B 343011 378896
B 69441 296690
A 45389 1161
B 400000 180449
B 400000 152785
B 32385 32386
A 1 288215
A 21203 21204
B 298230 298231
B 177733 177734
B 400000 248960
A 207399 207400
B 38075 210261
A 286880 373393
B 116283 314339
B 483 484
B 332918 230299
B 1 21613
A 336245 336246
B 20381 22028
B 1 117780
B 400000 110865
A 400000 228445
B 400000 112614
A 17655 154476
A 1 334300
A 111014 44162
B 116986 357622
A 32592 32593
B 114728 114729
B 260419 397197
A 205811 290305
A 348944 348945
A 55850 55851
B 1 363035
B 82119 82120
B 215429 320543
A 36122 271540
B 271207 117637
A 1 323188
A 207514 84955
A 352998 352999
A 177935 393013
B 1 375443
B 104272 104273
A 204833 332618
B 281883 334491
B 270965 270966
B 1 133206
A 222533 159581
B 334986 334987
A 96588 160180
A 154883 154884
A 206214 177221
B 335926 335927
B 105991 161798
B 185253 185254
B 70466 70467
B 297619 297620
B 1 21665
B 296717 296718
B 56189 56190
A 168962 168963
B 302591 206611
A 201319 201320
B 287238 43314
A 355524 85353
B 24823 24824
A 368318 94982
A 65434 65435
B 242351 242352
B 176450 327838
B 107591 107592
B 347220 347221
A 166471 166472
A 373075 373076
B 132070 31691
A 127410 127411
A 236107 30516
B 765 766
A 277010 277011
B 381674 72983
B 2 399999
B 229777 283491
A 52279 52280
B 19140 312963
B 72780 72306
A 206566 206567
A 400000 340600
B 1 236008
B 161141 161142
B 382186 382187
B 29365 29366
A 178700 178701
B 400000 76801
A 114389 114390
B 238619 238620
B 246384 351621
B 38892 38893
B 399842 399843
B 141542 383837
B 376561 204774
B 400000 355531
B 223361 223362
B 359779 359780
A 106623 106624
A 189202 189203
B 220975 220976
A 126891 239792
B 10742 10743
B 288400 288401
B 308516 308517
B 1 217617
A 90001 109294
B 378402 80409
B 181068 181069
A 74288 74289
B 146399 158865
B 1 57004
A 1 171536
B 111246 382809
A 219208 219209
A 302378 302379
B 354660 261251
B 280478 226737
B 254746 254747
A 400000 266369
A 116014 116015
B 167660 285729
B 361417 361418
B 335291 50189
B 400000 57165
B 48542 48543
A 104115 376711
B 41674 244877
A 317225 317226
A 125204 319740
A 130904 3263
B 392270 392271
A 1 313850
B 247555 247556
A 369461 369462
B 187020 45162
A 22815 22816
B 249315 11618
B 277418 277419
B 138409 264188
B 400000 88031
B 364880 153026
A 3 399999
A 128220 128221
B 161008 161009
B 78217 78218
B 199115 236766
B 43515 52154
A 195640 107514
A 80472 79609
B 344956 95425
B 400000 29730
A 400000 221459
A 171846 351747
A 231529 231530
A 150420 150421
B 137003 137004
B 234938 234939
A 74355 74356
B 184348 184349
A 293798 261382
B 174474 383467
A 54068 254897
B 1 36805
A 400000 315121
B 62500 219243
A 1 238002
B 2 3
B 1 225239
A 229493 329420
B 1 37948
B 143039 14626
A 16590 16591
B 239403 239404
B 209579 209580
B 857 858
B 395743 232376
A 50905 50906
A 92544 208003
B 400000 46582
A 203521 203522
B 80308 80309
B 296219 296220
A 253155 320602
B 288026 33703
B 368761 368762
B 226793 249730
B 364430 364431
B 242596 48193
B 206506 107107
A 332850 332851
A 299726 116981
A 25798 124312
A 84930 90645
A 1 216798
A 1 259386
B 165586 188646
B 116336 116337
B 391325 363700
B 152526 172415
B 278126 293038
A 400000 389956
B 44211 159921
A 1 214380
A 241764 241765
B 113839 113840
B 22992 22993
B 73028 223134
A 241021 241022
A 61331 61332
B 395459 395460
B 3 400000
B 400000 229390
A 269745 269746
A 128099 97969
A 14856 14857
B 128099 338750
B 41769 65464
B 334196 134884
B 42809 160330
B 87280 31845
A 98117 98118
A 279223 281794
B 400000 217755
B 155446 316594
A 250928 250929
A 39992 355933
A 38955 62123
A 1 195599
B 1 3
B 313023 216154
B 114284 67384
B 400000 397650
A 400000 27542
B 78399 334811
A 56284 56285
B 262466 262467
A 325614 301085
B 261568 315041
B 400000 34081
B 233304 44036
A 344135 125489
A 1 159343
A 68718 68719
A 1 399999
B 27394 326417
B 1 121524
A 204852 287005
B 227884 106371
A 49544 241002
A 382933 382934
A 1 17089
B 295031 295032
A 58234 344266
A 121937 85489
B 286923 187185
A 290095 290096
A 161536 213703
B 41809 15827
A 213416 213417
A 1 110805
B 400000 301541
A 372182 372183
B 90176 113429
A 159560 159561
A 34179 34180
A 84226 176469
A 1 4263
B 121259 121260
B 66381 66382
A 44768 197630
B 188328 247347
B 400000 346317
A 400000 105483
B 1 353045
A 126634 126635
A 392232 392233
A 252471 252853
A 222633 138772
A 27150 27151
B 379576 96485
A 300358 175416
A 166454 166455
B 400000 109736
B 33078 33079
A 124834 124835
A 249442 216021
B 392015 393358
B 181156 347681
B 237143 279169
A 1 141074
A 199952 199953
B 1 363813
A 3872 3873
A 3 400000
A 220476 220477
B 400000 67668
A 39685 39686
A 360926 360927
A 1 93056
A 373171 373172
B 80458 80459
B 276425 128522
A 99200 315196
A 302051 252218
A 1 336139
A 3 399999
B 356940 269480
A 1 221860
B 129749 129750
B 213916 213917
A 116807 116808
A 323315 51602
A 400000 153052
B 95991 291121
A 383191 383192
B 266185 288535
B 146466 255796
B 1 31847
A 207659 158475
B 2457 2458
A 182217 133767
B 1 15318
A 140392 140393
A 105049 105050
B 338145 338146
A 244350 294899
B 396636 396637
B 172507 258033
B 185576 185577
A 3 399999
B 10116 88468
B 136942 177166
A 327117 275137
A 305494 7026
A 241851 241852
A 175285 175286
A 212233 212234
A 258817 258818
B 306170 390046
B 12672 12673
B 290966 290967
B 9199 9200
B 315884 315885
A 2 400000
B 183978 183979
A 23982 357389
B 248420 349594
A 265521 265522
A 83819 335429
A 264791 389070
B 300624 253914
B 204340 104612
B 93435 16469
B 174873 56986
A 400000 86753
A 3179 3180
B 116077 366653
A 142916 142917
A 318420 338287
A 39280 69195
A 1 141466
A 107140 22403
B 1 327562
A 163752 295815
A 1 142948
A 362759 362760
A 9259 127858
B 400000 94972
B 400000 55273
B 6868 6869
B 140522 140523
A 220830 220831
A 41920 41921
A 265016 265017
A 32927 8238
B 143162 143163
A 279652 279653
B 160539 160540
B 335402 156199
A 126970 54811
A 11247 11248
A 199563 103976
B 1 15636
A 274001 78214
B 143320 40423
B 47426 326061
B 251241 241430
A 337780 370873
A 370592 370593
B 225654 63349
A 88153 202910
B 74960 372687
B 18838 262019
B 304710 206931
A 207374 207375
A 400000 309975
B 267115 240680
B 153417 153418
A 236576 236577
A 66741 292970
B 27037 27038
A 1251 1252
A 115966 115967
A 1 303914
B 210308 210309
A 4116 4117
B 140952 140953
B 256805 256806
B 1 19179
B 202277 202278
A 148005 237443
B 299773 120573
A 332154 3216
B 236781 236782
B 1 162724
B 380070 380071
B 51639 10879
B 302974 302975
A 220932 220933
A 119902 119903
B 400000 71031
B 78967 78968
A 1 264601
B 326656 380425
A 79236 360067
A 146327 146328
B 293432 315900
A 400000 329803
B 400000 305065
A 82358 82359
B 191964 191965
A 321782 82979
B 396679 285279
B 88630 115494
A 104483 34148
A 381641 361654
B 14801 16222
A 392516 168154
B 184621 184622
B 167467 167468
A 375775 375776
B 314443 314444
B 313025 210734
A 277739 136156
B 82458 82459
B 140960 392586
B 75155 75156
A 81066 81067
A 208251 208252
A 30560 361454
B 346628 42012
A 22458 22459
A 29202 247608
A 79122 242934
B 225308 225309
A 166177 282073
A 263458 213333
A 197966 197967
A 236094 236095
A 218606 168315
B 221224 221225
A 3 399999
B 157738 157739
A 289383 398635
A 122720 397693
B 144387 144388
A 116613 258694
A 291122 291123
A 232530 15440
A 20465 20466
B 1 126517
A 70476 70477
A 102291 102292
A 208756 208757
A 22628 22629
B 385578 62227
B 192176 192177
A 165197 165198
B 166422 166423
A 160223 297627
B 1 66372
B 400000 68921
B 56249 268495
B 1 135714
B 226182 226183
A 220876 220877
B 132529 125169
A 690 691
B 261281 57487
A 1 87958
A 291339 291340
B 1 66086
A 276861 276862
B 141344 141345
A 133460 136981
B 400000 376693
A 381594 346681
A 398272 398273
A 1 243650
B 116023 277932
A 149285 222512
B 107277 107278
B 1 244791
A 400000 328792
B 155732 155733
B 327340 327341
A 264161 264162
B 299955 154517
A 400000 253575
A 84890 84891
A 191393 191394
A 338481 22605
B 392514 392515
A 391057 310617
B 398088 398089
A 63143 63144
A 263992 263993
B 1 341678
A 287233 87183
