400000 61312
B 63129 122259
B 134450 28187
A 129012 129013
B 296660 296661
B 8408 8409
A 58291 58292
B 327969 101093
B 134376 134377
A 243401 26795
B 323249 323250
B 112138 112139
A 264303 136071
A 376873 376874
A 276957 276958
B 48059 149480
A 400000 315000
A 1 146611
A 400000 134106
B 273513 273514
B 243027 162821
B 227370 346459
B 307817 307818
A 194230 194231
A 399534 269501
B 81301 189321
A 75791 103664
B 275485 380347
B 17639 331782
A 189951 189952
A 242901 97219
A 330271 311792
B 284248 284249
B 196787 327775
B 172364 172365
A 400000 374903
A 400000 133724
B 173272 173273
B 367924 164055
B 105185 105186
B 234098 234099
A 1 399999
B 43964 357262
A 252072 252073
A 289729 344172
B 258873 258874
B 400000 351796
B 374669 374670
A 36176 36177
B 1 104906
B 281115 281116
B 280301 280302
B 73604 73605
B 400000 255293
B 220454 93480
B 246002 246003
B 400000 329468
B 200599 236625
B 19568 339497
A 3697 3698
A 400000 118810
A 284489 306831
A 1 51039
B 400000 394516
A 66675 10886
A 169893 100613
A 135703 378846
B 150566 366820
B 400000 212152
B 229871 229872
B 1 379309
A 1 210722
A 357275 218280
B 52746 52747
A 322076 316746
B 246911 138929
A 121399 244166
A 47910 116209
B 400000 282573
A 1 399999
B 103568 324618
B 361396 361397
B 243772 58730
A 226024 226025
A 296116 67499
B 389888 389889
A 120906 358481
B 289014 289015
A 190985 190986
A 55505 291857
B 313081 313082
B 93329 93330
A 356217 101503
B 400000 225456
A 116633 135863
B 376708 377831
B 284589 3302
A 1 236007
B 1 21421
B 287898 287899
A 267202 162175
A 364276 364277
B 399999 400000
A 247503 276344
A 89706 89707
B 184299 133330
A 28279 28280
B 399202 399203
B 207073 207074
B 26136 273082
B 1 3
B 72130 53550
B 343717 343718
A 177960 289279
B 185757 185758
A 41283 10000
A 312595 312596
A 45952 45953
A 400000 146407
B 116357 116358
B 400000 204973
B 40171 40172
A 399839 399840
B 372035 298341
A 175419 175420
B 305928 274226
A 340264 340265
A 212574 372855
B 31401 31402
B 400000 364707
A 278869 392599
B 388561 388562
A 1 300752
A 47505 49489
B 1 179103
B 345488 345489
B 269931 269932
B 262761 312423
A 1 147096
A 386114 386115
A 233402 233403
B 194829 369911
A 306122 306123
A 400000 135304
B 359423 62525
A 120014 386928
A 400000 36406
B 118491 367619
B 78566 175701
B 304307 304308
A 211551 173511
A 3 400000
B 81494 81495
A 197440 243863
B 229858 220014
A 1 256330
B 318025 318026
B 272060 272061
A 400000 72401
A 242441 242442
A 1 166322
A 266161 228223
A 136561 282550
B 211906 325247
A 285046 172676
A 249749 12797
A 399031 244316
A 6690 358402
B 362558 109033
B 15223 15224
A 259188 45733
A 210326 115523
A 31826 31827
B 375703 375704
B 272425 49013
B 250475 115814
B 270492 5265
B 400000 72143
A 1 103289
A 11745 11746
B 1 242380
B 260597 260598
A 266314 335822
B 51706 51707
A 400000 140569
B 191410 213081
B 195763 150191
A 184543 184544
B 183138 190378
B 149319 159499
B 400000 298171
B 127710 127711
A 1 194278
A 325494 325495
A 315512 315513
B 309376 309377
B 42503 42504
A 262045 262046
A 64789 179439
B 25785 25786
A 68850 384181
B 400000 256598
B 163686 163687
A 227327 356646
B 383579 212425
A 85024 167541
A 146750 146751
A 400000 373646
A 336071 336072
B 372410 372411
B 88397 88398
A 273865 273866
A 239804 239805
B 136568 325501
B 192290 248002
B 157752 157753
B 66543 194747
A 395369 73746
B 128777 128778
A 151267 151268
A 131496 7285
B 5852 207105
A 284010 284011
A 299472 299473
A 1 188945
A 25054 25055
A 400000 272021
B 128818 343601
B 254459 65520
A 337203 61930
A 233212 188047
B 133348 288271
B 399999 400000
B 228276 228277
A 92277 92278
B 116082 116083
B 288346 380084
A 15621 15622
B 3 400000
B 343787 343788
B 1 50572
B 160619 219250
B 46919 46920
B 204903 71130
A 274021 128258
B 334573 267830
B 54051 188506
A 1 200377
A 65078 359090
A 36592 36593
B 369206 10253
A 2 399999
A 400000 91828
B 368584 195255
A 309275 309276
A 327099 9578
A 79107 79108
A 400000 123394
B 62833 220679
A 341300 1105
B 139263 139264
A 137811 137812
B 168874 168875
A 400000 398231
B 162437 194098
A 55686 55687
B 400000 128764
A 1 128342
B 400000 148693
A 137844 137845
B 177758 177759
B 263452 263453
B 345072 345073
B 1918 172270
A 151573 151574
B 58799 128444
B 112798 24466
B 395 247054
A 162834 162835
B 136801 136802
A 75584 75585
B 400000 251906
A 211485 96609
A 387401 218421
B 189343 209949
B 12338 12339
A 289473 219223
B 181338 181339
A 104636 92296
A 400000 214596
A 19882 4378
A 102613 106998
A 146574 58205
A 3 399999
B 126875 126876
A 40934 65828
B 1 79713
A 170919 90985
A 270538 189304
A 342868 342869
B 21501 21502
B 90759 90760
B 322845 322846
A 287330 287331
A 326472 326473
A 2 400000
A 46526 46527
B 379400 379401
A 168542 168543
A 54732 54733
A 245351 99893
B 266868 303919
A 400000 210371
B 169691 169692
A 183486 183487
A 76002 242057
B 184987 147842
B 400000 163311
A 113664 31221
A 6342 6343
A 377031 312914
B 400000 228377
B 336486 336487
A 83022 83023
B 1 57386
A 400000 225359
A 313208 313209
B 121599 55414
A 54389 54390
A 135824 135825
B 189931 189932
A 1 12290
B 307615 243969
A 1 182630
A 66922 66923
B 30643 354800
B 97352 97353
A 291643 291644
B 115399 115400
B 151085 151086
A 155802 341437
B 193339 2061
A 337790 62583
B 33736 33737
B 42885 327344
B 229274 216959
B 2 399999
A 1 60702
B 389647 389648
A 90298 373576
A 36363 36364
A 21667 270779
B 216819 346806
B 313727 168574
B 356906 356907
B 333655 59408
B 381042 381043
B 143713 45980
A 1 200622
B 211045 293957
A 115138 108203
A 147553 281455
A 400000 251031
B 324844 324845
B 279085 279086
A 289643 501
A 181098 97808
A 205673 157540
A 400000 40316
A 176312 176313
B 272442 272443
A 153986 153987
A 211737 211738
B 400000 45930
B 11309 11310
A 106168 106169
B 195362 195363
A 166746 166747
B 398634 256705
A 1 291215
A 161182 11653
A 86089 86090
A 21529 281722
A 360794 335493
B 286489 24232
A 67055 67056
B 189789 189790
A 14563 228188
B 1 3
A 43614 157248
B 93949 163924
B 293529 293530
B 1 207374
A 340122 340123
B 385152 62087
B 352941 365325
B 400000 117180
B 157711 49672
A 315777 315778
A 64380 64381
A 259883 259884
B 117582 74708
A 47605 222752
A 378985 75568
A 29577 29578
A 56773 56774
A 311663 311664
B 393911 393912
A 266630 266631
A 400000 286587
A 142830 50911
A 70695 146101
A 104444 104445
B 180524 180525
A 45213 45214
B 321844 321845
A 385289 385290
B 221588 221589
A 183323 282507
B 117497 117498
B 61499 186670
A 398641 217061
A 219038 313692
B 190431 301249
B 400000 61289
B 186252 186253
A 187662 44241
B 10349 34319
B 1 293224
B 163384 189155
B 84045 84046
A 400000 196021
A 329415 297739
A 311518 311519
A 66259 66260
B 143034 255776
B 319352 319353
A 192908 192909
B 233628 107459
A 8601 117929
B 400000 107164
A 346422 395886
A 1 245210
A 383553 383554
B 222919 222920
B 400000 382271
A 179112 99653
A 400000 378059
A 153979 15012
B 265528 341456
B 400000 185610
B 70363 73210
A 211421 64552
B 252120 62069
B 234755 7542
B 140689 140690
B 269681 171106
A 385857 385858
A 107728 107729
B 184475 184476
A 272175 272176
B 101554 268494
B 400000 44069
B 189904 395883
B 250564 250565
A 181195 1162
A 306657 306658
A 282228 115179
B 31338 95918
A 400000 144874
A 91180 95152
A 227689 227690
B 400000 287801
A 69127 353648
B 270828 201153
B 247092 247093
B 399175 399176
B 223908 223909
B 112817 112818
A 394144 374195
B 106377 291294
B 290454 290455
A 173429 178190
A 26233 132802
A 85436 85437
B 1 112528
A 15495 200328
A 400000 148453
A 359116 359117
B 4716 4717
A 255219 397807
B 400000 78069
A 30383 294959
A 322375 322376
A 380396 380397
A 229105 237710
B 180549 180550
B 79635 399585
B 25032 48859
A 248800 153449
B 382396 398624
B 56906 136839
B 2 3
A 238540 34233
A 262353 128002
B 6722 6723
B 314377 314378
B 327799 279843
B 276583 276584
B 400000 289104
A 105911 105912
A 400000 233349
B 350819 350820
A 144512 257990
A 297372 297373
B 1 172806
B 351051 351052
A 113833 113834
B 1 171838
B 338930 219070
B 1295 1296
B 24623 24624
B 80364 27801
B 110691 110692
A 283663 283664
A 18776 349197
B 260050 260051
B 140533 140534
A 261149 353160
A 96045 214323
A 13653 13654
B 107541 65533
B 165632 381305
B 1 135716
A 304941 127147
B 1 24632
A 115120 115121
A 1 3
B 172598 172599
B 16932 16933
B 67437 25118
B 69967 69968
B 13950 275915
A 162816 162817
B 1 38598
B 276811 276812
B 262908 313645
A 271175 271176
A 375078 11259
B 312561 219973
B 325897 325898
A 400000 183089
B 2 3
A 334497 334498
B 135612 135613
B 314300 320729
B 400000 220473
A 314609 324171
A 1 51583
A 32079 240195
B 314559 54306
B 1008 1009
A 138309 42467
A 400000 199348
B 59508 59509
A 1 14340
B 1 215588
B 195872 195873
B 183769 255912
A 4927 302099
A 385224 330345
B 177056 177057
A 159308 175163
A 53730 150213
B 400000 32578
B 198440 198441
A 191697 191698
B 268650 268651
A 392415 392416
B 266478 266479
A 135448 234525
B 41129 207973
A 204350 204351
A 225999 191197
B 272287 272288
B 121101 121102
B 306697 306698
A 1 283588
B 218041 11393
B 400000 29993
A 1 342650
B 51214 87360
A 366067 111753
A 181680 348566
B 135839 238643
A 133565 211672
B 175680 175681
A 400000 3493
B 212159 350824
A 123565 175237
A 400000 300625
A 125145 51966
A 268347 380078
A 165929 37776
A 400000 132990
A 374631 161898
B 333081 310281
A 300413 131012
B 125537 316554
A 1 49581
B 209735 209736
A 1 74097
B 66875 66876
A 400000 334745
A 191347 184395
A 288667 149541
A 400000 255900
A 195213 195214
B 400000 36279
B 353084 7616
A 269948 54690
B 276285 46467
A 251631 251632
A 1 31218
B 78150 52395
B 88668 88669
B 361046 361047
B 62191 168587
A 249347 249348
B 334469 256768
A 357689 357690
B 400000 312841
B 393474 41376
B 103412 238661
A 70292 70293
A 400000 299021
A 19672 19673
A 10253 221767
A 346491 346492
A 316935 244773
B 234960 234961
A 147875 12212
B 329641 329642
A 397484 208891
A 146457 380963
A 1 131637
A 277044 174354
B 119363 43060
A 378780 61694
B 16013 16014
A 288665 288666
B 216250 136636
A 211509 211510
A 114324 347470
B 233511 80405
B 368438 368439
B 340050 340051
A 382991 382992
A 50979 202547
A 68138 68139
B 299533 354771
B 16737 16738
B 276447 121820
A 274635 192497
A 400000 311106
A 318189 109349
A 400000 206987
B 1 116944
B 400000 30657
A 324476 324477
B 51225 51226
B 361243 361244
A 219974 238083
B 6345 6346
A 118043 317472
A 400000 218602
B 64291 64292
B 400000 195373
B 225000 132522
A 400000 84580
B 338993 80160
A 300408 300409
A 34911 34912
B 291891 365068
B 281970 42247
A 232653 77582
B 47222 276531
A 385322 385323
B 397877 90788
A 365213 365214
B 164768 164769
A 150191 150192
B 400000 26007
B 235632 328761
A 313074 369730
B 326152 77714
A 141217 141218
A 301445 11888
B 146016 185442
B 287496 287497
B 138960 138961
B 400000 51680
B 1 370170
A 400000 329487
A 311420 105229
A 155156 347125
A 297566 315376
A 183762 183763
A 3513 50552
A 304974 184124
B 331462 237974
B 133761 282674
B 244309 244310
B 400000 391522
A 400000 32618
A 400000 281333
B 213637 157856
B 394798 394799
A 153986 341467
A 373626 373627
A 253034 164951
B 123378 35394
B 400000 99048
A 200697 357618
B 103076 368404
B 400000 398509
A 1 170602
A 55910 55911
B 202861 202862
A 296424 296425
B 304971 173107
B 85295 169032
A 40589 40590
B 50258 395309
B 87852 1648
A 161423 265198
B 1 150904
A 400000 317681
B 193663 193664
A 286587 355188
B 159698 397422
A 155799 155800
A 400000 3361
A 1 29515
B 400000 248996
B 400000 252912
A 342380 342381
B 325578 325579
B 8569 8570
B 367815 367816
A 400000 305691
A 246230 158117
A 400000 118158
A 3 400000
B 116512 116513
A 321131 337206
B 225712 225713
B 116342 335271
A 62820 62821
B 1 71961
B 304459 304460
A 400000 305090
A 142344 142345
B 50620 377545
B 1 573
B 158197 158198
B 1 264008
B 342609 342610
B 290970 290971
B 1 354305
A 386975 174598
A 373879 124891
A 274700 274701
A 301450 298675
B 291664 291665
A 331444 304283
A 77817 77818
B 316273 37075
A 141265 141266
A 1 399999
A 291211 77061
B 295814 295815
B 8682 8683
B 369778 369779
B 293604 293605
B 232914 214578
A 115806 172284
A 353048 399388
A 392038 326799
B 137748 127763
A 1 42640
A 378253 378254
B 400000 256180
A 320721 320722
B 251597 314580
A 32430 164661
A 400000 295965
B 102937 74374
B 311445 30857
A 1 178760
A 136238 136239
B 294220 211942
B 400000 363053
B 253334 362179
A 224861 355469
A 400000 398752
A 182585 182586
A 234070 353301
A 151841 49245
B 56575 56576
A 34659 331211
A 400000 78875
B 1 301524
A 1 169344
A 170224 170225
A 1 165219
A 376919 22789
B 141983 141984
B 13760 268574
B 51918 342897
B 93326 255707
A 210097 15066
A 70775 266198
B 184751 162978
B 354069 106968
A 1 305328
B 400000 9324
B 268589 78205
A 294272 310321
B 153133 30962
B 1 263217
B 400000 321691
A 15810 15811
A 245889 245890
A 105870 343824
A 369280 328842
A 360341 227872
A 1 60516
A 158621 29743
A 219927 161230
B 400000 111522
A 1 182043
B 59472 59473
B 400000 346162
B 97207 365491
A 285615 285616
A 261346 259664
A 177616 15404
B 274262 274263
B 59114 59115
A 88586 294366
A 191031 357031
B 111471 233358
A 230055 230056
B 47216 47217
B 67233 368349
B 7600 265117
A 325006 44189
A 178575 178576
A 391669 119094
A 174417 174418
A 347992 197526
A 164041 137415
A 305624 305625
B 21997 21998
B 292964 199753
A 122706 123343
A 113449 339506
B 313074 282678
B 175637 152309
A 96636 96637
A 2 3
B 267168 272271
B 1 304327
A 1 63625
B 355621 336459
A 305855 95221
A 29745 16962
B 400000 105312
B 229354 229355
B 2576 200421
A 179506 179507
B 4415 353922
B 75017 75018
A 194039 49104
B 400000 72242
A 207600 231066
A 86662 86663
A 338749 91866
A 185 185521
B 40382 272483
A 388764 388853
A 82624 11455
B 1 313798
B 237230 237231
B 316661 200706
A 321426 399567
A 1 182802
A 164830 164831
A 101965 280901
B 25251 15912
B 29902 178510
B 294335 294336
A 344679 344680
A 378478 378479
A 73285 73286
B 1 197989
A 178884 146468
B 370677 370678
A 162056 288695
A 258665 171763
A 400000 255913
B 308387 308388
A 385435 385436
B 89583 330996
A 69308 52317
B 41577 145419
A 3 399999
A 1 170550
A 244903 153046
B 4833 187822
B 325401 214303
A 164008 82700
A 60173 60174
A 225014 94134
A 374847 268470
B 341204 341205
A 145071 40864
A 328777 328778
B 353224 353225
B 400000 332455
B 400000 149122
B 61360 320742
A 2 400000
B 1 3
A 74905 332028
A 301697 388209
A 843 844
B 289027 289028
A 318264 318265
A 315170 315171
A 35797 277491
A 29895 265720
B 148191 236857
B 309725 309726
A 127476 127477
A 225057 340995
A 400000 114246
A 116691 172782
B 39658 39659
A 17213 17214
B 352343 352344
A 285599 69333
A 203499 8714
B 296286 260385
B 98582 98583
A 292643 38321
A 337412 382606
A 160924 160925
B 199140 199141
B 8264 249795
A 236658 251642
B 197596 197597
A 151871 52252
B 282803 56857
B 104048 104049
A 44631 210337
A 77661 288109
B 1 1383
A 203341 370669
A 295180 294625
A 1 386398
A 320972 238522
B 127523 127524
B 261702 350632
A 287660 229498
A 76053 361274
A 228215 228216
A 229518 155054
A 234624 234625
A 243739 107698
B 317943 357848
B 61005 61006
A 227067 247115
B 296504 296505
A 400000 287770
A 228238 331747
A 1 80735
B 400000 345363
B 381402 341493
B 1 2
A 121655 345370
A 1 131200
B 64359 64360
B 143571 225740
B 81497 81498
A 373692 280031
A 172954 172955
A 260919 260920
B 392119 392120
A 1 110297
B 128383 128384
B 1 159100
A 3 400000
A 1 283902
A 322319 39242
B 43178 90690
B 3136 3137
A 373222 373223
B 225577 78481
B 400000 389835
B 393650 393651
A 400000 91273
B 400000 118328
B 1 48125
B 156107 156108
B 172213 116298
B 185366 185367
A 1 208572
A 400000 86770
A 347345 347346
A 246001 246002
B 400000 193888
B 48215 48216
B 232088 232089
A 298907 22657
A 355230 355231
B 157769 40253
B 249425 249426
A 376564 345758
A 149451 81237
B 44961 44962
B 2 3
B 400000 16320
B 400000 386768
A 213369 55949
B 325127 325128
A 296137 348564
B 297474 86499
B 1 24098
B 1 400000
B 395536 395537
A 293634 293635
A 26213 176218
B 199841 171229
B 339240 252487
B 183842 183843
A 106876 278702
A 400000 250189
B 1 293720
B 400000 61395
A 300734 300735
A 393929 393930
A 1 25169
A 1 118597
A 174666 354697
B 287658 287659
A 371340 255973
B 38390 38391
B 1 363349
A 98818 343436
B 301936 6680
A 366474 366475
B 17986 8040
B 116387 116388
B 42083 42084
A 400000 191578
A 400000 383712
B 88450 88554
B 1 272771
B 24802 24803
B 119893 119894
B 245753 84250
B 184488 379244
B 27170 27171
B 384710 384711
B 38537 38538
B 1 323201
B 400000 249119
B 127129 132927
A 356471 184611
B 1 3526
A 68397 68398
B 97929 97930
B 400000 284089
A 400000 291240
B 69950 3450
B 387020 387021
B 279780 279781
B 177447 299454
B 92068 200878
B 63608 63609
A 1 333086
B 279713 120660
B 83931 233665
B 134820 184218
A 250568 250569
A 292898 292899
B 30270 364354
A 270558 270559
A 64985 64986
A 270101 384070
B 400000 16505
B 135185 316022
B 130366 130367
A 146546 146547
B 330208 330209
B 400000 289320
A 30539 30540
A 127867 370760
A 187461 187462
A 1 2
B 164317 66325
B 347001 276557
B 179447 118447
A 371703 371704
A 397120 299445
A 228848 177449
A 268946 268947
A 146434 41488
A 187292 187293
A 248059 248060
A 31875 31876
B 329059 329060
B 296695 296696
A 261758 362280
A 400000 138878
A 184135 31015
B 344499 191
A 354629 354630
A 109060 109061
A 115880 345604
B 6703 6704
A 1 47901
B 325486 371986
A 133278 92092
A 1 22171
B 283716 271402
B 311690 311691
B 1299 90172
A 284528 353125
B 77624 77625
B 376711 119572
A 374104 374105
B 68147 68148
A 260659 260660
B 68801 68802
A 140602 345233
A 392600 124807
B 196825 196826
A 387988 31721
B 56493 56494
B 161615 294094
B 246293 246294
B 66812 275919
B 196497 196498
B 400000 34207
B 87217 77814
A 104197 219065
A 1 111596
B 88261 88262
A 66720 66721
A 105198 227098
A 7236 46582
B 400000 59657
B 181966 313252
A 400000 28619
A 1 267391
A 1 398053
A 157025 157026
B 40828 236575
A 315982 23499
B 192883 192884
B 267382 267383
B 8149 8150
A 315452 315453
A 342222 342223
A 353063 237115
B 391059 158079
A 229443 229444
A 333916 333917
B 327927 178063
A 390176 390177
A 400000 309300
A 62558 62559
B 289788 289789
A 165119 165120
B 353083 289804
A 285933 285934
B 24824 24825
A 92213 290941
B 13718 13719
A 273750 273751
A 152135 319304
A 369880 369881
B 198058 198059
A 400000 20890
A 1288 1289
B 216511 216512
B 394595 394596
A 280703 280704
A 277219 277220
A 2731 2732
A 399782 399783
B 311724 308570
A 213055 189089
B 60769 372884
A 55572 55573
B 12836 12837
A 400000 283676
B 1 165649
B 206976 206977
B 362536 362537
A 255356 126001
A 343204 397204
B 96027 170902
A 386713 20852
A 369926 369927
A 60642 60643
B 48167 325592
A 333360 169275
B 98771 98772
B 3 399999
B 1 16995
B 364720 364721
B 159156 141600
A 323943 323944
B 1624 1625
B 1 399999
A 137101 137102
B 91305 386800
A 350142 195341
B 354043 354044
B 1 320936
B 129977 85634
A 259661 259662
A 124374 124375
B 300063 307395
B 1 45102
B 115205 275151
A 300531 374816
B 400000 49369
A 364515 364516
A 279656 353652
B 1 177256
A 102382 102383
A 103404 28567
B 342672 308923
A 46213 118541
A 182036 322179
B 37805 37806
A 313719 177948
B 134424 134425
A 400000 112143
B 168182 237836
A 112036 203664
B 370988 132984
B 120077 88142
A 29409 29410
B 128205 128206
A 288881 176151
A 165321 165322
A 92119 92120
B 14841 106861
B 221713 221714
B 1 36962
B 1 35691
B 161032 161033
B 400000 366938
A 248422 183359
A 57844 388137
B 45062 45063
B 291632 188650
A 301621 301622
A 396060 396061
A 356299 356300
A 152290 190526
A 400000 378341
A 6591 6592
A 263930 335455
A 381619 393609
B 1 162929
A 40043 70717
B 265077 246932
A 202339 202340
B 325007 325008
B 400000 295777
B 208650 127453
B 400000 139174
B 128748 162322
A 5023 127833
B 326599 326600
B 214050 334629
B 167170 167171
B 1 357854
A 282980 282981
A 336071 336072
A 207465 207466
B 223428 330106
A 199974 265703
A 299427 80441
B 219367 45056
A 400000 216149
A 371262 371263
B 157214 118125
B 1 191562
A 13862 13863
A 33130 260149
B 1 43169
B 387917 387918
B 297984 297985
B 345066 345067
B 19260 19261
A 221392 221393
A 226599 35036
A 214009 214010
A 236919 236920
A 59205 59206
B 190197 190198
B 373717 373718
B 152648 152649
B 219804 318562
B 397847 397848
B 72981 10515
A 105483 222284
B 236728 236729
B 384635 53015
A 183659 183660
A 269008 269009
A 400000 301411
A 196607 196608
B 205448 205449
B 2 400000
A 74426 74427
B 86744 133808
A 1 399999
B 379517 379518
A 121209 111981
B 139621 34074
A 1 400000
B 92645 51037
A 277166 147222
B 288620 13294
A 1 400000
A 142733 142734
B 148152 148153
B 362663 227381
A 185535 185536
B 1 286588
A 47402 99176
A 292462 275591
B 1 30267
B 1 399999
A 197645 354726
B 230504 178878
A 356937 190734
A 186725 186726
B 365755 132404
A 166886 166887
A 30793 30794
A 350927 54668
A 155166 155167
B 1 29934
B 42974 311334
B 1 183758
B 92551 92552
B 302423 302424
A 212119 212120
A 394822 394823
B 51206 218594
A 112452 54532
A 396183 396184
A 24093 24094
A 74043 74044
A 230503 230504
B 307796 293335
B 96650 368511
A 1 335918
A 289289 289290
A 1 95723
A 400000 169315
B 234641 322823
B 340137 225049
A 180660 59574
A 1 81638
B 223636 223637
A 306318 41969
B 158057 158058
A 304526 255411
A 3 399999
B 182459 182460
A 146068 107669
B 12319 12320
A 4990 65482
B 398290 301037
B 263390 263391
B 169183 169184
A 218231 397249
A 400000 98818
A 341273 307457
A 87699 87700
B 370530 394889
A 119854 331055
A 313645 378718
A 318520 318521
B 387140 387141
B 293817 293818
A 21989 331181
A 312492 312493
A 400000 168462
A 400000 21942
A 330728 330729
A 400000 167653
B 1 106017
B 84092 58854
B 56637 56638
B 108185 150875
B 400000 391532
B 332294 322236
B 339599 85267
B 400000 387122
B 22752 22753
A 307379 353874
B 305252 35216
A 221824 106071
A 246523 249664
B 396781 52733
B 3457 46207
A 176732 244068
B 156196 354210
B 42950 230698
B 1 128392
A 335114 335115
A 321450 235639
B 400000 256860
A 1 158595
A 308693 328954
A 1 400000
B 400000 210524
B 86907 86908
A 241891 91386
A 361814 361815
A 365938 365939
A 175713 175714
A 379500 396628
A 400000 7689
B 92879 182785
A 99718 385256
B 185885 185886
B 353115 390585
A 268466 268467
A 105935 342418
B 45290 45291
A 305585 6608
B 70641 105996
A 372082 152302
B 283947 283948
B 373942 34092
A 31919 31920
A 248321 35943
A 329423 329424
A 295089 142818
A 165464 165465
A 400000 267938
B 229422 199956
A 399999 400000
A 123531 123532
A 348685 348686
B 356875 71189
A 93609 326070
B 51876 51877
A 400000 379624
A 27514 27515
A 1 178730
A 400000 286096
A 99594 355460
B 353351 353352
B 200102 295926
A 185545 185546
A 29938 32087
B 109191 109192
A 299588 116589
B 156351 156352
B 197219 195372
A 224885 224886
B 264624 264625
A 1 186677
A 184294 184295
B 311085 260374
A 400000 23888
A 83373 83374
A 338359 338360
B 106669 106670
B 391507 391508
B 54183 322419
A 400000 168020
A 294704 65872
A 73679 93519
A 323608 323609
B 212809 81603
B 117861 368794
A 400000 347648
A 295574 295575
B 1 366090
B 325642 325643
A 1 331198
A 152943 152944
A 165155 237329
B 170287 327355
A 255376 353363
B 160550 160551
B 1 308359
B 2 3
A 176851 176852
A 345820 345821
A 400000 232761
A 296216 101969
A 16055 16056
A 217385 217386
B 58801 58545
A 45319 45320
B 147035 134914
A 123552 222541
B 22316 22317
B 108648 108649
B 273789 175421
B 386511 386512
B 1 141119
A 1187 153010
A 231832 144868
B 5607 5608
B 173333 173334
B 153326 153327
A 1 399999
A 323582 151566
B 295101 98818
B 330609 330610
A 152576 144998
A 375268 182955
B 134511 255082
A 119272 103816
B 204352 287344
B 331720 331721
B 1 238859
A 135626 135627
B 1 322562
B 323041 33121
A 178502 229994
A 34772 170363
A 274409 274410
B 191976 191977
B 189224 189225
B 400000 240239
A 219062 219063
B 391128 391129
B 1 180522
B 23196 27570
B 135343 214829
B 247108 246104
A 381379 111960
B 343613 349283
B 400000 344168
B 67271 67272
B 112418 393239
B 306011 198949
A 146215 80182
A 1 115897
B 215718 325868
A 143045 143046
B 299582 299583
B 388396 388397
A 236707 236708
A 363546 363547
B 309879 96736
A 312584 312585
A 259789 39206
A 392340 392341
B 197156 160287
A 341441 373228
A 222064 270859
B 3 400000
A 260615 218476
A 1 90925
B 214777 264369
B 344538 115032
B 287754 216838
B 355823 355824
B 186416 55080
B 207711 207712
B 1 370875
A 220404 302340
B 314126 314127
B 48479 122538
A 237529 237530
B 104645 104646
B 92892 247855
B 243081 340738
A 23480 23481
A 175960 175961
A 80647 263521
A 39379 286373
A 27186 27187
A 138871 138872
B 317774 116857
B 309840 309841
A 88797 88798
A 371596 220320
B 151957 379982
A 400000 288749
B 302716 308682
A 400000 343319
A 137051 100179
A 176588 44506
A 374354 286533
A 400000 124620
A 372052 125339
A 198513 9280
A 298198 132714
B 235691 88366
A 228956 228957
B 400000 372353
A 90018 48996
A 143367 143368
A 298772 119468
A 400000 133839
A 224209 240473
B 1 2
A 303978 27933
A 302976 302977
B 68148 68149
A 4398 4399
A 73363 25189
A 18901 18902
B 219493 338938
B 400000 288144
A 267927 267928
B 62003 62004
A 386435 386436
B 373487 373488
A 51832 104356
B 254498 254499
A 188189 188190
