133333 44897
B 110791 60925
A 133333 89645
A 133333 110583
A 78644 78645
B 102989 102990
B 88559 88560
B 1 129574
A 60777 29181
B 133333 40060
B 31425 31426
B 123761 123762
A 133333 100003
A 68799 68800
B 91817 86660
B 133333 56746
B 1 26256
A 64809 62571
A 58490 83326
B 116295 116296
A 20545 110110
A 113524 90833
B 133333 40515
A 133333 2534
A 92102 92103
A 46790 46791
B 133333 43815
A 133333 50108
B 78421 116187
B 6336 99969
B 26539 26540
B 82143 114476
B 131016 131017
B 13855 13856
A 360 361
A 130494 73523
A 133333 4656
B 58474 58475
A 108259 108260
A 65541 65542
A 133333 125188
B 16768 16769
B 46886 46887
A 1 81047
B 88179 50195
A 1 125277
A 19810 19811
A 46675 39542
A 17932 128859
B 7312 7313
A 133333 55222
A 50404 50405
A 31024 31025
A 3 133333
A 80874 80875
A 71328 71329
A 133333 47144
B 121808 92628
B 73452 73453
A 124579 32781
B 66230 66231
B 93237 32495
A 41113 41114
A 120970 66855
B 115754 115755
B 1 32583
B 133152 133153
B 63711 63712
B 34324 34325
B 1064 1065
A 130194 130195
A 1 40605
B 131675 86800
A 59592 59593
B 121752 121753
A 133333 109619
A 96330 96331
B 79447 79448
A 60561 87376
A 80074 37340
A 53912 120673
B 130040 100333
A 58285 4549
B 8715 128902
A 126046 55659
A 1 57241
B 25969 38364
B 1 76927
B 103 97436
A 70965 76675
A 1 121553
A 133333 94209
B 122759 132972
A 51543 51544
B 31986 31987
A 52582 52583
A 133333 81772
B 133333 104927
B 114561 78467
A 16057 16058
A 89164 89165
A 133333 100850
A 89476 89477
A 95665 95666
A 131544 131545
B 70624 70625
B 86734 125491
A 111793 119527
A 120865 120866
A 133333 30635
B 79666 79667
A 44731 44732
B 63434 63435
A 9675 102737
B 88871 88872
B 58492 58493
A 123759 123760
B 1406 1407
A 1 69547
B 133333 64991
A 50379 50380
A 2 133333
B 29105 101983
A 101468 17469
B 107185 107186
A 62442 62443
B 74523 74524
B 106397 132119
B 1 133333
A 20178 68316
A 1 90520
B 26597 11669
B 40416 101715
B 24008 24009
B 90617 90618
B 5828 5829
B 59066 59067
A 96806 96807
B 46111 94136
A 73086 9458
B 99266 88300
B 131374 124012
A 133333 103799
B 33086 3196
A 32071 29754
A 121510 121511
A 66421 66422
B 29106 23452
A 43297 43298
A 132 133
B 84144 130003
B 35079 118450
B 1 45875
B 133333 95379
B 68747 68748
B 133333 110022
A 74069 74070
A 96730 66317
B 4552 4553
A 17732 17733
B 65796 65797
A 55861 55862
A 96263 5252
B 46579 46580
A 128123 74954
B 43289 43290
B 55618 55619
B 52607 49587
A 83695 83696
A 35382 21216
B 14289 14290
A 80593 82313
A 27192 107350
B 29970 22427
A 61500 111961
A 119890 119891
B 1 42025
A 8943 8944
B 1 133333
A 114430 3036
A 67375 67376
A 9622 9623
B 1 55852
A 1 129058
B 55801 48594
B 1 58670
A 132223 132224
A 87711 87712
A 79640 113785
B 20745 45612
A 126790 126791
B 70742 70743
A 50803 50804
B 73304 73305
B 12959 12960
A 110741 110742
A 96607 4757
A 106644 98804
B 57530 57531
A 133333 26730
A 125916 39481
B 95034 95035
B 33822 3016
A 250 251
A 28643 28644
A 120556 43398
A 108293 108294
A 94159 89841
A 87890 87891
B 25845 25846
A 119834 47787
A 35706 130873
A 23 128408
A 77303 77304
B 133333 75423
A 86843 86844
A 57009 57010
A 4557 4558
B 105670 66665
A 3 133332
B 1 18659
B 78521 30236
A 10354 78630
A 36572 48283
A 133333 9959
B 84684 21860
A 65273 65274
A 3 133333
A 9867 39117
A 87119 121994
B 133333 15825
B 64982 64983
B 77590 77591
A 1 130992
A 122755 122756
A 30113 37766
A 133333 34920
B 127121 127122
A 121836 121837
B 50885 92806
A 22176 17959
A 1 34955
A 133333 114269
A 133333 28495
A 68401 109030
A 69019 56026
A 81727 38224
B 133333 20614
A 44770 58781
A 47270 85624
B 132691 132692
A 1 3
A 61810 2281
B 54121 34866
B 102056 95460
A 133333 111167
B 44708 48878
A 95802 121750
A 121906 72631
B 83118 115100
A 133333 25269
A 67512 124012
A 19389 19390
A 133333 72280
B 72126 72127
A 17922 28995
A 39359 39360
B 88532 88533
A 125316 125317
A 24704 24705
A 133333 122096
B 125326 80710
A 66213 66214
A 7339 112343
B 133333 24141
A 4184 93537
B 81438 52614
A 8192 78932
A 73684 73685
B 77985 108482
B 108132 68732
B 101850 101851
A 31836 31837
A 102826 27344
A 92398 127542
A 18895 66465
B 1 16145
A 133333 31779
B 1 76514
A 12115 12116
A 1 101018
A 70360 93941
A 1 91860
B 133333 38219
A 133333 35575
A 2 133332
A 120568 65917
A 133333 112955
A 133333 97092
B 37765 105575
B 69984 69985
A 12148 69568
A 131282 51263
A 5247 5248
B 91394 91395
B 102915 102916
B 2 133333
B 104133 28476
A 127314 18361
A 118992 104919
A 4889 62351
A 74233 114257
B 133333 97467
A 80788 80789
A 49104 49105
A 55369 55370
A 26923 26924
B 29154 29155
B 90735 77327
B 37309 37310
B 1 133332
B 105748 105749
B 77176 77177
B 108241 26816
A 1 9440
A 5290 50638
B 3383 3384
B 1 6012
A 41585 41586
A 1 54313
A 133333 76281
B 86293 86294
A 45963 84866
B 133333 121712
A 33155 33156
A 119371 68028
A 57129 57130
B 133333 124589
B 112963 112964
B 133333 48378
A 112417 112418
B 1 124628
A 133333 44506
B 133333 116660
B 125653 8418
B 60607 129341
B 72414 72415
A 24724 24725
A 101942 99688
A 41978 41979
A 78848 78849
A 61623 60858
A 61619 61620
A 112818 16252
B 100380 100381
A 133333 125200
B 133333 47112
B 95119 31529
A 3127 124338
B 71185 71186
A 109287 109288
B 30005 53258
B 77887 77888
A 62235 23046
A 60907 55501
A 1 87496
A 121900 121901
B 59331 59332
A 58703 58704
A 20686 113518
B 133333 65615
A 82925 82926
A 1 32590
A 86527 86528
B 42266 89164
B 133333 128350
A 133333 107498
B 59698 28680
B 342 20907
A 53696 53697
A 92787 92788
B 98 99
A 106239 106240
A 85134 85135
B 33970 33971
B 86510 132596
A 81369 81370
B 1 30081
B 85793 85794
B 91500 68484
A 18980 18981
B 66551 35348
A 78526 78527
B 94462 94463
A 7515 7516
A 130474 119846
B 31464 3935
B 133333 13660
A 39494 129764
B 96603 9525
A 133333 95622
B 20914 60613
B 21843 70913
B 64095 46499
B 22352 132708
B 85935 85936
A 3189 3190
A 7829 7830
A 77529 39218
A 5567 5568
B 42008 74719
A 64272 81450
B 62410 62411
B 133333 114452
B 91176 66698
B 29623 33072
B 130583 921
B 126892 476
A 1 33264
B 117168 119032
A 1 24247
A 103479 98687
A 102350 102351
B 965 38338
A 75176 85661
B 46742 46743
A 22004 75312
B 121557 121558
B 53937 53938
A 114640 62394
A 47326 47327
A 4589 107763
B 37775 37776
B 10190 63428
A 14728 14729
B 68464 68465
A 36588 36589
A 88085 30815
A 133333 128121
B 27268 27269
A 133333 85969
A 43653 43654
B 18985 2125
B 76048 85666
B 43956 43957
A 74632 8259
A 62223 25598
A 125270 26094
A 116436 116437
A 120727 290
B 1 65181
A 2 3
B 13310 13311
B 95564 104637
A 133333 117676
A 98558 104051
B 72795 26284
B 70541 65148
A 133333 61124
A 34419 34420
B 12083 34784
B 67086 67087
A 8301 8302
A 91627 91628
A 34246 99490
A 91187 1657
A 44287 105576
B 1 21167
A 35526 122479
B 1 39983
B 52008 27931
B 22784 22785
B 1214 114283
A 61383 28107
A 115351 70791
A 1 10700
B 80814 41188
B 81266 12429
A 133333 70482
B 90780 90781
B 65411 31557
A 33457 33458
B 23924 12112
A 91793 91794
B 2 3
B 110337 14564
B 35375 24887
B 75847 76754
A 133333 3885
A 1 63771
A 39293 39294
A 119041 88046
A 1 59404
B 1 19715
B 101245 101346
B 35738 35739
B 30033 112528
A 91750 72777
A 85664 85665
B 122309 122310
B 7966 7967
A 16808 16809
B 1 22204
B 133333 97438
B 133333 47710
B 10548 120920
A 91998 90377
B 1 18720
B 76909 76910
B 117973 24311
A 133333 99855
A 62624 125822
B 57731 8495
A 85639 19626
B 266 267
B 76057 49773
A 51338 33266
B 54625 47756
B 85116 85117
A 77896 77897
A 1 894
A 120933 120934
A 27534 13372
B 6958 6959
A 9157 25661
A 17632 17633
B 35650 66060
A 61892 105070
B 116745 20991
A 115009 86054
B 107163 30096
B 19129 19130
A 22664 48489
B 114851 84876
A 2121 2122
A 94454 94455
B 2 3
B 133333 75015
B 45274 45275
A 37977 37978
B 114250 114251
A 75781 129619
B 14352 127288
A 12914 27575
B 43463 43464
A 59372 47366
B 96474 95795
A 12720 116881
A 1 77223
B 130953 40473
B 124702 116431
B 96594 60526
B 117543 115985
B 105075 105076
B 131744 131745
B 89129 127393
A 29483 17036
B 133333 42637
B 90692 90693
B 87630 97352
A 9668 51890
B 122729 122730
B 76374 62430
B 133333 104374
B 76171 76172
A 113644 51309
B 97113 56599
B 26406 26407
A 70362 70363
A 5275 24732
A 37842 45693
A 133333 11685
B 20786 20787
A 12709 54107
A 58305 19876
A 48241 48242
A 1 65407
B 7228 7229
A 69297 31459
B 120257 120258
A 1 2754
A 1 27985
A 97646 65534
A 42807 42808
A 133333 124500
B 1 108508
A 133333 89
A 128978 779
A 72568 94824
A 23233 117655
A 133333 9532
A 48980 67295
B 7898 96610
A 133333 26243
A 55038 55039
B 37870 59118
B 123985 123986
B 15935 45515
A 113030 113031
A 1 38806
B 133333 33208
A 76686 76687
B 88843 88844
B 23172 23173
A 133333 11855
B 1 16198
A 28527 28528
A 45496 45497
A 114253 39417
A 107611 107612
A 70552 119644
B 111614 111615
B 32074 60160
A 72442 72443
A 11100 67907
B 77149 75190
A 1 23862
A 118421 89593
A 73842 73843
A 108153 108154
B 28686 28687
B 1 63624
A 133333 79861
A 1 133332
B 112434 55408
A 5659 5660
A 119031 119032
A 133333 27324
B 64995 64996
B 133333 8550
A 109091 37072
B 57497 4847
B 97243 97244
B 79818 79819
A 8329 8330
A 132512 93952
B 126634 126635
B 133333 13174
A 9453 9454
B 37983 88127
B 133333 91993
A 80130 80131
A 29463 29464
A 89939 74794
A 49334 95782
B 53423 53424
A 110422 100305
A 49906 54135
A 133333 104563
B 79412 69678
A 26813 49909
A 10439 10440
A 1 71131
A 55754 38505
B 40488 40489
A 11165 66537
B 120661 127761
A 15208 1043
B 116068 116069
B 14485 14486
B 57083 57084
B 114699 96974
A 129382 129383
A 9371 9372
B 58201 23997
B 1 68788
A 133333 12928
B 1 113755
B 133333 20999
B 61285 79778
B 36316 36317
A 81836 81837
B 133333 99085
A 1 22073
B 43129 43130
A 75220 75221
B 123329 62197
B 59507 59508
B 99593 105456
B 74665 74666
B 31943 40108
B 84196 87121
A 16333 16334
B 73117 73118
A 133333 103744
B 1398 1399
A 1809 63257
A 92346 9671
B 59903 110768
B 122349 122350
B 78095 115891
B 113773 31168
A 32269 32270
B 30278 89238
A 16251 16252
B 133333 109598
A 126801 39337
B 64559 64560
A 6884 34343
A 102129 44723
A 38662 38663
B 26079 26080
B 35448 115769
A 45640 45641
A 899 900
B 125112 98878
B 59139 59140
B 104921 104922
B 119004 119005
A 41021 41022
B 6542 6543
B 118468 64180
A 8626 49471
A 79943 50786
A 129129 703
B 25822 8978
A 102423 102424
B 99331 99332
B 97313 44127
B 63299 42896
B 2 3
B 70615 74375
A 133333 122215
B 124502 27598
B 32145 32146
B 133333 124061
B 1 56914
A 8838 8839
B 14636 14637
A 1 59269
A 15579 15580
A 28134 68243
B 1 17517
A 95851 95852
B 116939 116940
A 14199 14200
B 127741 41937
B 91424 45416
A 27338 27339
B 1 56507
B 24607 24608
A 97708 97709
B 23830 36956
A 133333 77159
B 59017 59018
B 110721 126703
B 49713 61379
B 53659 102103
B 45370 6049
A 1 25210
B 43168 43169
A 84655 84656
A 44906 36656
B 36942 36943
B 44652 17482
A 97486 97487
A 1 6391
B 89642 128167
B 2460 2461
B 25146 25147
B 133333 84023
B 37410 107576
A 68217 68218
B 44021 49516
A 107191 93596
B 4852 109423
A 55846 86988
B 133333 104457
A 120238 120239
B 6563 6564
A 114161 125690
B 5339 47063
B 1 111960
A 72828 72829
A 133333 121760
A 103605 36600
A 72243 72244
A 1 24026
A 14676 26927
A 104934 104935
B 3 133332
A 32950 132603
B 1 21591
B 1 21807
A 73255 91870
A 105457 40597
B 5113 96198
B 33683 33684
A 38454 101447
B 133333 62012
B 117508 117509
A 117282 117283
B 34537 34538
B 80570 80571
B 13275 65103
A 36206 36207
B 93613 91588
A 3965 38054
A 79616 33116
B 34274 34275
A 28501 28502
B 71406 71407
A 39174 39175
B 6269 113529
A 70458 111176
A 129115 129116
A 133333 55239
A 72588 119166
A 110926 110927
B 3383 127027
B 1 133332
B 96318 96319
B 105537 105538
A 742 99329
B 124975 124976
B 29319 554
B 95614 95615
B 81979 78773
A 114230 114231
B 45121 39282
A 23114 55024
A 133333 39813
A 7205 92111
B 78253 38987
B 90586 90587
B 119361 119362
B 53467 123461
A 106106 128016
B 34842 34843
A 110776 83964
A 105748 75542
A 22197 113489
A 22102 123011
A 37471 22363
A 46920 46921
B 1 65997
A 133333 132648
B 63421 30753
A 104137 104138
B 98233 85800
A 7414 60543
B 133333 38051
A 95593 50401
A 82716 52296
B 5622 66264
B 21577 58404
A 133333 126152
A 133333 97438
B 126344 126345
A 1 14489
B 106770 83435
B 71131 71132
B 121206 121207
A 33514 33515
B 119900 119901
B 127447 79170
B 1 2
A 3 133333
B 103288 76591
A 18037 18038
A 26236 26237
A 81894 81895
B 35391 94960
B 23684 23685
A 27624 27625
A 83148 87565
B 2 133333
B 17396 17397
A 4288 4289
B 133333 60731
B 91473 91474
A 85655 85656
A 4914 99388
A 1 93877
A 87528 87529
A 133333 127476
A 133333 80319
B 21175 131236
B 111367 43589
B 59724 59725
A 87457 26876
A 80888 80889
B 5618 5619
B 78273 78274
B 133333 76860
A 17723 17724
A 133333 121259
B 96557 96558
A 37311 101500
B 40253 40254
A 56062 56063
B 133333 87615
B 119569 119570
B 4417 46934
B 1 50877
A 8129 91357
B 132307 132308
A 133333 61857
A 102794 56216
B 7372 72376
B 32202 32203
A 76420 76421
B 1 59327
A 63972 63973
B 3 133332
B 23558 124225
A 19566 19567
A 1 92403
A 119944 119945
B 8499 8500
A 133333 62068
B 62909 62910
A 126463 126464
A 119921 119922
B 133333 123810
A 1 110009
B 3 133332
A 18347 49191
B 133093 42819
B 87616 87617
A 30959 30960
B 133333 122495
B 13459 13460
B 1 10357
A 114553 114554
A 119234 93266
A 44547 44548
A 1 105773
B 70633 70634
B 1406 1407
A 133333 35994
B 101055 101056
A 1 29758
B 19940 19941
A 113537 62156
A 73389 62485
B 66866 66867
A 103929 73884
A 90935 90936
B 133080 96208
B 63537 115557
A 59955 2870
A 95412 95413
A 116433 132651
B 107245 107246
A 107544 38018
B 48192 53673
B 133333 121986
B 133333 28968
A 84633 63457
A 45200 77029
B 57209 57210
B 124899 16858
A 66709 66710
B 49770 49771
B 120535 120536
B 26182 26183
B 98877 102521
A 24173 131978
B 74885 47402
A 1 88195
A 56275 64580
A 102402 7340
B 61598 87031
A 82552 95380
A 6722 84726
B 59119 59120
B 5438 5439
A 8533 8534
A 53594 58917
B 29898 103584
A 31 124585
A 63758 63759
B 1 98084
B 43688 43689
A 1 108533
B 57822 57823
A 106152 106153
B 5573 5574
B 42168 42169
A 13088 33464
B 22432 28399
B 111303 111304
A 120015 120016
B 87081 129574
A 54744 54745
A 51333 51334
A 21067 22050
B 114510 114511
A 78586 118811
B 1 2
B 50308 22915
A 96268 96269
A 860 22562
A 64488 126401
A 132196 132197
A 64288 75557
B 6426 85442
B 28498 28499
B 31700 31701
B 11216 11217
B 62075 108342
B 133333 59641
A 2 133332
A 103001 103002
B 39874 57448
A 33018 33019
A 44671 75245
A 112207 112208
A 1 54089
B 128124 128125
A 559 90419
B 51881 130445
B 133333 91424
A 116265 116266
A 128713 128714
A 97407 97408
A 1 69102
B 125901 125902
B 1247 1248
A 3098 6787
A 89859 89860
A 54830 54831
B 67247 67248
B 96701 31649
B 11049 11050
A 121363 38401
B 131189 126985
B 133333 62405
A 33770 33771
B 1 133332
A 1 60845
A 133333 125523
B 26634 57681
A 129834 129835
B 133333 102923
B 108623 84331
B 107029 107030
B 107929 96985
B 20838 8170
B 65830 121673
A 60288 60072
B 4866 119737
A 133333 128332
B 133333 2967
A 5387 19172
B 58965 17419
A 65354 106928
A 53791 53792
B 71622 71623
A 106371 9380
A 1 84134
A 127418 127419
A 74557 74558
A 1 58451
B 9142 9143
A 33743 33744
A 3876 3877
A 73525 85168
A 123883 123884
A 96887 114249
B 75835 75836
A 19555 19556
A 91653 91654
A 48089 48090
B 133333 67649
B 99331 57967
A 24219 24220
A 133333 34485
B 80270 80271
A 89628 86502
B 100517 100518
B 108293 67534
B 37996 39458
A 127470 81974
B 1 5426
B 55279 126922
B 12382 12383
A 109548 83835
A 1 85722
B 120396 120397
B 95512 67693
B 60116 60117
B 42026 94774
A 123419 124114
B 106204 106205
A 41550 87530
B 86460 86461
A 108074 18137
B 118907 40880
B 61755 6662
B 133333 15082
A 127416 52171
B 1 36800
A 1 18640
B 45598 45599
B 1 114805
B 95302 109196
B 120865 120866
A 18691 13539
A 62312 62313
A 5038 5039
B 133333 69660
A 125448 86776
A 1 103154
A 1 34666
A 1 51360
B 100815 57760
A 11058 11059
B 37906 37907
B 34749 34750
A 133333 1906
B 49148 14778
A 133333 2346
A 7192 54286
A 52063 52064
A 22689 44683
B 100987 100988
A 86758 86759
A 54354 81752
B 119330 119331
B 121997 48850
A 71783 71784
B 1 119396
B 133333 38140
A 107840 105704
A 2646 2647
B 1 127925
B 93912 93913
B 62338 62339
B 59129 59130
B 6186 6187
A 133333 50180
B 68332 68333
B 125912 125913
A 133333 14272
B 36604 107670
B 129833 31705
A 30628 50435
B 96455 96456
B 63556 63557
A 133333 125528
B 119961 119962
A 112897 71410
B 65895 11666
A 1 11810
A 24021 60101
B 1 113753
A 27473 38024
B 45228 45229
B 133333 107218
A 82187 85431
B 123108 123109
A 11659 11660
B 133333 55500
B 118419 118420
B 54250 4579
B 35883 39900
B 46455 46456
B 11611 11612
B 75654 28146
B 59487 59488
A 62531 62532
B 74189 74190
B 1 12930
A 133333 57119
B 31654 31655
B 85322 46678
B 1 25237
A 7495 7496
B 14232 14233
A 14830 74537
A 96641 96642
A 102118 2442
A 1 129125
A 1 133333
A 123114 47329
B 87343 114796
B 61465 61491
B 72604 72605
B 5984 67159
A 133333 122244
A 75086 75087
A 133333 87918
A 117962 47031
A 44352 44353
A 1 79687
A 14183 14184
A 125978 23633
A 3 133332
A 119183 119184
B 83876 55091
A 123240 74687
A 48169 48170
A 45635 114577
A 44686 44687
A 24212 24213
B 1 20986
B 37371 37372
B 133333 36416
B 104979 95464
B 132053 57573
A 133333 118443
B 112281 112282
A 119 120
B 95089 95090
B 1 45514
B 112552 112553
B 25214 25215
B 131990 131991
B 109733 109734
B 63950 132306
A 68670 78441
B 83960 83961
B 73109 61792
B 107794 107795
A 17269 64795
A 9034 63407
B 25648 25649
B 14530 120125
B 96678 123080
A 1 128354
A 121342 121343
A 1 85842
A 83912 28668
A 2 3
B 63117 63118
A 33842 33843
B 1 98323
A 62844 49775
A 110397 123205
A 1 56389
A 61068 61069
B 27601 103702
B 37608 37609
A 3250 3251
B 133333 2455
B 4674 67866
A 79334 79335
A 88501 38179
B 99884 99885
A 78427 9625
B 129200 129201
A 45703 45704
B 1 86230
A 133333 114912
A 115972 115973
B 26518 62812
B 130072 130073
B 84553 84554
B 113000 3607
A 5631 81914
B 93837 61339
B 34524 86380
A 50086 49135
B 30936 3854
B 1 90866
A 131288 131289
B 2 133332
A 82476 82477
B 108000 108001
A 126086 126087
B 16987 16988
A 70466 70467
A 45704 45705
A 95017 95018
A 110231 110232
B 16699 16700
B 40347 40348
B 133333 9663
B 132492 132493
B 122980 52148
A 117712 132361
B 108589 108590
A 14817 14818
A 90181 28275
A 16625 16626
A 1 47252
A 59014 81340
B 18028 102505
B 47700 79942
A 18452 41096
A 123572 38833
B 29038 29039
A 1 92876
A 24528 83958
A 8010 14641
A 37592 95435
A 117314 117315
B 32205 32206
A 73831 84731
B 6733 51158
A 23617 27557
B 115702 115703
A 63115 55025
B 130277 130278
A 98163 98164
B 34637 58970
B 9270 82810
A 78366 123123
B 35888 69471
B 113731 113732
A 24794 24795
B 74373 103737
B 58117 101712
A 97601 30091
B 87351 18386
B 86779 86780
B 36595 36596
A 10698 10699
A 41996 41997
A 111489 49216
B 25990 25991
A 76036 76037
A 57603 57604
B 58686 3475
B 13335 13336
A 81676 101013
A 114046 114047
A 86805 86806
B 1 45137
A 28502 28503
A 110463 97131
A 39626 39627
B 108646 108647
B 43167 43168
A 21839 64429
A 5878 5402
B 4252 86080
A 133333 129498
A 46425 46426
B 41825 88562
A 87128 87129
A 98984 98985
A 107029 9190
B 100023 121817
A 8101 82116
A 1001 89561
A 108097 57556
B 94239 67649
B 62457 62458
A 133333 121070
A 1 65487
B 78927 78928
B 89315 89316
B 93626 100953
A 83802 47900
B 47028 123135
B 123460 81809
B 70657 8950
A 7623 96689
A 77687 132346
A 132890 132891
B 127334 48071
B 52166 96063
A 1625 121122
B 70133 70134
B 115661 115662
A 27214 27215
B 133333 29095
A 96977 10806
A 90488 44285
A 26757 110658
B 125872 84528
A 75454 75455
B 73622 29085
A 133333 20290
A 26769 26770
B 18186 132895
B 1 124814
B 56816 56817
A 38864 81967
B 38675 52446
A 1 116453
B 19949 19950
A 508 122174
B 22059 22060
A 24417 24418
B 78731 78732
B 133333 55569
B 92662 92663
A 126445 126446
B 51725 51726
B 1 124306
A 70800 40974
B 1 81466
A 94899 94900
B 33854 112831
B 3 133332
B 16076 16077
A 122813 122814
B 85638 85639
A 128850 91952
B 2098 43858
B 40556 53245
A 30663 31339
A 130547 80228
B 63495 63496
B 99526 11031
B 1 3730
B 87545 114571
B 12129 124697
B 24313 49856
B 118219 118220
A 125900 29927
B 47457 47458
B 28358 28359
B 27576 27577
A 1 4933
A 37573 37574
B 79394 79395
A 71885 71886
A 39822 39823
A 133333 97526
B 1465 75381
A 58850 21285
B 93793 93794
B 119435 119436
A 116990 116991
A 73788 73789
B 92710 92711
A 41020 16097
A 89842 99005
B 54057 95019
A 98895 98896
A 52531 52532
A 1 130651
A 39747 39748
A 1 57825
A 91416 97910
A 74451 74452
B 133333 17415
B 13771 36835
B 1 92175
B 53938 128718
A 112114 121095
A 1 47206
B 124755 124756
A 98874 98875
A 29469 32184
B 3462 3463
A 115450 115451
A 32423 98239
A 120904 120905
B 1 133332
A 42048 37671
A 89305 116193
B 36387 36388
B 110630 110631
A 57349 37251
B 6712 6713
B 12207 12208
A 71193 71194
B 3429 3430
A 36681 36682
A 105073 105074
B 130139 130140
A 23651 5607
A 133333 76233
B 64985 107985
A 92206 2100
B 133333 14785
A 96128 96129
A 133333 132633
B 104685 60279
B 6371 6372
A 1 127184
B 106486 106487
A 38068 111625
B 66162 231
A 1 43220
A 1 56471
B 73144 11466
B 50675 50676
B 79332 79333
A 28738 13194
A 52174 26520
A 71023 1511
A 85248 48063
A 133333 71563
B 1 55606
A 95495 95496
B 30666 30667
A 104379 104380
A 21362 42302
B 24442 60106
B 133332 133333
A 131784 105198
B 125908 125909
A 76980 76981
A 117574 117575
B 100976 100977
A 125439 124026
A 83910 58717
B 133333 29159
B 1 11915
B 114976 16282
A 1 125314
A 133333 127510
A 104908 33266
A 41494 41495
A 65405 65406
A 1 54391
B 1 40729
B 98415 38120
B 1 6187
B 119916 119917
A 88725 88726
A 420 421
B 1 51417
B 1 46001
B 125360 110294
A 11811 11812
B 39188 57828
A 90740 90741
A 19145 89227
B 22917 22918
B 5765 5766
A 468 45706
