200000 104506
A 118196 151759
A 171736 171737
A 23230 193577
B 35974 35975
A 1 132982
A 129471 4575
A 32984 32985
A 149017 141634
A 133024 133025
A 4881 62831
B 103514 159325
B 195953 39705
A 88809 88810
A 54881 161762
A 91129 91130
B 200000 99598
B 6095 6096
B 14561 14562
A 42714 42715
A 123279 123280
A 134654 182134
A 157709 157710
B 114399 42160
B 86976 82795
A 42318 63175
A 68275 156513
A 146794 146795
B 55255 69372
A 79483 146697
B 16429 16430
B 200000 124078
A 65719 65720
A 56616 56617
A 29503 29504
A 74305 74306
A 1 93011
A 156662 156663
B 43858 43859
B 26468 49498
A 109208 35789
B 180384 91608
B 1 35732
A 86644 86645
B 31005 31006
B 94553 94554
B 59019 186031
A 120556 138386
A 98807 143822
A 189241 189242
B 3 200000
B 96342 96343
B 4808 4809
B 200000 13576
B 186853 143172
A 161098 161099
A 104246 104247
B 40141 40142
B 101833 101834
B 196766 196767
A 133895 133896
B 89731 89732
A 177539 33480
A 67057 67058
A 190390 16375
B 193117 193118
A 1 78534
B 174355 174356
A 168914 72613
A 11754 52660
A 74330 74331
A 61726 61727
B 1 146086
A 104799 61974
B 123825 123826
A 144802 15328
A 119135 89294
A 119096 187078
A 78698 78699
A 133634 133635
B 200000 61049
A 141226 138668
A 200000 199364
B 81867 81868
B 1 189450
B 1 40678
B 200000 189195
A 1 74880
B 43271 43272
A 83376 83377
A 20477 115534
B 77636 118358
A 39594 52405
B 84269 58179
A 41430 115056
B 22513 22514
A 80417 80418
B 176570 176571
B 107678 107679
B 149598 149599
A 1 87116
B 200000 160261
A 158862 26829
B 184080 110452
B 120859 3572
A 51473 26952
B 164585 64346
B 137568 137569
A 94150 94151
B 80604 1630
A 30022 68299
B 47945 95092
B 146803 4730
A 81999 82000
B 107172 107173
B 53953 53954
A 70153 70154
B 46905 46906
B 1 168608
A 185093 185094
B 200000 84713
B 121693 121694
B 1 133211
A 69104 88981
A 106083 172647
B 73587 47842
B 100376 129392
A 1 142720
B 1 115818
B 51147 51148
B 43085 43086
B 193407 164872
A 106151 106152
B 198671 198672
A 73842 73843
A 185279 185280
B 109473 109474
A 190173 173583
A 66742 120533
B 104822 184400
A 130543 89913
B 104405 134539
B 140570 140571
A 122169 16536
A 100176 100177
A 11668 81390
A 157387 157388
A 54624 117417
A 133505 133506
B 101270 101271
A 6239 166866
A 192950 163249
A 182398 182399
B 118984 118985
B 88186 47662
A 74062 74063
B 159184 163530
A 1 6546
B 110595 133989
B 1 173460
A 73957 73958
B 132742 132743
A 82767 82768
B 124395 124396
B 121336 119659
B 1 50207
B 46846 46847
B 159257 43219
A 104951 104952
A 37147 86257
B 2 199999
A 4768 4769
B 115534 15085
A 42429 199070
B 33110 33111
A 1 164463
A 46274 46275
B 170724 170725
B 130459 130460
B 159887 159888
A 168730 168731
B 200000 114795
A 199728 187874
B 100532 132406
A 130690 130691
A 6800 6801
A 160643 160644
A 175376 175377
A 129069 129070
B 108836 108837
B 200000 90549
A 193338 193339
B 74139 74140
B 157397 157398
A 62451 62452
A 106559 106560
B 31580 31581
B 197594 197595
B 50580 50581
A 182030 46544
B 198110 198111
A 49432 70519
B 200000 27205
B 133033 133034
A 190415 191101
A 35388 134598
B 91033 21788
A 193682 161103
A 73843 60488
B 46200 46201
B 56814 50672
A 4209 4210
A 32906 138734
B 162786 162787
A 118827 117154
A 78945 57884
A 144687 42809
B 169724 169725
A 181013 25590
A 127594 89347
B 50975 50976
B 194803 136590
B 166740 166741
A 2 199999
A 169043 173969
A 200000 135147
A 16867 16868
A 130739 130740
B 85292 85293
A 185857 185858
B 1 127403
A 14025 14026
A 56892 56893
B 173177 174882
B 13488 13489
A 200000 146673
A 80898 80899
A 152240 152241
A 1 34131
A 199999 200000
A 195537 195538
A 112509 112510
B 8603 177954
A 200000 7554
B 67993 192129
A 172458 187695
A 42526 42527
A 56999 49603
B 73563 94865
B 160931 171555
A 40329 88224
A 199002 51923
B 20190 178983
B 26856 26857
B 23205 74696
A 7514 36553
B 24863 24864
A 158248 41033
B 3 200000
A 92519 178301
A 1 36697
B 3755 31425
A 165304 83062
B 187719 77994
A 136254 66268
A 108773 57825
A 152221 152222
A 1 69623
B 155554 155555
A 74008 106545
A 193584 143592
A 2 200000
B 1 61417
B 46234 107056
B 1 43830
B 176393 176394
A 90362 90363
A 86586 86587
B 148499 148500
A 6632 82202
B 197316 132218
B 103808 103809
B 11191 11192
A 82795 82796
B 147950 147951
A 164673 164674
B 182081 103133
A 86725 86726
B 172826 172827
A 200000 97527
B 1 17520
A 76731 76732
A 124518 144262
B 108369 108370
A 200000 175989
A 137411 137412
B 119044 119045
B 67500 31667
A 126724 126725
A 19142 188641
B 200000 173221
A 83165 114829
A 98970 98971
B 134378 68043
A 64685 59797
A 124845 105811
A 137647 44875
A 171616 115757
A 112769 117963
B 8700 27629
B 192991 192992
A 99885 38902
A 29698 29699
B 200000 43707
B 183162 183163
B 78006 36582
A 182030 130732
B 119377 192909
A 176716 151149
A 122444 122944
B 200000 124110
B 200000 194523
A 89130 63988
A 1 166095
B 170580 103947
B 200000 53037
B 124403 67951
A 17966 60718
A 4102 4103
A 50808 50809
A 155624 155625
B 1 127478
B 2211 322
B 200000 81979
B 175760 175761
A 13248 13249
A 178653 115086
A 179896 118501
A 193494 193495
A 1 173892
A 171095 4746
A 19194 14783
B 189846 189847
A 173074 88492
A 66599 15861
A 31994 31995
A 93757 93758
B 200000 7305
A 200000 58287
B 66053 66054
A 174362 174363
A 1 151643
A 90669 90670
A 161512 124183
B 2242 24413
B 113969 114768
B 121293 121294
B 32322 32323
B 112122 112123
B 1 44577
A 200000 18761
A 136523 193243
A 120314 133008
B 162284 162285
A 177820 177821
B 65471 118860
A 77185 159933
B 36906 17849
A 1202 1203
A 39342 39343
A 200000 129341
A 18460 126259
B 52270 52271
B 91660 91661
A 144261 144262
A 13652 160456
B 84450 84451
B 15201 348
A 200000 100669
A 88520 88521
A 137971 137972
A 140893 140894
B 52075 198182
A 123925 57693
A 100052 121536
B 200000 71857
A 133999 134000
A 197491 197492
A 98397 192362
B 55734 73745
B 21497 27339
B 19526 19527
A 18491 185511
A 151201 21564
A 104877 134372
A 200000 132392
A 702 703
B 168237 168238
B 200000 76734
B 1 155796
A 198375 198376
A 54990 157566
B 157190 45153
A 52033 52034
A 89358 76778
A 30384 41485
A 111734 111735
A 153602 153603
A 12395 89164
B 128123 169590
A 196860 114477
B 74982 74983
A 110732 110733
B 20568 20569
B 1 115936
A 125241 125242
A 6373 45383
B 56145 56146
A 125246 125247
A 128402 128403
B 86701 63866
A 78106 78107
A 114976 139243
B 99916 16915
A 105388 105389
A 69716 62396
B 193660 71752
B 9674 174114
B 51698 132779
A 1 52429
A 44791 73491
B 136445 136446
B 111913 111914
B 1 183383
A 90624 90625
B 1 142625
B 1 199999
A 181527 181528
B 1 32260
A 47530 90391
B 129685 129686
B 78744 78745
A 125537 125538
A 1 183020
A 1 107560
A 94735 94736
A 82127 173530
B 124167 50827
B 200000 12753
A 39873 178171
B 44920 44921
A 139798 139799
A 181140 191355
A 105986 105987
A 1 166721
A 47922 156758
B 52072 10245
A 176146 176147
A 200000 53119
A 115957 115958
A 75137 120946
A 23389 23390
A 101409 59454
A 83717 68403
A 200000 189097
A 170283 170284
B 177003 177004
A 11895 180032
B 88119 88120
B 136798 137792
A 161578 138824
A 58727 99681
A 40981 109124
A 48027 48028
B 1 112943
A 159682 70672
B 31909 101630
A 59006 59007
B 186076 186077
B 160916 160917
A 1 13625
B 70818 112415
A 192558 91186
A 86755 56605
A 102869 102870
A 137120 137121
A 26812 26813
A 200000 34647
A 27253 141871
B 101037 101038
A 200000 84330
B 76440 72301
B 33950 91796
B 1 111559
B 86831 86832
B 200000 6672
A 190353 44461
B 25361 25362
B 3 199999
A 47452 92731
B 3 200000
B 200000 181958
A 5571 89316
B 1 68268
B 1 145374
A 163246 132308
B 200000 91344
B 124777 64765
B 71659 71660
B 41025 41026
A 147152 18790
A 124885 86735
A 200000 189077
B 200000 189842
B 38626 38627
A 127415 127416
B 78589 102203
B 168603 168604
A 200000 30184
A 7261 7262
B 131518 131519
A 120027 120028
B 104690 104691
A 197832 186858
B 200000 3411
B 34418 32815
A 164933 164934
B 2948 2949
B 177944 82088
B 173644 173645
B 13769 13770
B 1 20219
A 164250 98620
A 112886 62724
A 145617 188453
A 41747 41748
A 1 37364
A 13878 199810
B 115468 46449
A 47663 190345
B 160959 160960
A 186919 46567
A 159141 152577
B 76065 194823
B 87456 87457
B 25200 122253
A 38132 175151
A 925 22844
B 107506 70894
B 162759 63125
B 60209 24991
A 176564 166760
A 1 99410
B 200000 54822
A 36730 25929
B 151661 151662
A 91293 42423
A 89405 89406
A 1 27447
B 1 95985
A 115678 161963
B 172396 172397
B 92038 92039
B 1 160921
B 139412 139413
B 91560 91561
A 170504 95496
A 52870 52871
B 1 5402
A 169339 182250
B 29643 29644
B 6566 149002
A 67052 67053
A 44035 193326
A 157829 157830
B 69088 69089
A 200000 149658
B 43681 43682
B 60915 60916
A 25948 58135
B 189961 189962
B 85821 175518
A 47561 51159
B 200000 169737
A 53338 53339
B 3619 9269
B 26901 26902
A 172852 138958
B 200000 73552
B 132685 132686
A 113202 113203
A 147037 80814
B 1 50974
A 1 62390
B 114217 169378
B 146921 95776
A 12927 105381
B 61408 117853
B 112902 112903
A 58812 2836
B 3 200000
A 17146 62453
B 1 2
A 108815 190218
A 151821 18055
B 68664 68665
B 63532 165697
B 1032 1033
A 170452 170453
B 33877 33878
A 189851 142566
A 66575 66576
B 1 165798
A 200000 113779
A 65125 138041
A 139573 139574
B 90407 90408
B 195740 110032
A 12417 91084
A 172307 198206
B 200000 7696
B 200000 7519
A 82155 60636
A 17228 17229
A 44130 44131
A 172995 172996
B 200000 68937
A 1 3
A 1 108907
A 20970 121375
B 18747 156712
A 165141 50768
A 42557 177995
B 149586 149587
B 200000 115414
A 114233 165742
B 2822 2823
A 20428 20429
A 38977 196707
B 14018 83024
B 108725 108726
A 70477 165884
A 200000 140112
A 196128 196129
A 169132 138180
B 131052 3059
B 198050 163017
A 200000 197645
B 82961 189035
A 103545 103546
A 1 105387
A 93552 159074
A 182754 182755
A 174140 174141
A 159987 66443
B 38172 51625
A 30524 150307
A 164326 101653
B 40025 40026
B 92093 126469
A 179204 100864
A 1 200000
A 1 119107
B 74084 102010
A 127918 24418
B 190950 190951
A 33417 66599
B 52656 52657
A 1 194547
B 141246 142677
B 64022 9480
A 42076 42077
B 5743 184785
B 192442 89223
A 148798 148799
B 97276 176552
B 60188 60189
B 128496 128497
A 124632 124633
A 163718 163719
B 102881 126899
A 200000 114814
A 139458 139459
A 117973 4168
B 179220 179221
B 81876 81877
A 107960 78472
A 200000 85321
A 174361 174362
A 57130 57131
B 1 76818
A 3 200000
A 193629 193630
A 13306 142220
A 24719 24720
A 143512 51950
A 200000 28461
B 159653 159654
A 137611 137612
A 168385 126329
A 183918 183919
B 124789 124790
B 3756 19687
A 186551 79130
A 9478 66712
A 126677 126678
B 164106 164107
A 57549 157926
B 1 182618
B 101445 101446
A 171617 68301
A 111010 107249
B 69460 69461
B 178812 178813
A 32520 32521
B 141444 141445
B 121442 77121
A 3911 3912
A 50871 108923
A 168896 152298
A 176738 28962
A 200000 10117
B 34533 53094
A 134478 134479
B 143908 143909
A 168826 175148
B 180883 113546
A 14321 140444
B 196672 196673
B 200000 31115
A 133050 79364
B 56969 65620
A 21142 21143
B 34273 34274
A 200000 41722
B 200000 131342
B 148887 13875
B 115593 115594
A 106482 134264
B 200000 128063
B 31027 55724
A 123706 73770
B 182263 191490
A 131224 105966
A 148836 148837
A 181085 181086
A 140750 140751
B 164695 164696
B 191712 191895
B 134659 154067
B 3 199999
B 51750 135146
A 200000 198308
B 167558 167559
A 69716 69717
A 40121 152268
B 1 137331
B 174206 182027
A 54794 141435
B 200000 55686
B 53258 53259
A 45471 78695
A 153893 153894
A 60166 60167
B 1 17840
A 134865 106615
A 132333 132334
B 127961 112189
A 37340 167323
B 37358 37359
A 15647 125649
B 118239 118240
B 131382 15228
B 100998 100999
A 175266 175267
A 3 200000
B 8754 8755
A 49833 47805
A 123299 24846
A 132246 132247
B 200000 119886
B 82721 133334
A 1 68940
B 66282 145887
B 200000 147527
B 26828 26829
B 84261 13210
A 111769 1641
B 114806 16398
A 144630 78953
A 112441 107898
B 144730 144731
B 142474 156698
B 178653 178654
B 21123 21124
A 113693 126970
A 69573 79397
B 1 2079
B 122028 25033
A 65183 65184
A 27627 27555
B 37932 142275
B 3383 160166
A 200000 148664
A 133254 195556
A 24619 160153
B 123855 46194
B 2033 2034
B 63086 63087
B 95892 39942
B 47933 47934
B 136401 137608
B 93398 93399
A 124082 124083
A 149011 149012
B 49252 49253
A 40224 33036
A 128451 128452
B 112210 132570
A 117925 117926
A 67976 189766
A 39559 21419
A 1 12008
B 200000 54402
B 103328 18785
A 1 8752
B 191480 171404
B 1 26194
B 30712 30713
B 55441 55442
A 170645 100859
B 134338 134339
A 68444 180862
A 194185 125393
B 49993 49994
B 200000 40581
A 49270 49271
A 8315 170428
A 187840 147281
B 104805 104806
A 9245 9246
A 188728 50075
A 1 92599
A 84050 84051
B 173274 1517
B 82893 163476
A 71558 197047
A 199999 200000
A 200000 72116
A 175397 189181
B 80946 80947
B 41362 41363
A 1 22054
B 109867 139251
B 54851 54852
A 98138 98139
B 199510 34862
A 21327 59054
A 59823 150247
A 50736 21538
A 105057 105058
A 200000 66644
A 60313 164992
A 200000 75523
A 95136 116230
A 27495 109968
A 142273 142274
B 160481 160482
A 81194 81195
B 144472 171843
B 200000 28565
B 195809 195810
B 200000 95454
A 65946 142481
B 95565 95566
B 39410 39411
B 200000 59569
B 98360 98361
B 187787 88132
A 43255 168155
A 1 119608
B 179422 45262
B 200000 55363
A 83190 190256
A 200000 82858
B 186763 186764
B 92 93
A 200000 8425
A 186339 186340
A 146327 22488
B 99060 61045
B 1 177783
A 129401 62594
B 116903 116904
A 53560 53561
B 40291 40292
A 4012 118825
B 101632 101633
A 60438 184217
B 28465 117543
A 132353 132354
A 71743 120498
A 157720 157721
B 44311 98762
A 22591 142362
B 141862 15809
B 184691 140079
B 1 163184
B 42927 42928
A 79161 163556
B 27612 27613
B 200000 54347
A 200000 1365
A 8226 161569
A 88892 59835
A 87093 87094
A 1 102396
A 184009 148499
B 131754 131755
A 109031 144797
A 155425 45661
A 8142 141923
B 116793 179969
A 99587 99588
A 197868 197869
B 200000 138945
A 188313 188314
B 87086 63674
A 127029 127030
B 157914 99477
A 1 71940
A 147464 147465
A 131640 131641
B 149848 149849
B 200000 172367
B 159486 159487
A 137722 145162
A 52940 151996
A 181249 181250
A 28573 28574
A 26037 114175
B 103892 103893
B 189393 189394
B 106413 106414
A 163712 32831
B 196803 87774
B 82133 138849
B 106559 106560
A 1 97570
B 160060 159220
B 1 137028
A 200000 162677
B 157909 157910
A 166031 40791
B 98119 115097
B 107716 75048
B 200000 122216
A 3 199999
A 83540 185282
A 97504 33322
B 16432 16433
A 88034 88035
B 135608 135609
B 1 86295
A 64197 64198
A 134396 134397
B 57227 57228
B 22096 22097
B 200000 120373
A 196695 196696
A 43529 43530
A 94602 94603
B 200000 168478
A 92659 61178
B 200000 147971
A 60834 60835
A 124058 124059
A 70427 25020
B 44114 16524
B 160716 104879
A 141997 64705
A 18758 18759
B 118190 53072
A 200000 145442
B 21638 95652
A 136712 136713
B 87965 87966
B 60691 52876
B 184963 153475
B 197667 62526
B 171916 171917
A 145327 147735
B 157952 157953
B 175461 175462
B 51306 51307
A 172796 172797
A 1 158224
B 197350 125
B 58179 58180
A 173623 173624
B 182994 26081
A 39889 39890
B 113922 113923
B 145219 102606
B 112002 161642
B 4437 4438
B 132721 103514
A 133184 6377
A 67118 135334
A 2 199999
B 17058 46554
B 31261 44028
A 199545 17426
A 50616 50617
A 126935 100342
B 141340 141341
A 65758 139040
B 167688 68760
B 8388 146503
B 200000 190309
B 135953 135954
A 3547 3548
B 52927 73630
B 168859 168860
B 1 100734
A 146673 109585
B 42283 73092
A 1 10814
A 161300 74695
B 82666 82667
B 18463 63508
A 87466 87467
A 139111 197970
B 1 132346
B 172092 172093
A 60123 60124
A 1 147435
A 164758 164759
A 63945 63946
A 1 89539
A 121559 43452
B 157193 21784
A 29734 29735
A 110052 157152
B 10269 10270
A 138002 125894
A 22582 104468
A 4670 195293
A 116187 147919
B 200000 100677
B 126104 126105
B 59081 59082
A 1 3878
B 82876 82877
B 1 161854
A 113299 187276
B 79262 79263
B 95196 95197
A 200000 99312
B 93250 93251
A 32450 32451
A 12986 60370
B 64064 141177
A 1 195798
A 11547 11548
B 52103 52104
A 131321 131322
A 199999 200000
B 94451 94452
A 93126 63548
B 66096 66097
B 1 163751
A 99366 99367
B 98670 98671
B 83645 192761
A 1 141701
B 175926 50619
A 1 2371
A 160461 187990
B 53070 53071
B 112045 112046
A 77232 77233
B 76146 76147
B 8307 177887
B 149029 33448
A 46520 46521
B 102051 25374
A 24492 8797
A 143443 143444
A 158222 85597
A 14769 60736
B 200000 172823
B 32309 32310
A 186670 174171
B 191986 191987
B 124809 124810
A 8510 130706
B 200000 196602
A 38655 38656
B 179779 3893
A 54398 54399
B 99151 99152
A 9201 9202
B 77318 893
B 173519 150320
B 89281 176985
A 45162 180638
B 77751 77752
B 65700 65701
B 125083 125084
A 200000 80197
B 35150 62189
A 7863 82138
A 161743 161744
A 97200 97201
B 107349 107350
B 200000 78925
A 200000 2212
A 65077 150153
A 102265 102266
A 43946 129877
A 178458 173415
B 1 142293
A 5421 5422
A 161479 41785
A 66279 66280
A 81986 4737
B 121908 121909
B 171480 22850
B 124376 124377
A 86996 86997
B 1 164586
B 1 82069
A 111893 31862
A 3850 121038
B 1 123777
B 155168 36112
A 50542 192669
B 200000 87181
A 1 45268
B 177301 136960
A 159099 199528
A 200000 94835
B 61207 103812
A 1 50259
B 1 77574
A 122346 33396
B 112597 112598
B 195392 70079
A 200000 122392
A 200000 64384
B 9026 86090
A 159948 67566
A 1 50883
B 103934 183509
A 4940 4941
A 115872 180150
B 41033 41034
B 200000 193219
A 82637 164418
B 111639 111640
A 89998 89999
A 75115 117989
A 11416 2691
A 200000 32443
A 200000 116600
A 166431 166432
A 200000 6113
A 53079 186407
B 158584 158585
A 138141 52067
B 163643 163644
A 103898 165944
A 79521 79522
A 62106 62107
A 101214 101215
A 200000 177625
B 95988 95989
A 1 153247
A 1 45871
B 166235 22299
A 21790 25161
A 93111 93112
B 1 32562
A 18892 18893
A 11625 3560
B 1 157887
B 148284 148285
B 200000 726
B 158805 158806
B 30116 30117
A 127003 38661
B 3 200000
B 183885 2208
B 63199 63200
A 176001 177896
B 18491 18492
B 178128 127262
B 200000 120163
A 155695 155696
A 134679 50820
A 200000 11256
B 43970 116582
B 1 144763
B 1 105558
A 3 199999
A 20122 195861
B 82886 23001
B 1 102264
A 177038 177039
A 148944 6281
A 172363 123206
A 145488 145489
B 131616 131617
A 145787 145788
A 34278 34279
A 119424 22618
A 60586 97899
A 46369 124022
B 122948 183241
A 170265 170266
A 104274 197043
B 182145 56120
B 125734 125735
A 95535 197481
B 26967 131506
A 83098 83099
B 27367 66745
A 185448 185449
A 107176 107177
B 33957 169695
B 31405 50307
B 2 200000
B 150120 150121
B 111712 114961
A 163396 10551
B 169124 169125
A 8291 8292
A 45568 45569
A 1 195404
A 17032 17033
B 31461 147736
A 1905 1906
A 200000 172266
A 200000 2216
A 131137 88914
A 200000 19300
B 168687 168688
B 135171 129529
A 186800 14944
B 180082 180083
B 101117 172783
B 123666 123667
B 172108 184037
B 97586 97587
A 105247 105248
B 200000 149426
A 55641 55642
B 120466 120467
B 120810 36770
A 70958 70959
B 32780 176970
A 16367 16368
B 174418 174419
A 186563 186564
A 33064 33065
B 126010 126011
B 108213 108214
A 64895 64896
B 38462 160462
B 81160 75491
B 3921 3922
B 113359 147706
A 1 8571
B 12680 12681
B 146173 146174
A 120200 120201
B 149349 149350
A 32429 59247
B 200000 172002
A 78184 78185
B 154510 149132
B 123949 121301
B 142239 142240
A 77149 77150
B 76402 145649
B 155522 124602
B 200000 112031
B 190872 140517
B 67155 70745
A 132605 184937
A 198035 2656
A 1 48429
B 195672 157146
A 200000 106195
A 11075 11076
B 3884 137694
B 40758 3404
B 1 3
A 192521 62997
B 153623 153624
A 63555 63556
A 102936 102937
A 175810 51208
B 88931 88932
A 200000 149938
A 200000 93270
A 1 146950
B 159617 186543
B 71964 166032
A 72123 72124
B 60243 60244
B 40873 9433
A 147498 103516
B 131501 131502
A 3 199999
B 193716 186535
A 200000 8722
A 163839 60835
A 186922 101718
A 116058 116059
B 145023 163206
A 170502 170503
A 29446 29447
B 200000 141180
A 167239 21312
A 23976 262
A 127204 73707
B 4287 64050
A 88511 88512
B 200000 65523
B 66857 66858
B 69983 154797
B 97201 111982
B 21362 162834
B 158358 98960
A 14754 14755
