42
9 12353
78 23 40
150 142 1
62 20 38
150 150 150
150 150 150
150 17 1
150 150 150
25 90 64
52 44 23
150 150 150
33 33 50
150 40 1
16 7 12
17 10 12
15 8 6
150 78 1
18 12 1
11 17 10
9 1 20
118 94 37
11 17 8
20 17 3
7 14 1
19 19 4
86 130 112
30 76 86
10 13 15
18 17 11
8 6 1
15 6 8
45 14 9
12 20 20
150 150 150
14 1 3
150 150 150
150 23 1
150 53 1
150 150 150
106 138 40
113 1 71
2 7 8
6 12 12
14 7 17
18 3 2
65 86 54
63 75 15
20 20 6
17 18 9
150 12 1
16 14 9
90 87 115
62 4 78
112 40 50
150 31 1
150 150 150
20 16 8
119 53 26
15 19 1
150 150 150
84 2 50
13 11 6
150 150 150
146 90 45
107 27 115
7 2 5
49 72 20
150 59 1
150 150 150
1 7 13
8 15 6
91 31 55
10 9 5
105 109 9
150 150 150
150 150 150
15 8 6
3 17 12
150 133 1
10 2 1
10 11 13
16 13 7
17 5 13
44 142 147
72 133 97
150 150 150
150 60 1
150 31 1
20 11 5
150 7 1
150 86 1
13 8 16
150 150 150
150 150 150
150 150 150
113 57 54
150 77 1
113 34 91
150 150 150
9 15 16
30 86 24
116 113 79
64 75 116
18 9 18
20 16 3
4 16 8
9 6 19
149 3 19
143 60 18
49 143 135
57 23 112
14 1 3
5 20 10
44 125 3
1 17 1
150 150 150
150 150 150
150 150 150
15 12 16
40 147 117
5 20 10
2 6 11
7 13 17
118 50 146
150 150 150
150 150 150
11 7 3
31 127 82
6 3 11
150 150 150
10 107 9
130 58 59
3 12 12
4 4 1
12 7 10
8 9 9
10 5 18
20 14 8
3 1 2
150 150 150
150 150 150
125 95 73
131 74 123
10 4 2
39 18 146
147 56 19
11 6 10
150 113 1
150 94 1
102 130 104
120 29 42
45 133 127
150 150 150
6 9 11
14 19 6
140 58 8
16 17 6
150 150 1
150 150 150
4 6 9
63 150 89
7 17 9
20 15 3
150 150 150
20 19 6
15 12 9
150 150 150
150 44 1
1 4 15
19 10 8
38 113 102
50 13 115
150 113 1
29 31 94
116 80 70
150 150 150
13 10 20
2 8 18
11 18 18
150 30 1
150 150 150
150 4 1
148 128 40
11 4 10
150 42 1
8 10 14
150 111 1
150 150 150
20 8 10
10 5 7
150 150 150
13 6 13
150 150 150
150 42 1
150 150 150
61 14 125
150 17 1
16 20 12
8 100 82
150 117 1
150 66 1
61 47 120
3 86 73
104 119 99
15 15 7
119 57 2
17 14 20
13 20 11
18 14 19
15 3 11
150 150 150
95 32 132
4 14 6
6 4 8
15 5 5
2 9 17
69 84 42
2 3 15
8 5 20
150 44 1
11 19 5
9 96 10
120 68 103
11 10 1
13 72 72
2 6 4
150 94 1
150 150 150
19 13 18
10 20 1
15 17 17
150 150 150
4 12 143
13 13 17
6 4 12
114 130 17
150 22 1
6 10 17
6 16 8
3 4 1
20 20 18
150 24 1
87 91 80
2 17 1
150 92 1
150 150 150
3 17 8
10 20 2
13 10 16
17 11 15
11 9 1
9 5 6
17 12 2
150 131 1
3 40 54
58 120 116
18 35 142
150 84 1
4 17 6
3 12 4
4 17 3
4 13 14
4 1 19
17 11 13
150 7 1
18 15 5
72 127 60
150 112 1
11 4 20
9 13 3
77 35 109
13 10 2
14 16 13
8 20 18
57 65 15
150 150 150
6 7 15
7 5 13
63 35 56
2 1 12
150 128 1
6 20 6
150 123 1
20 10 9
2 58 64
124 134 21
6 12 12
150 28 1
19 17 12
18 15 8
9 9 6
7 12 15
126 43 39
150 150 150
108 11 62
14 16 8
41 32 118
14 1 9
150 52 1
30 150 111
150 103 1
73 7 93
4 9 3
6 20 11
6 13 12
150 150 150
150 150 150
22 42 111
14 7 9
13 13 17
150 150 150
91 24 63
7 15 1
150 144 1
150 34 1
2 3 16
131 57 2
150 75 1
19 16 5
144 56 64
50 123 91
150 150 150
6 8 11
150 105 1
9 12 20
150 150 150
150 150 150
2 5 20
4 1 4
1 20 4
9 5 15
150 150 150
150 21 1
10 12 4
150 150 150
4 42 84
150 150 150
4 6 17
150 150 150
17 30 29
15 61 83
150 57 1
4 11 8
94 84 98
106 93 75
150 150 150
150 150 1
150 103 1
17 18 10
1 11 16
9 6 19
46 138 22
150 5 1
13 17 20
150 59 1
100 125 35
150 150 150
150 23 1
150 43 1
17 6 16
150 150 150
150 74 1
16 6 5
18 8 15
144 72 100
13 2 12
66 93 2
5 18 106
150 31 1
77 123 148
150 142 1
10 14 13
150 150 150
150 150 150
55 11 78
150 16 1
104 111 16
150 35 1
132 71 45
150 44 1
7 18 5
150 107 1
5 3 9
11 3 2
20 3 6
16 16 4
150 150 150
15 2 11
150 143 1
150 89 1
150 32 1
117 74 49
6 9 8
19 6 14
141 46 55
150 150 150
7 7 18
90 19 35
125 73 28
150 119 1
32 2 121
150 150 150
25 144 105
6 2 20
150 150 150
55 129 43
113 7 3
20 14 15
28 32 61
150 72 74
150 150 150
98 148 70
7 7 20
9 2 1
8 9 7
55 54 18
150 150 150
150 150 150
150 150 150
18 6 14
150 150 150
6 1 20
8 11 4
150 10 1
24 30 91
5 19 19
17 1 7
150 98 1
133 117 66
150 150 150
57 14 63
20 3 19
1 15 14
15 6 9
15 2 8
150 62 1
6 5 19
3 10 4
145 123 63
79 81 97
108 86 113
150 150 150
20 19 11
11 14 17
150 9 1
20 4 11
150 85 1
4 20 3
19 3 2
150 150 150
150 150 150
12 18 6
150 150 150
150 147 1
1 15 7
150 150 150
5 8 11
15 4 7
66 34 54
150 111 1
8 7 18
17 13 8
115 87 48
10 3 2
150 150 150
15 4 4
9 17 15
16 6 13
16 17 12
150 150 150
150 150 150
12 7 1
9 16 16
99 93 51
71 130 51
10 8 18
150 150 150
3 10 19
17 2 14
139 11 20
13 6 19
4 18 15
7 10 20
5 17 7
43 19 46
10 3 5
150 150 150
16 15 7
119 101 146
150 103 1
2 13 20
14 20 1
31 11 128
4 5 16
9 18 2
8 17 5
19 17 12
12 16 16
150 150 150
150 150 150
40 66 43
13 18 16
20 3 7
9 19 19
150 150 150
2 7 18
65 104 91
1 13 13
28 32 13
5 137 92
20 7 8
150 70 1
6 18 11
122 87 15
7 11 13
144 125 55
19 10 14
10 4 7
150 150 150
14 14 5
3 11 2
70 117 143
150 35 1
150 150 150
83 22 112
150 150 150
110 118 105
1 3 3
5 9 16
86 100 51
19 3 3
2 18 4
1 15 20
11 12 12
17 18 8
150 139 1
92 119 68
16 1 15
150 19 1
7 10 5
105 4 54
150 150 150
150 150 150
43 78 104
150 27 1
3 17 10
14 15 18
150 60 1
17 8 6
9 18 20
150 49 1
8 5 7
5 16 18
150 95 1
18 14 6
17 7 16
125 48 35
7 16 2
20 17 20
150 148 1
115 70 131
150 13 1
102 68 112
130 24 139
6 15 2
16 12 20
9 9 7
4 1 15
11 6 86
59 2 108
150 150 150
16 19 9
19 7 5
104 122 29
45 137 86
1 8 4
116 81 63
10 17 10
19 11 18
150 128 1
12 19 8
150 103 1
150 41 1
14 4 16
146 117 147
12 2 15
84 117 60
11 16 15
127 11 75
89 39 14
6 13 2
150 150 150
19 17 12
150 129 1
66 3 138
102 146 54
18 16 3
150 150 150
13 16 20
15 12 19
1 11 16
6 7 19
37 144 20
79 29 33
150 139 1
150 120 1
67 119 101
18 7 2
124 5 121
11 16 12
2 15 8
150 136 1
2 11 13
43 75 74
150 64 1
8 8 14
7 14 7
89 16 52
13 5 17
9 19 14
150 150 150
18 17 17
150 150 150
150 150 150
17 19 1
150 73 1
10 12 14
7 6 9
16 5 13
80 121 56
150 150 150
53 64 80
14 8 11
18 9 3
17 4 16
16 5 2
150 145 1
150 150 150
101 16 47
150 150 150
45 21 82
17 14 19
150 83 1
150 46 1
14 11 18
71 36 31
150 150 150
3 10 3
11 16 6
11 15 12
150 70 1
150 150 150
14 16 19
116 113 66
9 13 8
10 3 1
150 31 1
17 18 11
150 27 1
150 150 150
59 127 129
17 19 3
150 150 150
41 2 84
2 7 119
6 1 6
14 10 20
14 8 3
8 13 6
150 41 1
150 13 1
150 75 1
11 8 10
150 71 1
17 6 1
88 20 30
20 13 2
20 24 76
15 12 7
5 14 9
150 76 1
150 150 150
17 17 20
18 4 16
7 14 19
30 36 92
6 2 11
150 72 3
15 3 8
150 150 150
80 44 40
150 12 1
13 4 9
150 150 150
9 8 14
150 71 1
150 150 150
6 16 10
4 3 17
150 150 150
8 10 11
7 6 15
43 50 74
150 139 1
15 40 111
150 55 1
150 106 1
60 109 49
150 150 150
15 3 1
3 17 12
17 4 2
11 139 147
52 102 84
6 6 15
150 150 150
85 7 70
12 7 10
18 19 5
12 11 8
65 149 144
150 103 1
150 48 1
57 135 49
19 83 110
19 116 35
150 109 1
7 14 20
20 1 10
56 18 49
2 9 4
15 10 9
21 129 34
150 44 1
8 4 9
150 150 150
150 6 1
142 23 93
10 12 8
5 12 13
15 19 19
10 2 3
150 150 150
4 13 13
105 69 111
150 74 82
89 38 48
150 150 150
150 150 150
143 94 6
6 6 15
67 40 104
141 79 127
114 67 94
7 128 140
3 12 10
150 124 1
150 150 150
10 13 20
15 9 3
16 17 9
150 150 150
150 140 1
20 1 7
8 16 16
150 95 1
9 16 13
60 33 116
12 149 122
13 9 20
150 150 150
148 139 87
11 13 3
119 79 114
150 150 150
6 13 14
6 17 14
122 88 78
91 105 19
144 93 42
8 2 12
77 112 83
150 150 150
150 150 150
2 11 14
150 79 1
150 36 1
150 144 1
150 109 1
137 53 3
5 13 11
150 150 150
99 88 143
12 13 16
11 2 19
12 10 7
6 15 9
120 126 106
150 60 1
100 62 21
2 10 10
150 96 1
144 145 78
150 11 1
150 150 150
148 1 132
19 20 10
113 65 129
104 123 27
3 17 5
4 15 2
145 55 11
13 6 15
150 54 1
80 134 55
135 52 79
123 41 33
8 15 1
8 4 6
15 10 15
11 17 9
4 9 7
10 3 15
9 6 14
2 19 10
6 16 6
2 16 7
150 118 1
150 150 150
7 8 16
28 28 133
6 11 15
150 150 150
17 134 45
28 84 130
67 105 92
150 150 150
85 145 33
150 150 150
10 102 93
42 18 49
5 55 74
150 82 1
4 2 20
150 150 150
97 32 137
5 8 17
150 126 1
1 16 15
5 17 16
4 18 9
3 15 13
150 86 1
150 140 1
8 8 17
134 130 7
3 17 13
3 20 20
149 117 82
150 70 1
117 91 33
16 1 5
150 97 1
3 14 18
11 4 8
84 88 132
58 102 58
7 2 5
80 111 18
17 14 1
19 11 3
28 25 120
32 55 82
5 5 5
150 150 150
150 150 150
3 4 20
16 3 54
131 124 118
142 3 34
10 17 13
150 103 1
3 6 4
1 4 20
1 11 17
19 14 11
91 65 122
78 29 110
150 150 150
150 65 1
13 9 8
150 116 1
52 90 36
4 1 15
2 20 8
12 14 19
16 17 3
15 12 20
150 92 1
20 12 17
14 7 2
122 44 44
2 17 8
150 109 1
150 33 1
19 7 18
150 150 150
107 95 86
150 132 1
7 10 16
141 113 108
141 40 3
150 48 1
20 5 19
150 150 150
150 36 1
12 18 10
11 82 149
150 150 150
150 150 150
18 14 14
4 10 10
150 60 1
132 116 68
6 13 2
150 30 1
15 1 1
150 150 150
20 4 18
150 54 1
3 12 10
3 17 6
30 24 120
150 150 150
150 150 150
1 14 6
19 9 15
42 102 104
7 20 16
109 19 35
15 16 20
10 8 20
8 11 10
150 74 1
13 7 11
9 8 12
3 13 13
10 19 10
14 16 19
12 1 9
12 14 18
17 18 13
2 15 9
150 150 150
9 13 16
111 134 91
3 4 16
20 2 16
150 150 150
98 145 67
64 72 12
2 17 18
150 150 150
16 6 8
20 8 16
116 59 88
16 57 28
40 140 7
150 150 150
7 6 10
139 24 60
11 6 17
150 150 150
42 64 7
150 150 150
15 16 2
16 19 1
78 143 5
150 150 150
18 8 16
16 4 11
150 125 1
86 114 137
130 127 68
1 7 16
20 16 4
27 51 111
150 97 1
150 133 1
150 150 150
150 72 1
3 16 18
16 14 7
150 78 1
150 139 1
12 7 18
2 11 18
150 150 150
150 150 150
13 15 2
4 139 64
150 31 1
145 131 116
75 39 106
16 13 14
15 13 17
150 150 150
150 150 150
7 63 97
150 150 150
12 12 5
150 95 1
3 14 2
150 150 150
14 18 7
150 150 150
6 3 16
2 8 5
150 56 1
150 150 150
64 58 127
2 129 17
11 3 8
150 150 150
13 12 5
12 18 2
150 150 150
11 14 49
150 75 1
106 5 11
103 115 112
1 20 3
78 61 114
150 150 150
150 87 1
5 5 16
74 9 29
63 91 34
8 11 6
19 15 9
19 15 18
150 150 150
150 150 150
19 3 12
150 150 150
150 17 1
150 150 150
9 4 5
5 6 11
150 121 1
150 150 150
150 6 1
9 12 6
99 99 61
61 104 46
15 11 20
150 145 1
34 106 123
150 70 1
9 15 17
15 10 2
1 14 4
13 4 13
150 59 1
93 148 63
50 127 69
75 4 78
16 16 17
18 18 1
18 17 11
19 12 14
150 143 1
73 43 111
122 52 145
19 8 12
150 150 150
150 150 150
10 17 6
19 20 20
4 7 7
150 145 1
6 3 7
14 11 5
150 150 150
9 13 11
94 104 113
8 19 12
70 20 48
10 9 18
115 95 4
5 8 16
15 74 4
150 150 150
19 20 2
150 150 150
150 150 150
19 3 6
79 72 43
13 4 4
1 9 7
3 4 7
55 59 2
150 150 150
17 7 4
150 150 150
18 3 2
6 12 12
4 7 1
14 8 13
126 140 92
135 109 148
76 1 125
150 53 1
18 13 5
150 150 150
17 17 16
32 79 66
150 150 150
9 5 12
18 10 9
58 56 83
150 103 1
3 2 12
150 150 150
10 13 9
19 2 16
150 63 1
80 93 100
37 121 128
14 4 6
3 12 15
148 129 102
150 150 150
12 6 9
135 108 78
136 123 63
150 139 1
150 59 1
150 31 1
150 150 150
150 150 150
20 3 14
150 136 1
33 72 113
11 67 20
16 2 3
148 74 122
150 150 150
18 16 6
60 68 3
16 6 7
150 59 1
150 41 1
12 13 12
18 20 14
13 8 4
99 94 112
150 137 1
11 18 13
150 150 150
150 9 1
19 20 11
16 16 16
134 75 51
89 136 54
36 25 78
150 13 1
16 3 16
150 150 150
18 16 19
2 8 9
2 19 18
150 150 150
18 16 8
10 11 3
150 150 150
6 4 7
15 15 8
150 150 150
150 150 150
1 18 5
150 150 150
16 12 1
29 110 102
150 18 1
6 144 127
150 23 1
142 48 93
7 16 6
10 13 2
78 150 134
150 150 150
143 68 132
8 8 7
8 49 73
20 17 17
150 150 150
21 2 51
150 90 1
116 19 93
76 60 24
15 11 14
14 4 3
10 15 15
7 18 11
8 3 5
123 43 49
12 11 15
20 8 13
3 6 16
150 150 150
9 27 110
150 6 1
150 150 150
2 20 15
150 150 150
9 14 19
14 13 10
150 92 1
11 18 19
150 150 150
131 25 60
17 16 19
6 106 128
150 150 150
15 13 18
150 150 150
17 18 16
150 123 1
3 11 15
20 3 7
4 12 1
63 58 143
150 150 150
46 3 72
20 10 10
150 4 1
67 123 106
13 9 7
7 17 17
150 150 150
150 93 1
150 58 1
13 6 5
150 150 150
150 68 1
15 9 8
129 35 83
8 1 20
150 44 1
150 150 150
2 16 3
13 7 8
86 143 98
18 5 6
150 150 150
7 14 17
77 78 8
59 22 122
150 139 1
136 115 120
6 9 4
150 150 150
141 6 3
14 19 4
11 18 8
97 40 26
1 14 20
43 119 140
54 40 148
150 150 150
104 143 99
150 15 1
74 51 15
150 24 1
69 6 34
17 20 13
5 139 40
80 31 38
13 9 15
26 19 128
150 150 150
150 116 1
97 114 65
19 3 3
150 101 1
8 20 7
17 12 19
63 18 44
3 9 8
138 67 98
14 5 5
60 58 63
14 18 19
9 12 19
150 124 1
150 150 150
15 20 4
70 114 79
150 150 150
150 122 1
82 93 83
60 77 69
2 9 15
150 27 1
1 17 20
13 16 19
14 20 14
14 2 11
12 5 11
150 150 150
4 1 7
150 150 150
150 150 150
42 139 92
88 12 75
41 94 150
150 150 150
10 6 7
150 50 1
8 14 4
1 5 2
6 14 13
150 150 150
125 19 5
5 6 8
20 18 10
19 2 5
122 13 90
6 6 10
150 149 1
12 19 18
150 150 150
70 127 111
15 16 19
150 150 1
16 2 6
150 150 150
112 3 13
132 48 5
44 132 139
74 2 131
150 134 1
19 7 5
81 39 81
4 6 4
10 1 11
3 5 1
94 39 142
125 18 133
133 69 35
74 108 121
114 42 40
4 7 6
150 131 1
13 19 19
150 150 150
13 10 2
20 10 6
150 150 150
150 150 150
18 19 18
137 25 84
150 150 150
17 3 3
63 71 80
31 113 4
150 52 1
119 90 140
150 150 150
8 11 19
19 11 19
150 35 1
12 17 8
150 56 1
