15
4 18420
150 150 150
64 41 12
150 88 1
150 101 1
150 32 1
150 20 1
134 78 19
82 37 73
150 150 150
93 48 5
96 149 127
150 150 150
23 42 60
150 65 1
150 150 150
17 29 32
92 104 51
16 16 10
20 8 14
127 33 86
6 2 11
131 140 73
2 3 18
150 150 150
8 18 4
50 105 98
6 6 3
150 150 150
11 19 8
9 9 13
13 20 17
20 7 4
13 8 1
9 14 16
150 150 150
28 63 40
10 13 15
6 3 6
118 22 58
150 150 150
150 150 150
16 7 19
5 15 11
150 150 150
3 20 5
150 150 150
150 84 1
3 9 12
150 150 150
150 149 1
10 14 15
10 125 6
150 130 1
150 150 150
150 62 1
150 84 1
8 2 1
7 13 17
150 150 150
150 83 1
60 106 12
150 86 1
7 5 15
13 12 1
4 103 116
105 82 130
99 114 140
11 19 17
150 150 150
10 16 12
49 5 85
150 70 1
18 1 20
20 5 9
10 18 5
76 140 40
118 7 123
132 127 90
150 150 150
80 13 128
6 8 1
5 3 15
150 97 1
150 46 1
17 13 17
150 150 150
17 9 19
7 17 15
4 17 7
15 15 10
12 14 13
9 2 19
20 20 16
13 2 11
19 5 15
15 2 17
150 78 1
15 15 3
6 24 94
107 71 81
8 20 1
150 150 150
3 19 15
6 8 17
20 19 13
19 15 6
4 17 8
150 150 150
150 5 1
14 4 4
20 11 12
12 14 2
6 4 16
17 11 5
7 5 7
19 6 11
29 46 99
16 2 7
83 69 86
76 10 137
20 6 16
150 150 150
150 150 150
126 99 79
2 2 9
15 17 3
36 19 144
4 18 5
150 68 1
150 30 1
1 9 16
85 17 96
14 15 1
119 91 4
150 96 1
150 100 1
150 8 1
150 121 1
28 25 130
4 8 10
13 16 14
1 20 18
17 14 12
48 35 33
20 19 12
33 86 134
150 117 1
18 7 6
150 121 1
39 11 60
53 34 125
83 2 25
89 85 113
38 24 112
14 13 6
15 14 17
150 150 150
3 7 8
17 7 15
6 8 131
7 12 20
117 31 9
2 8 17
150 8 1
150 150 150
1 15 10
4 1 1
2 8 11
150 150 150
150 150 150
15 14 10
107 150 62
3 7 3
150 55 1
3 6 17
129 64 41
12 2 20
6 13 11
121 132 25
150 139 1
150 150 150
9 80 21
13 1 5
112 24 100
130 118 133
150 132 1
150 150 150
9 15 5
2 19 12
8 17 5
13 12 10
121 16 137
69 83 62
38 42 66
15 4 19
15 10 17
150 132 1
25 81 100
7 13 20
150 150 150
82 59 61
52 89 61
45 19 67
105 122 2
19 17 16
14 50 58
10 91 111
150 4 1
150 39 1
150 150 150
150 150 150
150 150 150
18 1 18
11 2 12
26 10 125
10 9 12
2 10 2
3 14 2
150 150 150
5 13 10
2 14 18
10 11 3
3 3 2
6 6 7
3 20 12
8 17 4
15 18 19
14 13 20
10 7 16
10 8 15
150 150 150
5 13 19
17 13 17
150 150 150
84 150 140
9 12 5
1 15 18
68 16 100
150 126 1
95 18 43
85 4 10
40 42 55
19 19 3
3 13 10
16 9 13
12 13 2
150 12 1
8 16 5
150 150 150
15 16 5
7 8 1
17 80 121
19 11 17
16 15 2
16 5 18
53 93 82
127 14 16
1 10 13
18 10 6
31 117 117
8 17 7
9 6 5
150 150 150
150 56 1
150 61 1
7 20 4
150 24 1
18 16 10
7 3 1
67 83 53
10 4 14
150 150 150
7 3 4
6 16 17
22 115 46
9 9 14
13 7 12
7 19 16
16 19 7
10 15 13
17 13 12
9 2 18
14 10 4
2 113 94
20 4 6
82 122 92
150 88 1
150 124 1
150 115 1
15 20 19
68 53 82
67 25 12
7 8 4
17 20 7
20 2 9
12 9 9
30 138 4
150 97 1
5 14 7
150 21 1
112 111 90
110 136 149
12 19 1
146 147 104
150 103 1
53 75 132
150 150 150
150 99 1
19 3 13
16 10 17
150 150 150
18 7 16
1 13 12
150 150 150
15 13 14
44 129 119
150 150 150
65 144 67
13 11 10
150 150 150
75 95 125
71 10 21
6 9 17
150 126 1
7 9 1
16 19 18
14 2 12
101 80 83
20 17 9
4 14 11
114 24 9
150 150 150
1 9 6
16 17 6
150 29 1
19 9 10
110 19 11
3 20 10
150 139 1
5 20 7
5 3 6
15 11 4
4 10 15
12 7 137
1 47 25
8 20 14
60 149 35
13 18 18
1 12 7
2 7 20
150 109 1
150 53 1
1 19 8
12 3 6
15 9 14
150 22 1
4 2 8
150 55 1
150 84 1
5 8 12
150 134 1
1 1 14
4 9 4
150 129 1
150 150 150
150 100 1
14 17 17
150 150 150
9 8 9
150 150 150
5 10 7
150 23 1
17 2 13
64 124 146
150 150 150
68 122 66
4 7 17
34 31 11
150 149 1
144 114 31
18 19 3
150 150 150
17 16 16
6 4 19
5 1 9
150 41 1
150 150 150
102 54 115
150 144 1
35 21 94
137 83 115
150 112 1
150 143 1
150 97 1
150 3 1
150 143 1
150 150 150
17 9 18
92 92 125
7 20 6
150 19 1
15 2 17
52 32 24
10 1 4
150 150 150
150 148 1
66 73 95
150 124 1
150 150 150
5 10 18
13 12 14
150 150 150
150 98 1
6 20 16
8 7 15
10 35 136
7 7 14
8 8 15
5 8 14
150 137 1
6 9 2
1 17 8
15 5 7
95 137 14
98 10 83
150 150 150
5 7 4
2 4 11
150 150 150
97 19 119
18 14 15
150 71 1
72 57 125
150 150 150
14 3 2
150 150 150
6 17 3
7 18 4
94 118 105
18 19 12
150 29 1
12 6 15
5 14 18
3 16 2
122 120 4
8 15 18
15 12 17
6 8 4
103 48 73
150 120 1
3 5 20
2 3 13
19 7 9
150 46 1
150 150 150
6 1 19
14 7 7
3 13 16
150 149 1
2 10 5
48 10 30
13 3 13
9 4 12
150 150 150
150 77 1
11 17 3
6 18 5
19 6 6
121 118 148
150 104 1
60 75 110
135 89 55
13 10 10
3 10 10
127 136 130
150 55 1
150 145 1
12 11 8
150 131 1
135 139 132
150 150 150
46 66 117
150 150 150
149 38 50
150 150 150
1 2 13
8 13 4
150 130 1
125 112 20
1 17 6
16 4 13
13 4 39
118 44 13
150 120 1
150 133 1
150 67 1
11 20 16
7 15 15
28 109 15
90 136 105
14 16 7
20 6 4
150 118 1
150 150 150
146 125 90
149 40 125
150 27 1
5 10 1
150 150 150
104 102 55
5 4 20
128 19 105
50 57 37
150 54 1
16 12 1
24 16 12
16 6 7
2 90 136
150 150 150
150 150 150
10 4 13
17 3 17
18 11 14
9 7 5
1 19 2
3 7 19
10 9 12
150 150 150
6 10 2
95 37 127
2 14 24
150 36 1
150 150 150
150 150 150
150 31 1
15 3 8
31 76 148
150 145 1
18 2 16
92 130 106
17 12 16
65 144 131
150 130 1
4 2 7
16 6 3
134 87 6
14 3 12
15 17 20
145 112 100
11 2 19
150 24 1
4 20 9
150 150 150
73 81 113
92 36 45
150 115 1
7 11 11
150 47 1
84 90 24
73 61 37
11 18 7
150 150 150
17 1 14
38 24 135
8 7 9
117 46 68
5 6 19
150 150 150
68 6 10
150 150 150
20 6 19
150 150 150
5 13 8
150 150 150
6 17 6
150 146 1
7 6 19
14 15 1
25 23 115
12 7 15
6 1 6
1 15 4
4 20 20
22 129 5
12 16 4
4 15 16
142 141 73
77 2 32
5 10 15
55 24 119
20 11 20
4 8 20
150 150 150
16 12 18
7 12 15
3 9 13
150 144 1
11 18 10
122 145 75
150 127 1
12 5 2
93 10 87
1 127 95
5 1 17
12 5 11
150 150 150
10 11 16
113 64 80
150 150 150
12 10 18
150 27 1
10 3 1
15 19 12
12 19 5
150 96 1
150 150 150
150 61 1
16 12 13
150 150 150
150 132 1
150 150 150
7 12 5
12 15 8
105 94 3
18 4 4
98 145 83
15 7 2
50 11 9
19 2 85
17 20 9
17 15 7
6 4 18
9 8 1
14 17 13
150 3 1
75 68 146
5 20 15
64 26 119
33 86 10
150 150 150
150 43 1
4 3 5
148 16 30
150 150 150
150 150 150
150 35 1
41 97 146
11 20 17
1 20 5
128 114 54
150 141 1
1 9 17
150 150 150
150 150 150
150 39 1
71 89 41
150 150 150
150 138 1
144 108 126
1 4 14
150 147 1
108 77 70
150 18 1
150 150 150
20 18 20
87 119 125
7 7 8
150 150 150
12 18 16
106 80 61
7 5 18
10 1 15
120 6 29
63 54 11
139 72 146
18 9 6
150 56 1
15 14 5
13 1 12
5 18 18
7 17 18
4 16 18
18 19 7
150 150 150
11 17 16
1 9 10
150 150 150
10 18 12
150 37 1
2 5 19
150 71 1
4 3 14
5 11 1
82 97 57
150 21 1
11 9 7
5 6 2
13 5 11
16 19 5
67 114 140
143 68 73
2 6 6
10 17 14
8 7 19
150 50 1
133 123 5
150 119 1
1 16 10
76 125 94
1 13 15
8 11 3
150 150 150
19 18 9
15 12 14
12 17 1
2 6 12
12 3 16
12 12 19
7 19 19
14 16 8
150 150 150
16 3 5
150 150 150
6 10 7
20 20 2
14 10 15
150 105 1
8 4 15
127 33 104
6 8 16
3 20 9
20 13 5
19 15 19
9 2 4
126 82 45
61 124 70
5 3 14
150 150 150
8 6 8
16 8 7
150 149 1
141 121 6
125 4 96
150 128 1
19 18 15
57 52 64
150 150 150
150 17 1
7 2 10
3 11 134
150 150 150
150 129 1
95 99 146
17 6 18
150 63 1
143 110 114
19 7 15
9 4 9
94 121 73
126 64 99
18 17 1
150 150 150
86 116 4
126 34 110
120 78 142
2 7 74
42 54 140
4 7 14
150 150 150
33 80 68
11 8 17
150 2 1
150 150 150
150 77 1
36 95 26
64 125 18
150 148 1
150 150 150
8 9 8
36 16 136
4 20 15
6 1 3
19 17 2
59 146 139
2 11 1
150 150 150
1 51 45
20 13 19
4 12 17
14 6 12
44 75 32
141 11 141
42 99 52
4 14 14
71 30 102
15 16 13
10 19 20
26 23 34
11 18 18
65 3 14
66 117 113
10 18 5
26 58 150
8 7 10
18 9 18
150 150 150
1 10 15
8 2 3
76 97 109
19 129 50
150 111 1
3 5 7
150 97 1
150 40 1
11 19 12
150 74 1
8 7 11
150 150 150
150 49 1
60 115 77
150 150 150
69 108 31
9 1 11
2 11 19
14 10 17
110 27 78
150 103 1
86 98 126
5 15 6
30 24 141
150 67 1
17 7 7
150 111 1
9 16 10
9 96 137
150 150 150
11 4 10
83 86 107
11 17 5
10 23 132
6 12 6
19 1 5
134 34 43
150 150 150
68 29 125
42 25 64
84 106 146
69 69 10
150 64 1
1 12 18
8 14 20
2 4 6
150 119 1
7 15 9
150 45 1
20 4 17
14 9 15
150 150 150
36 105 47
150 150 150
150 31 1
11 1 92
18 7 1
150 39 1
150 32 1
150 150 150
127 6 65
3 20 11
150 150 150
150 150 150
12 1 14
150 50 1
19 17 16
119 114 75
20 10 6
13 16 17
14 32 137
150 150 150
150 44 1
9 82 149
150 1 1
141 141 103
108 36 46
17 16 8
150 150 150
100 2 30
150 53 1
150 150 1
4 5 4
150 150 150
150 113 1
20 13 16
10 4 6
150 35 1
150 150 150
64 130 130
98 39 55
5 2 3
9 13 20
5 65 136
150 123 1
150 150 150
19 11 11
89 9 24
135 28 89
150 10 1
84 25 110
150 150 150
43 59 54
7 1 18
6 14 11
150 150 150
150 150 150
150 150 150
150 150 150
150 116 1
13 20 17
2 17 2
14 14 2
19 13 8
8 13 1
29 22 64
150 150 150
150 92 1
6 8 13
114 28 132
8 14 14
150 98 1
8 32 70
150 101 1
150 150 150
124 43 37
18 7 19
150 150 150
150 136 1
38 63 51
150 140 1
45 83 126
15 59 15
19 15 20
3 3 14
3 1 14
71 117 116
16 20 19
9 1 14
6 17 12
114 42 13
3 16 12
12 6 11
150 150 150
150 150 150
10 20 15
18 16 8
150 150 150
7 15 13
150 41 1
150 61 1
128 23 78
1 14 1
10 13 10
81 46 52
130 34 8
36 116 26
13 108 10
64 118 62
150 150 150
3 19 8
15 1 3
150 147 1
150 150 150
8 3 19
14 20 15
14 18 13
10 2 20
18 20 1
115 42 150
1 19 15
6 6 9
5 20 16
150 86 1
150 150 150
19 126 18
4 16 1
20 14 12
2 1 18
20 13 15
16 10 9
2 5 4
4 8 8
108 33 121
18 9 11
18 16 16
150 150 150
150 39 1
6 71 19
16 20 10
10 15 2
150 39 1
1 7 18
150 150 150
19 2 13
65 93 47
15 1 9
5 2 4
18 10 12
3 15 16
5 17 14
1 17 6
150 26 1
150 53 1
55 56 108
150 150 150
18 3 13
150 86 1
91 70 147
8 2 5
150 150 150
52 53 69
150 8 1
150 150 150
150 150 150
150 150 150
3 13 13
150 150 150
37 48 120
150 150 150
7 150 74
111 138 33
7 9 19
9 132 129
5 6 3
15 17 19
150 68 1
16 12 5
13 8 1
15 1 3
97 69 25
21 11 148
4 11 9
8 125 7
150 150 150
150 150 150
15 16 2
5 17 1
8 5 19
106 107 89
17 133 40
83 111 77
5 4 16
8 13 14
150 150 150
150 150 150
78 25 62
11 8 12
150 150 150
23 125 129
60 21 133
145 82 1
3 5 9
15 1 7
12 6 9
7 2 18
32 131 123
11 19 17
1 7 9
150 47 1
71 50 70
150 48 1
86 79 101
128 128 128
7 16 15
3 20 11
17 18 3
8 16 6
88 39 80
5 2 6
13 7 1
150 150 150
9 4 5
150 71 1
9 1 1
57 34 100
96 53 54
9 18 12
14 18 8
13 3 1
129 86 120
150 150 150
150 150 150
31 58 24
150 37 1
12 9 6
24 149 56
150 61 1
13 17 15
111 27 73
150 86 1
20 4 14
130 149 132
76 25 9
150 58 1
89 103 8
150 63 1
150 8 1
150 150 150
78 16 56
142 56 77
150 150 150
12 18 5
2 1 16
150 150 150
8 7 16
19 1 10
4 15 1
9 2 12
81 113 40
12 14 12
18 13 8
17 4 9
144 79 100
12 1 7
86 5 61
150 150 150
3 10 2
112 136 16
150 67 1
19 2 3
150 105 1
17 16 13
17 6 14
56 134 54
4 52 62
65 4 4
18 14 6
150 145 1
3 2 9
4 10 10
17 11 14
5 19 5
20 1 5
7 8 6
5 18 3
150 134 1
146 131 129
150 150 150
14 60 113
6 13 6
10 17 6
150 150 150
150 150 150
150 125 1
11 16 11
128 95 34
150 109 1
139 62 134
5 18 10
150 74 1
87 136 24
150 150 150
15 7 9
118 86 147
13 6 10
16 9 7
150 150 150
74 134 82
85 114 28
20 9 10
6 19 3
14 6 8
150 77 1
4 1 12
9 6 11
13 11 2
150 150 150
46 134 46
150 28 1
17 7 20
3 32 63
150 150 150
11 5 18
150 150 150
11 18 3
150 46 137
150 150 150
150 150 150
55 75 70
8 14 8
17 17 20
1 2 15
3 9 17
30 55 15
3 11 15
150 150 150
149 68 145
6 1 6
150 8 1
11 15 3
125 38 108
150 138 1
150 150 150
150 150 150
150 139 1
1 1 18
150 57 1
15 8 13
8 7 10
11 8 1
20 13 2
150 96 1
13 2 20
94 86 26
24 36 91
11 12 10
8 18 3
150 150 150
6 13 10
18 13 7
66 98 105
19 11 2
105 55 39
1 17 3
6 18 1
150 111 1
13 16 20
150 19 1
150 150 150
3 20 1
147 70 110
20 9 17
3 94 114
98 42 1
2 2 18
15 14 1
150 150 150
4 1 12
150 130 1
143 31 95
4 19 7
150 48 1
150 50 1
10 12 10
6 15 7
108 92 13
1 8 7
93 141 95
150 117 1
25 88 150
17 9 14
150 75 1
4 5 4
69 127 89
150 89 1
20 19 9
150 150 150
20 1 9
150 55 1
3 7 17
70 119 33
16 13 7
4 12 9
150 150 150
150 103 1
5 20 8
2 8 8
16 9 5
52 133 89
82 107 148
150 103 1
21 109 19
150 150 150
45 23 12
18 69 124
150 110 1
150 150 150
28 102 145
17 2 11
11 11 3
17 17 3
142 125 58
34 42 142
16 14 12
12 14 7
11 8 7
150 150 150
150 44 1
9 9 13
18 17 2
150 115 1
53 87 83
111 118 134
150 150 150
19 13 3
10 10 5
98 105 84
150 142 1
49 108 120
62 8 18
18 59 79
8 14 5
14 14 7
9 12 14
7 71 121
19 12 18
17 9 8
12 19 5
19 17 17
150 28 1
15 3 4
116 5 149
16 9 2
8 2 7
26 1 106
4 4 17
150 43 1
150 150 150
25 86 97
123 49 133
4 15 20
16 6 17
118 29 69
6 3 20
150 150 150
150 150 150
15 1 6
6 6 12
150 92 1
31 3 48
8 19 13
9 8 9
20 15 1
150 150 150
21 30 87
14 16 13
84 13 19
150 150 150
12 11 7
16 5 16
4 14 14
1 8 10
9 11 5
150 7 1
2 11 17
150 150 150
150 150 150
92 111 52
112 93 56
7 13 18
5 7 8
19 72 32
150 16 1
150 18 1
8 4 19
150 150 150
1 3 19
20 18 11
16 19 9
11 3 15
9 8 14
150 150 150
150 67 1
74 32 142
150 150 150
150 150 150
150 83 1
43 4 107
15 69 9
13 19 8
150 150 150
17 12 18
12 12 19
150 150 150
150 27 1
132 74 13
1 15 5
105 104 94
150 150 150
7 1 18
148 15 54
7 16 3
51 26 76
6 12 20
17 7 8
150 150 150
2 5 15
150 39 1
17 4 9
8 9 9
12 7 19
4 8 12
150 150 150
91 84 73
103 39 51
144 10 63
10 2 3
19 4 13
61 24 65
48 5 28
4 15 8
150 150 150
150 150 150
123 25 94
14 15 14
20 19 11
150 133 1
150 150 150
39 144 126
15 19 18
150 150 150
80 101 5
70 27 69
150 150 150
141 67 117
14 2 18
7 10 10
150 150 150
4 1 13
150 107 1
19 14 17
33 17 22
28 51 36
31 92 5
150 60 1
125 58 79
103 68 26
150 48 1
7 19 12
13 3 17
150 18 1
141 118 56
7 13 11
2 63 100
10 4 12
150 150 150
18 10 18
11 1 3
16 3 17
10 15 12
19 10 2
150 20 1
146 2 93
8 3 19
150 150 150
20 13 4
150 150 150
150 119 1
4 80 104
114 93 8
15 12 10
9 18 7
150 53 1
150 150 150
106 34 126
150 145 1
78 98 100
150 150 150
6 13 17
150 15 1
9 3 12
15 19 2
3 4 10
32 56 64
26 130 48
89 26 29
133 108 74
90 24 114
10 11 8
5 16 65
150 150 150
150 31 1
16 13 19
36 30 13
6 7 8
87 11 5
6 9 20
125 119 80
150 148 1
150 150 150
13 15 2
19 3 2
150 150 150
20 10 1
5 9 16
42 102 70
12 61 88
62 35 146
102 75 83
150 85 1
150 150 150
1 2 9
11 2 18
150 150 150
17 13 12
150 85 1
20 8 6
19 7 14
150 150 150
150 18 1
82 102 15
142 125 74
2 1 18
150 150 150
3 7 10
16 4 15
6 14 8
9 145 48
9 12 10
16 11 19
150 130 1
17 10 12
150 150 150
114 81 150
150 41 1
150 150 150
38 78 48
5 75 23
11 14 13
144 66 79
107 5 13
150 55 1
6 6 20
84 147 35
150 150 150
47 78 34
46 144 9
6 6 11
17 110 73
104 94 82
20 19 17
10 1 13
7 19 6
119 106 128
30 47 146
25 124 128
2 3 5
132 25 143
48 54 8
150 75 1
131 99 30
150 150 150
7 20 19
70 11 150
4 11 4
25 80 133
20 12 17
150 54 1
1 15 6
150 88 1
103 113 65
150 17 1
15 9 19
20 3 13
150 150 150
10 14 17
150 150 150
150 150 150
150 150 150
150 35 1
8 2 16
150 96 1
3 4 12
13 11 9
15 15 2
9 20 19
18 12 11
42 95 79
150 150 150
16 13 10
150 58 1
16 6 6
130 149 13
15 13 1
150 150 150
42 15 83
16 17 7
20 3 18
14 19 12
6 13 11
150 62 1
150 81 1
12 8 3
150 150 150
2 15 11
150 82 1
150 54 1
150 150 150
92 32 1
20 7 4
12 17 20
5 10 12
2 9 6
150 112 1
13 8 17
150 127 1
19 8 9
83 10 78
150 150 150
30 30 53
150 150 150
17 7 8
150 150 150
24 9 142
150 150 150
18 19 3
18 20 6
128 32 39
7 16 19
4 13 13
17 7 7
16 10 17
150 150 150
10 33 15
19 18 1
150 94 1
150 150 150
150 101 1
123 46 94
67 19 72
4 18 11
74 116 44
19 9 42
150 80 1
10 20 20
2 5 18
150 49 1
1 5 13
19 13 7
150 150 150
150 34 1
60 43 13
13 19 19
11 18 17
150 150 150
10 25 147
14 7 17
150 150 150
140 26 52
33 109 3
123 133 143
137 16 21
45 21 133
9 9 6
2 2 4
48 47 134
150 150 150
150 71 1
14 18 4
140 42 91
150 97 1
2 14 17
5 3 11
10 2 17
56 26 103
150 150 150
16 7 15
19 8 12
1 3 12
150 150 150
150 60 1
150 150 150
97 78 23
16 16 9
129 131 54
116 14 74
8 122 18
16 2 9
150 150 150
150 150 150
14 3 4
20 4 6
15 7 20
83 72 108
14 8 9
131 107 62
150 150 150
14 18 4
150 130 1
150 150 150
13 2 10
10 2 11
150 26 1
10 6 10
150 150 150
15 15 13
150 150 150
23 85 53
91 134 51
16 8 20
29 127 81
111 107 140
19 1 17
150 150 150
15 12 12
150 92 1
150 5 1
13 16 12
18 8 21
19 10 8
18 9 19
136 82 68
9 11 4
16 4 14
150 116 1
150 116 1
114 52 130
10 18 18
150 150 150
48 128 10
19 12 16
11 1 3
122 136 113
150 89 1
6 17 4
1 16 16
1 20 8
7 18 4
150 9 1
150 150 150
4 11 12
68 139 117
150 150 150
13 38 20
70 13 11
3 13 12
150 132 1
10 20 1
150 150 150
7 6 12
150 87 1
150 150 150
15 1 11
150 150 150
7 1 20
150 150 150
71 41 149
150 150 150
4 5 14
150 30 1
6 19 20
150 150 150
19 17 8
8 12 19
4 1 8
142 51 18
150 18 1
150 150 1
150 27 1
96 99 97
3 8 2
150 150 150
150 121 1
1 2 5
150 148 1
19 3 1
8 3 3
91 82 83
150 150 150
10 18 14
78 44 33
55 18 102
17 14 11
53 124 81
150 150 150
150 100 1
19 5 15
2 10 19
3 17 12
150 19 1
17 16 19
13 19 1
15 17 14
16 3 15
18 16 2
49 16 87
150 150 150
150 28 1
114 21 44
9 1 12
3 8 9
150 9 1
7 19 17
2 4 6
13 4 17
145 72 109
102 91 47
150 142 1
93 136 53
114 132 59
1 18 13
39 58 137
150 150 150
150 113 1
18 6 16
150 150 150
7 1 4
62 119 129
16 3 2
11 2 4
111 114 146
124 20 116
150 146 1
54 140 65
10 7 12
20 19 12
150 150 150
133 32 24
150 132 1
10 13 5
15 17 10
2 18 1
2 16 19
5 20 10
20 10 1
6 119 47
150 150 150
9 5 9
14 126 82
11 18 15
11 14 9
19 19 17
15 19 8
47 99 15
150 12 1
13 8 2
133 72 90
16 19 16
4 2 15
150 150 150
150 150 150
12 16 19
150 150 150
150 111 1
150 1 1
2 3 7
67 16 127
103 53 146
98 104 15
17 1 6
33 107 106
83 73 48
3 11 1
11 9 11
150 37 1
6 1 15
13 8 5
16 7 20
131 109 51
94 52 80
150 150 150
150 121 1
5 18 19
150 22 1
18 17 31
15 65 127
7 2 4
14 12 4
150 150 150
12 1 11
107 39 8
55 75 5
150 133 1
111 149 102
150 150 150
15 18 10
19 19 9
33 68 99
13 1 14
97 57 61
150 87 1
40 122 80
150 71 1
50 11 12
19 18 12
141 2 142
150 132 1
12 14 11
145 82 54
4 9 12
85 12 137
20 5 17
120 14 90
150 83 1
2 9 9
150 117 1
150 8 1
10 4 3
100 5 58
4 4 1
9 1 14
150 136 1
14 141 67
30 6 80
18 11 16
17 5 13
150 77 1
150 150 150
150 50 1
16 14 12
13 9 17
150 145 1
150 144 1
89 90 64
2 7 15
15 15 17
38 126 114
9 6 10
150 150 150
12 12 18
44 124 7
62 106 50
150 81 1
150 150 150
150 145 1
150 82 1
1 1 2
19 125 149
150 76 1
138 71 114
150 19 1
20 6 14
20 14 16
44 146 13
62 26 3
4 11 18
150 150 150
150 150 150
11 19 1
147 59 21
3 16 9
17 17 19
10 18 1
8 4 11
137 148 77
16 13 9
11 6 5
150 150 150
63 149 41
26 132 24
13 2 3
2 10 1
12 15 18
94 102 79
