4
4 119121
150 150 150
150 62 1
11 16 2
13 4 19
1 47 52
11 7 7
29 97 34
5 9 4
8 18 19
150 150 150
142 116 122
112 81 31
137 10 11
108 43 51
41 135 27
150 85 1
104 145 93
110 34 139
150 127 1
10 3 12
15 15 14
12 7 8
7 2 15
11 14 8
62 142 35
150 80 1
13 2 15
150 150 150
150 150 150
129 120 117
15 9 13
150 133 1
150 150 150
150 150 150
150 46 1
17 60 142
1 1 17
150 120 1
7 14 14
5 18 6
139 51 117
117 84 67
150 150 150
150 150 150
143 18 125
20 2 3
28 33 17
7 12 13
150 74 1
150 101 1
150 150 150
20 17 12
8 10 9
1 13 9
11 16 19
8 16 16
150 93 1
4 5 7
2 5 14
18 11 14
19 9 3
18 12 1
6 18 6
23 13 26
150 150 150
37 141 98
16 10 18
105 48 61
93 117 130
150 150 150
19 10 9
9 1 1
150 150 150
19 71 120
7 3 11
150 150 150
82 77 91
118 95 69
15 58 91
90 11 127
150 102 1
150 150 150
16 4 5
66 143 84
150 150 150
3 14 6
4 11 20
69 133 84
150 150 150
8 7 9
150 150 150
150 150 150
150 36 1
10 12 12
150 133 1
15 27 72
150 150 150
19 16 2
150 122 1
150 79 1
9 14 12
15 19 10
150 150 150
3 8 13
150 150 150
85 27 109
16 12 5
150 80 1
35 76 38
19 4 18
12 16 2
17 2 16
150 60 1
15 12 3
150 110 1
8 1 14
48 11 85
7 15 16
149 137 95
150 1 1
67 104 16
150 150 150
150 145 1
150 150 150
150 99 1
4 18 8
1 19 4
150 111 1
150 150 150
15 9 8
7 3 13
150 113 1
3 9 6
19 10 11
150 150 150
13 5 20
150 150 150
33 106 59
8 80 18
123 79 52
82 30 16
2 1 3
68 72 29
7 5 5
19 6 20
33 116 28
150 150 150
150 39 1
6 6 5
150 150 150
1 13 1
150 49 1
137 108 113
150 146 1
150 150 150
8 3 2
129 94 49
3 7 2
15 1 3
6 16 12
14 7 12
113 17 108
30 74 39
5 10 6
12 1 11
150 130 1
7 7 5
150 73 1
150 150 150
150 91 1
150 141 1
150 41 1
1 17 10
150 150 150
150 150 150
4 15 15
10 13 14
18 1 13
150 25 1
13 3 20
49 49 149
150 150 150
3 3 11
18 2 15
13 3 16
14 16 14
9 8 11
150 3 1
6 9 11
8 17 20
125 121 122
9 20 11
17 12 8
150 84 1
15 11 3
2 7 19
150 150 150
11 2 20
3 1 9
20 18 7
18 1 14
18 11 7
18 99 65
13 89 61
150 150 150
120 134 51
18 4 4
150 71 1
20 1 16
35 48 148
15 3 13
11 14 20
13 1 20
18 5 9
12 1 9
150 150 150
129 87 27
150 78 1
150 111 1
150 150 150
150 117 1
9 4 19
20 11 2
13 13 8
5 19 13
11 7 10
1 16 6
150 105 1
113 81 90
17 2 16
10 5 13
150 136 1
15 15 3
106 36 31
9 16 19
150 63 1
150 150 150
87 89 90
150 115 1
150 150 150
150 25 1
150 150 150
39 143 52
18 11 6
6 19 9
16 1 8
20 12 2
150 66 1
1 4 19
1 18 11
150 119 1
15 13 13
17 2 13
12 3 3
58 148 8
150 53 1
18 20 18
150 6 1
9 19 19
15 2 6
9 19 15
9 9 16
7 13 3
150 150 150
10 2 2
4 1 15
5 9 13
150 52 1
150 150 150
8 9 4
15 16 1
18 10 6
5 20 15
1 3 15
150 99 1
9 1 8
150 150 150
97 132 88
20 19 4
15 1 17
16 17 13
87 123 129
10 25 28
19 18 9
64 47 9
150 112 1
8 3 1
150 150 150
117 20 144
6 10 19
90 47 37
150 150 150
3 4 19
14 132 116
14 6 8
150 150 150
150 150 150
150 150 150
10 14 4
150 150 150
14 1 3
4 19 13
7 11 20
150 106 1
58 110 148
150 150 150
7 8 1
150 150 150
75 42 72
150 4 1
17 7 10
150 127 1
18 8 18
46 41 88
37 44 73
150 76 1
2 7 3
15 18 19
150 20 1
150 150 150
24 67 13
15 15 8
8 20 7
150 150 150
14 18 6
150 50 1
150 150 150
3 17 6
8 1 2
1 18 20
16 4 13
150 49 1
150 143 1
2 141 131
150 59 1
10 3 17
14 17 4
11 14 6
15 130 49
14 17 10
7 8 9
14 7 18
6 15 14
12 16 7
4 20 4
49 80 16
88 79 66
8 3 9
14 12 20
20 8 3
150 150 150
150 98 1
150 20 1
89 112 18
18 67 73
140 11 78
60 83 83
5 14 13
150 150 150
5 1 14
17 14 6
64 3 78
150 96 1
1 9 8
16 8 11
150 96 1
150 121 1
150 150 150
150 150 150
132 141 122
16 134 113
2 13 20
4 3 5
16 6 18
150 111 1
5 9 19
3 14 15
150 150 150
11 18 18
150 150 150
12 3 20
1 5 19
81 135 143
11 20 19
139 110 16
150 150 150
150 150 150
12 12 8
95 50 137
150 150 150
65 83 39
12 4 20
150 150 150
150 150 150
15 1 20
150 128 1
16 20 13
130 113 96
16 4 18
35 63 9
80 43 44
126 120 83
150 124 1
18 11 19
150 66 1
9 9 13
7 15 6
150 98 1
2 5 4
2 16 2
14 3 20
15 16 17
51 21 121
7 1 6
9 1 9
150 77 1
7 18 4
2 77 10
127 63 124
150 150 150
106 19 103
15 9 2
150 150 150
14 16 6
150 150 150
60 138 141
20 4 74
17 9 16
150 150 150
150 19 1
13 14 4
150 143 1
150 119 1
10 8 6
19 15 16
150 122 1
1 13 10
115 59 87
13 1 12
15 3 3
14 11 8
150 149 1
7 7 14
64 48 19
57 114 54
11 12 6
8 2 11
147 113 7
150 150 150
10 1 2
1 3 11
8 10 10
134 75 141
13 17 8
86 101 91
14 14 4
31 73 141
58 56 141
150 150 150
145 137 53
150 150 150
11 8 14
73 2 97
11 4 10
150 150 150
150 150 150
3 13 18
6 17 14
108 74 73
58 124 19
6 4 6
18 12 10
4 1 5
20 17 10
136 51 121
150 150 150
20 17 16
12 14 16
111 69 42
150 137 1
67 143 74
8 9 14
150 43 1
3 17 14
32 47 111
150 150 150
14 20 13
150 115 1
18 17 6
20 15 13
150 150 150
1 3 15
89 147 123
6 17 11
150 126 1
15 9 4
6 14 2
30 41 44
2 8 18
6 6 14
72 140 77
23 75 40
150 150 150
5 4 5
112 17 147
18 9 13
4 13 17
9 14 6
87 12 131
125 77 57
150 150 150
9 10 3
16 19 8
136 8 139
5 5 5
150 150 150
50 92 33
150 150 150
5 2 1
18 1 14
6 65 124
150 150 150
150 46 1
1 11 8
15 5 9
7 10 4
116 141 115
1 4 8
9 16 18
150 74 1
150 150 150
19 7 4
150 150 15
72 78 94
18 19 4
11 13 16
1 1 5
150 64 1
6 8 17
17 7 18
13 2 16
150 150 150
18 10 11
20 20 12
11 17 17
24 37 124
150 1 1
150 150 150
18 13 1
150 150 150
16 12 14
20 4 20
4 8 8
55 115 26
150 6 1
17 53 79
150 17 1
10 12 17
95 144 27
150 150 150
150 150 150
150 150 150
150 150 150
150 48 1
18 20 4
150 122 1
87 96 22
150 54 1
150 150 150
11 4 15
150 110 1
19 2 10
5 4 3
150 63 1
19 5 20
67 126 25
54 52 137
20 18 14
59 95 57
1 18 2
15 7 2
150 150 150
67 22 144
34 66 92
20 8 7
20 20 20
150 150 150
150 150 150
124 147 148
58 28 5
150 110 1
150 82 1
150 141 1
5 2 11
18 20 17
114 21 19
7 13 7
150 19 1
20 20 15
150 69 1
150 150 150
150 129 1
150 117 1
150 92 1
6 16 17
150 150 150
150 150 150
19 10 5
35 90 92
59 21 90
117 67 15
150 108 1
150 59 1
19 13 19
150 42 1
2 40 119
13 14 8
79 136 25
2 2 12
65 144 91
74 12 119
150 150 150
13 8 3
30 23 54
5 20 20
16 12 5
150 150 150
60 41 34
11 1 10
15 9 2
8 2 10
150 150 150
8 10 11
19 4 8
5 2 10
150 115 1
150 76 1
7 3 2
150 142 1
6 19 7
84 37 43
5 3 13
4 15 17
54 119 121
13 17 9
20 13 12
15 14 16
150 101 1
45 115 94
4 7 8
150 150 150
19 63 144
10 62 65
19 7 15
150 16 1
150 150 150
11 1 51
9 12 3
70 13 16
150 55 1
132 93 132
2 19 6
150 150 150
7 12 5
150 150 150
1 18 11
75 61 30
150 150 150
150 150 150
10 30 35
16 8 19
150 150 150
150 150 150
132 146 43
150 150 150
65 90 26
17 3 2
88 88 131
11 4 15
20 9 6
11 19 5
16 8 10
19 12 3
150 150 150
150 93 1
4 54 95
150 150 150
150 134 1
14 1 10
23 119 46
150 91 1
150 72 1
44 16 45
14 6 18
150 95 1
150 33 1
15 10 4
150 150 150
10 8 8
103 51 41
150 150 150
15 60 66
53 80 99
150 150 150
5 18 19
126 51 61
16 20 17
150 150 150
20 11 2
20 1 7
7 19 17
20 115 38
150 144 1
5 14 19
9 6 5
150 89 1
5 9 15
107 26 57
5 14 16
150 134 1
17 19 20
5 11 4
150 150 150
101 11 132
71 107 72
112 101 5
4 5 16
109 96 37
11 19 17
6 15 15
150 39 1
6 11 18
150 150 150
150 150 150
16 8 15
18 16 7
44 4 34
150 150 150
14 4 17
15 18 13
150 20 1
150 150 150
131 3 146
20 9 20
4 8 18
6 5 14
57 12 91
11 11 9
77 94 130
110 99 63
109 17 90
17 14 5
124 20 139
150 18 1
66 38 82
150 150 150
11 6 7
2 7 2
150 150 150
14 3 2
3 10 9
5 11 10
71 129 16
4 8 6
4 9 15
8 17 18
150 150 150
64 94 112
19 12 6
43 99 138
16 79 64
150 150 150
137 79 90
9 8 18
146 96 78
17 3 20
126 39 113
150 143 1
97 38 88
150 150 150
10 4 3
73 86 73
62 48 67
150 116 1
121 25 11
150 150 150
20 5 17
6 17 8
20 13 20
15 19 2
61 119 62
1 18 5
6 20 14
7 88 75
3 8 9
2 13 14
150 150 150
12 122 71
150 48 1
4 20 1
150 128 1
150 150 150
150 150 150
15 9 16
150 73 1
11 16 13
8 149 150
84 90 137
150 150 150
11 8 10
13 17 5
18 19 9
3 4 4
17 18 4
150 150 150
135 143 119
150 150 150
150 140 1
13 5 16
18 115 103
3 13 12
48 88 106
150 150 150
122 10 47
14 4 11
83 7 105
116 125 141
3 8 17
2 8 2
150 150 150
150 146 1
2 10 6
150 96 1
8 6 18
150 150 150
21 46 53
136 89 120
150 31 1
150 150 150
6 3 16
14 1 16
10 12 16
18 3 3
136 87 42
1 2 13
67 101 71
6 15 3
17 17 17
17 1 1
16 8 5
56 117 48
12 11 15
68 133 14
19 4 16
29 5 61
14 5 11
8 16 16
15 10 19
150 63 1
150 150 150
4 149 104
150 88 1
17 9 4
87 132 26
8 15 18
13 19 5
8 15 1
150 75 1
54 14 10
19 8 2
150 150 150
3 16 3
32 141 47
53 24 108
70 110 71
30 13 37
11 7 4
150 150 150
10 5 16
18 10 10
16 15 12
150 150 150
6 1 16
150 107 1
3 8 9
17 14 8
150 150 150
7 12 19
150 150 150
5 5 6
77 131 81
75 135 140
18 7 18
150 39 1
20 17 11
3 112 43
21 91 82
9 9 16
6 7 42
18 3 4
150 150 150
127 84 99
150 15 1
150 150 150
150 150 150
150 124 1
25 22 31
150 150 150
13 2 20
2 11 16
60 94 137
13 20 10
150 150 150
20 8 20
10 18 7
150 18 1
19 15 5
150 150 150
20 10 15
150 96 1
12 10 8
150 21 1
14 3 8
19 19 1
12 15 16
31 130 134
150 39 1
150 150 150
150 150 150
4 7 14
16 11 86
11 5 10
150 94 1
2 14 12
8 2 8
150 150 150
150 150 150
150 150 150
7 19 20
38 21 17
70 58 102
16 5 3
60 81 33
11 39 108
44 58 77
150 29 1
150 80 1
150 71 1
110 125 4
150 80 1
9 4 3
150 150 150
150 150 150
31 96 148
14 17 1
17 11 9
15 18 13
135 72 64
150 49 1
5 20 13
150 150 150
150 5 1
150 14 1
56 18 5
4 15 7
150 34 1
57 143 9
150 150 150
10 16 20
3 8 2
14 9 2
4 98 63
97 14 116
5 10 20
4 9 16
2 7 13
1 20 10
150 150 150
19 119 45
150 35 1
150 15 1
78 125 130
150 132 1
19 13 9
15 7 4
150 150 150
58 13 126
7 2 15
3 7 7
123 13 121
150 62 1
24 46 128
17 9 43
1 93 98
150 8 1
18 10 9
150 150 150
150 148 1
15 9 12
150 150 150
20 13 16
122 73 71
150 150 150
6 12 13
19 9 12
9 20 19
150 150 150
150 116 1
12 3 7
150 150 150
14 17 15
150 150 150
105 118 105
9 18 12
150 150 150
150 36 1
12 103 141
11 9 15
150 150 150
15 5 18
95 143 90
63 123 99
7 8 5
17 8 13
5 45 32
26 56 111
8 14 2
20 11 15
150 48 1
150 150 150
150 150 150
150 150 150
150 150 150
22 57 25
11 6 12
150 7 1
150 150 150
5 17 11
150 150 150
3 18 11
109 108 137
7 5 6
150 62 1
150 117 1
150 150 150
11 3 18
135 133 22
150 29 1
7 14 16
19 14 3
74 150 75
11 3 18
150 150 150
150 48 1
150 140 1
150 40 1
150 150 150
2 1 11
16 3 1
18 11 18
39 90 114
150 150 150
39 118 59
88 120 41
150 150 150
12 10 14
8 13 20
70 145 93
15 2 2
7 14 20
10 7 14
119 117 63
100 83 75
115 74 126
150 55 1
2 15 7
9 99 77
29 121 108
11 4 14
150 33 1
150 150 150
119 86 128
70 30 73
62 91 26
150 140 1
150 47 1
133 133 57
150 122 1
9 19 14
12 20 16
150 150 150
150 43 1
150 150 150
150 150 1
82 102 118
20 14 11
150 150 150
12 7 20
11 11 15
150 150 150
150 150 150
150 21 1
95 56 27
3 12 12
9 10 18
9 19 13
94 118 144
9 3 17
19 23 16
14 3 6
150 59 1
150 47 1
13 9 20
150 11 1
12 1 6
150 150 150
150 148 1
150 150 150
4 5 14
1 10 11
20 85 3
8 11 6
46 58 18
150 13 1
129 112 99
50 34 82
58 32 147
150 102 1
13 4 15
130 47 50
150 150 150
150 150 150
150 150 150
5 11 8
2 5 5
14 20 14
150 47 1
20 2 9
150 2 1
14 3 9
13 2 1
22 40 145
8 10 13
123 74 36
150 150 150
39 36 60
145 36 46
1 20 11
17 6 8
150 150 150
142 29 111
3 2 15
150 150 150
150 150 150
108 148 144
20 12 11
16 17 7
4 2 9
150 25 1
30 43 104
150 10 1
10 16 15
103 43 90
36 104 83
150 150 150
13 12 4
3 20 13
2 9 6
150 150 150
150 150 150
13 4 4
18 8 7
150 150 150
6 13 18
5 7 2
99 108 56
150 150 150
150 12 1
3 110 140
15 7 18
29 43 38
150 67 1
150 150 150
14 5 17
88 96 102
4 99 129
14 3 4
150 46 1
37 8 94
53 131 41
150 150 150
5 10 5
11 17 10
16 3 1
4 7 16
16 17 14
116 18 134
10 12 19
51 24 46
14 19 3
5 8 3
150 47 1
16 8 6
6 17 6
56 24 33
20 5 19
150 47 1
33 29 62
150 102 1
150 119 1
144 17 58
2 2 6
15 1 9
150 128 1
3 14 19
3 3 14
14 4 6
150 86 1
2 9 16
112 97 120
25 7 120
150 150 150
8 18 20
57 71 5
30 41 33
150 29 1
116 132 111
14 19 15
150 150 150
82 58 21
3 6 19
150 70 1
150 72 1
12 6 14
128 87 118
122 131 106
99 24 1
130 80 53
150 150 150
18 15 7
4 4 7
68 47 37
10 18 1
97 113 5
150 147 1
150 66 1
18 7 14
16 6 8
150 150 150
6 13 5
150 150 150
3 13 18
13 20 6
150 150 150
99 120 96
75 29 2
150 150 150
90 102 29
82 86 123
3 16 13
150 150 1
2 20 9
16 1 8
19 12 7
3 12 9
65 61 122
150 15 1
150 150 150
150 150 150
19 15 7
19 18 15
86 85 56
139 21 118
150 150 150
14 19 16
9 14 14
150 128 1
150 150 150
40 29 66
9 14 18
17 12 10
23 40 48
15 9 17
18 10 13
150 88 1
150 150 150
51 137 131
11 11 15
14 18 19
150 150 150
1 20 16
18 10 15
93 71 114
14 13 10
18 9 18
8 13 8
16 15 11
150 150 150
67 16 16
150 80 1
14 19 19
4 6 1
150 150 150
109 113 109
4 13 17
20 17 11
150 32 1
150 48 1
150 150 150
20 12 7
6 11 8
8 8 2
150 150 150
113 65 143
150 6 1
32 119 43
150 150 150
18 16 20
61 120 83
15 4 2
150 150 150
11 7 12
2 15 19
150 72 1
27 99 21
87 30 109
112 104 8
13 16 2
5 7 20
49 150 105
34 34 76
128 90 62
40 130 136
5 20 8
6 2 7
150 28 1
12 3 14
150 150 150
45 74 50
18 6 20
27 12 5
18 14 10
6 18 3
40 18 136
4 13 9
17 17 8
150 138 1
10 119 131
150 150 150
120 119 26
107 33 34
78 100 56
142 39 123
6 3 20
150 137 1
3 14 9
150 150 150
20 16 11
144 57 53
18 11 2
6 5 5
17 18 7
5 15 10
12 19 8
10 11 1
150 69 1
14 2 14
21 148 33
150 150 1
18 13 19
11 8 2
12 2 6
150 150 150
96 86 135
1 20 19
150 150 150
150 22 1
30 4 92
13 19 7
1 11 10
11 2 5
150 47 1
46 110 8
10 15 20
17 131 108
2 84 106
1 10 1
6 15 1
16 15 14
150 6 1
150 150 150
150 150 150
17 8 17
6 9 18
150 33 1
6 6 9
14 4 4
135 21 81
60 7 111
18 17 3
150 58 1
150 150 150
16 11 18
1 4 8
150 116 1
5 10 18
150 28 1
150 150 150
3 1 4
13 7 15
8 16 19
150 112 1
150 144 1
104 46 91
1 5 13
150 150 150
12 18 8
150 4 1
62 113 56
11 8 5
7 4 5
16 6 5
150 150 150
7 19 11
3 18 8
150 144 1
150 150 150
9 19 10
150 150 150
150 150 150
15 16 17
16 9 16
150 78 1
150 42 1
150 77 1
10 12 19
17 17 8
1 10 19
18 6 16
5 8 15
150 150 150
2 75 114
150 9 1
150 150 150
150 150 150
15 97 33
4 7 6
88 102 25
43 123 123
7 2 5
99 49 44
149 8 47
150 138 1
2 18 17
1 19 19
103 75 134
36 108 145
2 17 19
14 17 8
18 6 6
3 16 19
3 14 7
27 135 33
150 83 1
11 10 5
150 16 1
11 14 6
9 18 20
67 74 36
10 5 7
150 150 150
150 150 150
150 150 150
14 2 20
14 68 26
123 55 76
150 150 150
150 150 150
14 2 13
6 18 5
19 2 12
150 150 150
150 87 1
16 12 3
150 150 150
19 13 3
150 150 150
10 10 13
14 2 5
5 9 3
16 71 114
116 42 66
150 150 150
129 96 144
150 67 1
150 150 150
74 140 132
150 40 1
150 150 150
5 17 2
150 32 1
1 81 114
20 16 11
10 16 4
150 150 150
150 150 150
3 2 15
12 8 14
37 71 42
41 97 84
150 137 1
1 1 7
150 31 1
60 116 105
11 1 10
2 15 19
150 150 150
3 17 5
2 4 1
150 150 150
5 11 4
10 11 12
12 1 5
110 45 7
150 97 1
27 34 145
6 11 4
150 150 150
150 76 1
1 16 16
106 76 37
2 13 10
15 9 4
11 13 1
150 150 150
150 84 1
14 10 13
18 16 5
150 150 150
8 3 9
81 64 134
14 16 14
9 18 7
19 14 10
4 7 8
20 19 14
130 33 138
135 63 35
13 9 2
44 141 19
8 2 8
13 1 12
150 90 1
150 150 150
56 113 27
8 10 7
20 79 63
150 127 1
33 31 116
150 150 150
20 13 11
150 150 150
4 20 18
150 86 1
150 99 1
25 19 39
11 2 9
19 20 2
125 53 114
150 86 1
10 19 19
84 50 79
88 145 3
137 116 104
150 150 150
150 150 150
41 64 23
6 3 17
25 12 42
150 58 1
150 150 150
7 8 1
6 14 20
31 83 143
150 150 150
150 104 1
129 121 147
11 17 9
150 118 1
11 12 7
129 94 29
18 2 2
15 17 12
31 104 51
13 16 8
150 150 150
3 10 3
20 9 17
150 150 150
150 51 1
7 126 51
150 150 150
150 56 1
8 81 43
150 29 1
12 20 14
52 31 102
1 3 2
85 82 57
4 12 11
150 150 150
12 4 111
9 19 11
9 17 17
116 132 5
150 150 150
150 57 1
8 18 15
150 150 150
7 20 14
7 15 4
150 42 1
150 51 1
150 150 150
150 150 150
107 1 83
150 150 150
150 150 150
150 150 150
19 14 19
50 58 105
15 17 1
65 14 40
10 12 19
150 37 1
20 17 13
2 19 15
112 103 83
2 3 3
12 10 18
109 100 59
33 88 96
150 133 1
138 104 85
16 13 3
150 150 150
5 16 12
83 41 27
150 150 150
150 150 150
19 7 3
14 13 11
28 106 33
6 11 20
150 150 150
4 20 4
4 18 5
150 116 1
52 148 33
17 15 3
150 119 1
135 26 16
12 8 5
60 31 10
150 115 1
13 3 20
113 70 109
150 44 1
30 66 33
9 9 4
14 16 6
4 17 14
28 83 1
6 2 18
150 92 1
5 7 15
150 150 150
6 3 16
144 57 120
6 10 7
150 150 150
150 150 150
13 7 14
150 79 1
150 150 150
150 150 1
13 3 15
56 98 52
150 36 1
19 12 9
150 150 150
94 20 39
150 150 150
122 22 5
14 7 3
150 32 1
150 150 150
19 6 7
12 16 7
16 15 3
13 16 12
49 132 98
150 150 150
150 150 150
10 6 10
150 150 150
5 11 7
18 11 7
150 150 150
90 8 51
150 150 150
150 150 150
9 3 20
150 150 150
35 104 97
9 20 2
19 16 2
11 15 5
20 9 12
150 150 150
20 20 7
150 137 1
135 143 38
9 7 4
150 150 150
13 19 9
10 15 8
17 12 6
150 149 1
150 150 150
8 14 20
3 19 1
15 19 3
19 17 14
150 150 150
119 75 139
103 51 118
127 133 5
51 17 123
6 18 19
150 88 1
12 6 5
150 150 150
148 26 120
16 16 14
16 19 8
16 1 19
150 102 1
150 84 1
1 4 17
150 87 1
150 78 1
2 7 9
150 150 150
150 130 1
9 3 11
132 81 93
150 150 150
3 132 126
148 43 118
4 1 3
12 49 135
136 133 86
3 11 13
1 4 11
150 4 1
150 150 150
150 150 150
150 150 150
150 98 1
17 16 1
150 54 1
150 123 1
150 150 150
1 15 14
3 146 130
15 7 12
68 23 50
12 4 17
5 14 19
150 58 1
9 9 3
150 33 1
9 20 12
2 1 12
10 14 5
23 33 50
10 8 12
150 150 150
150 9 1
150 150 150
16 1 2
114 124 128
45 138 108
6 19 15
6 16 13
150 150 150
20 5 7
12 13 16
16 12 4
150 150 150
15 67 148
20 114 111
45 86 47
150 150 150
17 8 8
30 1 79
150 150 150
6 9 6
10 10 17
67 126 96
9 9 20
33 65 33
5 11 3
6 2 1
150 133 1
7 13 20
150 102 1
13 16 15
150 73 1
1 2 13
150 150 150
150 67 1
142 20 95
16 10 19
19 12 9
150 119 1
10 5 1
14 12 2
143 5 115
13 18 6
1 11 11
11 20 5
13 11 9
16 8 8
6 8 1
150 145 1
4 7 18
19 14 16
6 61 63
150 150 150
150 150 150
5 4 84
15 13 9
12 19 20
5 2 8
150 150 150
128 83 133
150 150 150
150 150 150
57 117 30
150 150 150
5 11 17
150 67 1
2 14 11
150 87 1
13 17 12
150 150 150
150 81 64
150 39 1
18 12 12
17 15 16
150 150 150
150 147 1
11 12 16
14 14 9
20 5 6
150 150 1
10 2 18
7 19 20
150 150 150
67 108 146
9 5 17
150 101 1
6 11 8
150 150 150
150 150 150
3 7 16
5 4 3
7 12 4
1 18 5
8 5 15
98 126 101
8 5 7
150 101 1
15 11 2
150 107 1
150 44 1
7 17 19
114 34 148
24 131 27
6 12 17
150 150 150
104 88 85
63 65 41
150 150 150
18 6 2
73 90 23
17 15 11
150 150 150
150 15 1
126 125 14
150 150 150
150 150 150
17 2 18
88 44 17
83 19 49
55 127 150
7 16 2
30 42 147
10 9 20
9 10 4
12 10 8
150 150 150
19 4 11
60 126 103
11 1 19
150 100 1
10 20 17
18 70 51
133 22 19
4 8 12
52 103 80
20 9 11
12 11 18
13 18 18
