5000 4000
3 1 2404
2 17 1782
2 24 470
2 9 3530
1 17 3410
3 45 3518
1 43 3355
2 36 525
1 19 1548
2 35 2236
3 31 3388
2 24 2022
3 28 3917
3 45 2446
3 16 2836
2 7 596
3 49 1409
3 48 1552
2 50 509
3 43 3542
1 1 2685
3 28 1317
3 41 2557
2 50 3232
1 44 2890
3 11 2749
2 48 240
3 41 595
2 40 3025
1 24 1516
3 22 2286
3 33 3400
2 33 388
1 30 2891
2 15 656
3 29 462
1 22 1285
1 14 2202
3 26 3906
2 9 595
1 43 2639
2 47 3192
2 1 1553
3 14 3718
1 13 3670
3 17 1825
3 2 2367
3 21 2323
1 22 2515
1 47 938
3 20 3825
1 28 2323
2 8 2991
3 44 2978
2 15 1403
2 28 392
2 13 3061
3 2 848
2 12 577
3 15 3126
3 14 2250
3 34 494
2 39 749
2 44 70
3 31 586
1 37 1564
2 5 624
3 7 3262
2 40 2544
2 40 337
3 44 3224
3 7 2585
2 46 3745
3 10 2990
3 9 3172
1 3 915
2 40 1025
2 37 2695
2 37 961
3 11 670
3 36 924
3 23 1380
3 8 1396
3 36 1666
2 40 3890
2 9 2594
1 19 3662
2 27 2531
3 19 3557
3 14 3173
3 3 1114
1 22 2978
3 49 3080
3 45 1023
1 43 1026
2 5 2253
2 21 822
1 25 2227
1 11 3399
2 34 862
1 26 3922
1 26 2278
2 7 153
1 21 1929
2 22 561
3 38 3063
2 9 2025
3 13 3693
3 35 512
1 2 3556
3 49 1788
2 12 1730
2 2 2804
3 39 654
3 35 1074
1 8 1335
1 43 2910
1 49 1183
1 30 1083
2 32 2005
2 47 1353
3 2 2288
2 16 2201
1 38 346
1 45 2985
2 16 2928
3 15 3656
1 19 2626
2 18 3547
1 16 1992
1 37 759
3 11 820
3 13 2132
2 35 3928
1 22 1233
3 19 127
2 42 1259
1 19 1929
2 14 2126
1 47 99
3 14 2876
2 23 2604
3 15 2135
2 14 386
1 1 31
3 12 2152
2 36 905
3 39 451
2 36 3602
3 37 2105
3 2 3422
1 25 1380
1 49 522
3 27 3081
2 48 2525
2 1 198
3 15 3258
3 13 2159
2 28 224
2 43 1145
1 14 3005
3 42 1098
2 7 2892
2 27 1757
2 40 2469
1 3 3870
3 46 2212
2 33 706
2 36 537
2 32 2269
2 28 1839
3 32 700
1 17 239
1 46 3850
1 1 1500
3 21 3241
2 19 378
1 38 2306
1 1 62
2 41 2851
2 45 1616
1 49 2849
3 16 2796
3 47 2317
3 35 748
2 36 3281
3 36 1730
1 33 941
3 34 73
2 25 3065
3 31 2519
2 21 697
2 7 3129
1 44 1897
1 6 1892
2 11 1689
2 20 2693
3 39 2427
1 1 1673
1 21 2046
3 6 1379
3 6 915
1 37 3825
3 15 3522
3 8 1683
2 6 3774
3 3 2393
2 40 2935
2 20 1753
3 11 3565
3 30 2379
3 17 3685
3 29 764
2 49 2665
3 3 688
3 42 2592
3 25 1214
1 38 1357
2 48 3292
1 39 1309
3 37 1115
3 18 135
2 35 311
2 28 323
2 27 2016
3 43 3152
3 4 207
2 36 2472
2 42 3678
3 31 167
2 38 1630
1 40 2319
3 30 3906
2 26 1420
1 42 4
3 32 3252
1 44 2290
1 15 1164
2 27 807
3 21 3874
2 1 1634
1 35 1588
1 40 2268
3 1 1738
3 10 1003
1 14 3893
3 35 3078
3 19 2125
1 41 1206
3 6 2692
1 12 2953
2 50 1104
1 25 2299
1 2 3707
3 31 912
1 26 3284
3 27 1227
1 23 3487
3 34 3873
1 30 997
2 41 2317
2 36 2972
2 34 2562
3 49 168
1 21 46
1 9 833
1 29 3924
3 44 1771
3 35 3293
1 9 2609
2 3 33
3 26 776
1 8 876
3 18 797
1 34 3329
3 11 2732
2 23 2958
3 45 599
1 14 2972
3 10 1886
3 9 892
1 11 1920
1 34 377
3 37 1651
3 48 1329
2 47 3233
2 38 1838
3 45 1582
3 8 1991
2 38 3557
1 30 1588
3 41 3066
1 8 1645
1 33 1854
3 50 2306
2 12 356
3 8 2527
1 17 3939
2 42 3679
1 22 1558
2 49 1543
1 26 2133
2 10 3422
2 44 1238
3 42 418
2 32 726
3 38 1632
3 33 617
3 31 2780
2 33 1367
1 27 150
1 22 585
3 25 3951
3 35 2541
2 6 2640
2 23 439
2 33 104
1 10 1584
2 22 3449
2 18 3704
1 1 2423
3 42 3621
3 1 3192
2 47 3704
3 38 1514
2 11 2704
1 29 3117
3 37 2249
1 39 2519
3 43 616
2 39 295
2 9 2555
2 50 2620
1 31 284
1 32 2580
3 21 301
2 18 1973
3 37 585
3 18 1789
1 21 2353
1 25 3832
3 41 1076
1 47 2789
2 23 1384
2 31 137
1 1 855
1 48 484
1 36 321
1 49 976
2 40 1547
3 11 494
1 39 2808
3 46 1457
3 35 1838
3 28 3234
3 2 1857
2 37 3426
3 40 3012
3 25 3878
1 45 2424
3 10 2783
1 14 1975
2 15 1242
3 15 1260
3 46 2213
2 48 1966
3 43 1174
1 5 1357
1 11 3128
2 26 2566
2 2 2944
1 8 3853
3 47 2265
2 36 3412
3 2 81
3 13 3639
1 46 1746
2 9 2495
1 30 3154
2 36 3744
3 10 936
3 15 878
2 24 3053
1 46 1570
3 17 2096
2 24 3409
3 16 905
2 47 3003
2 41 3955
1 49 1736
1 13 2052
2 22 3692
1 6 1602
3 37 3701
1 24 1677
3 4 2339
1 7 2426
3 2 3145
3 44 412
1 50 2481
1 15 1447
2 42 3831
3 28 225
2 4 405
3 33 2591
3 38 957
3 42 2993
3 13 853
3 41 2294
2 25 2102
1 35 376
3 25 1574
1 40 3175
2 23 2485
1 32 3258
3 30 3961
2 1 1607
3 3 3792
3 11 3687
2 7 1531
1 49 1793
1 12 3231
2 3 3196
3 38 3838
2 44 3646
2 47 1727
3 46 890
3 33 1633
3 20 1497
3 12 3682
3 13 319
3 14 755
3 18 431
2 21 1681
1 24 2298
3 6 703
1 26 2335
1 30 2095
2 47 3446
1 11 1160
3 19 2912
2 2 2164
2 41 2816
2 13 799
1 40 2646
2 1 57
2 44 3502
3 34 719
1 6 2244
2 35 3156
3 21 3323
2 18 3568
1 33 2030
1 42 311
1 15 2424
1 6 1881
2 26 2028
3 48 1910
3 15 406
2 11 2156
1 8 1823
1 49 2107
2 13 2560
3 35 1270
3 4 3652
1 49 3565
1 11 3724
2 3 3953
1 26 1744
1 31 1300
1 36 1553
2 35 1203
3 29 1292
1 2 3622
3 29 3756
3 23 2347
2 37 3148
3 29 296
1 49 3259
3 31 3740
2 31 1177
1 41 2813
3 2 391
2 48 965
1 15 2733
3 11 3345
3 9 75
2 38 2791
3 34 747
3 27 3481
1 50 1714
2 23 101
2 3 205
3 11 2268
2 36 76
3 18 696
3 30 3791
1 44 1949
3 34 672
1 43 3099
2 45 1517
1 44 2415
1 38 2212
2 42 3649
2 28 1504
3 1 939
2 19 1887
1 3 2539
1 5 3153
3 17 1997
3 4 553
3 37 1791
1 28 2884
2 39 2748
2 13 850
1 5 2594
3 12 1385
1 26 877
1 30 2907
1 40 3535
2 20 366
1 40 2985
3 5 162
2 5 2513
3 16 3082
3 18 457
2 11 2868
2 36 3962
2 6 3455
1 4 1506
1 42 705
1 5 3809
3 27 760
2 50 1673
1 37 2959
3 48 2723
1 14 2123
1 13 1999
2 4 3370
1 46 3907
1 35 2381
1 7 2196
2 46 462
2 31 1949
2 46 549
3 2 2734
3 37 2428
1 30 2708
1 31 2464
3 18 168
2 20 2440
1 20 253
3 23 1282
3 37 1164
1 32 2584
2 12 850
1 20 3333
2 26 80
2 48 298
2 6 2804
3 15 1056
2 16 1302
2 19 1343
2 45 2000
2 41 1017
3 34 2106
3 36 1348
2 42 984
3 7 3818
3 30 3657
3 47 2497
2 21 3536
1 29 197
1 39 1509
2 22 2681
3 30 3054
1 44 2936
2 16 126
2 27 3582
2 47 3936
1 47 1373
2 18 905
3 24 190
2 15 255
1 42 3356
3 48 3926
2 25 2296
2 42 3267
1 2 2014
3 17 2694
1 35 3724
1 2 3482
1 6 1308
3 9 1824
3 20 2412
2 1 2525
1 2 3680
1 34 3120
1 14 1344
2 40 2101
3 34 2475
1 43 1346
1 9 3047
1 7 1845
2 46 1078
3 14 1088
3 28 496
3 28 2699
2 40 3670
2 17 1890
2 6 2360
2 50 415
1 39 3230
3 44 2919
3 6 2128
1 33 1901
1 19 3094
1 43 3735
3 38 703
3 11 914
1 35 3502
1 10 1492
3 49 2134
1 50 2631
3 10 2313
2 35 3930
3 46 254
1 41 1698
2 41 1397
1 44 1904
1 13 3307
2 12 126
1 13 2842
2 25 871
2 22 2884
2 33 3027
2 30 3334
1 22 1392
3 14 921
2 6 3014
3 7 3424
1 47 2214
1 49 1279
2 26 3265
2 7 1582
2 25 3897
1 25 907
2 13 1424
1 33 1543
1 23 318
1 27 3644
2 26 206
1 2 1050
3 3 481
3 24 1436
3 7 1200
3 9 2713
2 28 800
3 39 2986
3 47 408
2 35 1439
3 40 3600
2 14 1201
2 25 3893
3 27 3925
2 39 3017
1 1 1591
3 5 3873
2 5 1072
2 34 3199
3 12 1309
1 48 715
1 3 1161
1 48 2608
1 47 3059
3 8 2533
3 16 2329
3 8 756
2 44 1173
1 4 2635
2 5 452
2 29 935
1 27 3525
1 24 3752
1 32 3650
2 35 3016
3 30 1046
3 32 283
1 7 869
2 38 3244
2 9 3582
2 38 1958
2 34 3598
3 21 1851
1 6 3545
1 28 98
3 31 671
1 34 699
3 10 242
3 8 2361
3 37 2409
3 2 2228
3 39 3897
3 37 413
3 2 2711
1 8 3204
1 25 3390
1 30 3872
2 16 3587
2 6 2686
3 45 1235
2 31 3838
2 48 911
1 13 3845
2 12 3246
2 36 3391
2 23 3184
2 42 1812
1 14 2198
2 14 472
2 6 282
1 46 1917
1 47 3395
1 31 3749
1 45 501
1 11 2244
3 31 1761
2 37 980
1 3 425
1 50 742
3 34 1991
3 45 408
1 46 2868
1 23 1609
2 31 1884
2 36 146
2 14 239
1 40 159
3 45 3350
1 14 1334
2 35 843
2 11 1399
3 31 985
3 15 2817
3 28 2804
1 32 461
2 34 1757
2 23 670
2 13 1365
1 25 3460
1 21 732
2 26 3510
3 13 146
1 8 893
3 32 1876
1 1 1830
2 34 2484
1 38 1133
2 26 327
1 16 1008
2 42 1575
2 30 107
1 11 745
1 46 312
2 20 837
1 2 2368
2 25 1297
1 30 1146
2 28 1524
1 13 2645
3 22 2240
2 7 3931
3 1 2576
3 5 764
1 29 285
3 14 2512
1 17 484
2 50 1948
3 38 2424
1 34 3790
3 31 3821
1 15 682
2 46 73
1 41 1419
1 45 102
1 20 2478
3 18 3640
3 46 1172
1 49 501
1 22 729
3 48 3821
2 22 2073
2 31 2563
3 36 1831
1 44 665
3 35 3154
1 43 571
2 40 2408
1 43 1330
3 50 104
2 40 2635
1 20 1406
2 34 2135
2 35 1346
2 23 449
2 23 3638
3 21 1640
2 50 1269
3 40 937
1 48 85
3 42 2852
3 38 2516
1 35 583
2 41 3128
2 24 1245
3 13 547
1 4 1168
2 47 1650
2 14 1292
1 22 3960
3 2 3053
1 33 914
2 20 3720
2 3 3528
2 27 2326
2 5 3698
1 25 821
3 20 1112
3 14 3247
1 29 2588
2 19 1746
1 24 1797
3 22 1486
2 2 3669
1 6 3982
3 48 1289
3 7 3742
1 33 2285
3 5 1329
1 29 909
2 36 3434
1 9 2889
2 44 3155
3 44 919
1 26 662
3 29 15
2 44 3801
1 10 2388
3 7 2688
2 21 1545
1 49 3307
2 37 2493
2 37 677
1 5 2395
3 40 3859
3 9 1759
2 28 3438
3 12 61
1 22 3163
3 48 3515
2 8 2219
2 8 3927
1 24 3656
1 29 3345
2 40 1512
3 42 2777
1 6 2364
3 17 3336
1 17 1485
2 4 1982
1 16 3033
2 36 1165
2 38 2675
1 7 3165
3 28 2005
1 4 644
2 45 2942
2 14 2951
1 19 2958
1 41 3916
3 27 2659
2 31 2225
1 3 2054
2 35 665
1 42 3110
2 26 2186
3 39 424
1 48 3302
3 29 3112
1 44 1025
2 34 1011
3 37 2658
2 28 1403
2 33 552
3 45 968
2 21 1375
1 46 1515
1 23 577
3 16 1471
2 7 1968
3 42 31
2 49 3739
1 21 3486
2 18 2778
2 35 1151
2 16 3192
1 19 1819
2 29 1617
2 43 3024
1 1 1736
2 31 2899
2 22 2107
1 37 3132
3 34 3240
3 24 2247
1 25 587
2 21 2714
2 18 3460
1 29 1629
1 9 2971
1 11 1318
2 25 879
3 33 2970
1 22 3125
2 18 2946
3 33 2786
3 36 3398
1 22 3207
1 17 2667
1 25 3856
1 10 1615
1 41 3293
1 21 2602
1 2 97
1 6 2296
3 19 873
1 20 1993
2 10 2409
1 31 1655
1 21 2146
2 43 2004
3 29 1806
1 24 2467
1 2 2806
3 8 3579
3 40 856
3 40 3604
1 12 618
2 19 3008
3 43 589
3 36 1471
2 9 3651
2 20 2264
2 41 2515
2 41 2234
2 39 1251
3 50 127
1 39 582
1 20 1250
3 45 1932
1 19 2161
1 34 128
2 4 1189
2 5 634
1 44 895
3 15 2492
2 8 2628
1 26 2830
3 50 722
2 2 2383
3 38 3825
1 24 3261
3 27 2900
3 15 553
2 33 1231
1 34 1752
1 50 102
1 45 1812
3 28 2485
1 6 56
2 33 1763
1 16 2094
2 45 2081
2 7 44
3 37 2247
1 20 877
3 32 2819
1 41 2616
3 16 3250
3 11 3262
2 46 3695
2 11 2640
1 40 2158
2 33 3457
3 14 1644
1 24 2715
2 36 1474
3 6 1507
2 10 2061
2 41 1338
2 46 646
2 14 3283
2 28 2100
2 1 1989
1 26 1953
2 30 3522
3 35 2323
2 14 1190
2 43 3680
2 38 2555
1 4 359
2 15 3515
1 38 338
2 31 2874
2 49 2965
1 39 559
1 35 2580
2 27 3099
1 38 2369
3 18 2265
2 41 1104
2 24 2198
3 18 788
2 21 1465
2 35 3973
2 20 1104
2 42 1834
1 7 3509
3 31 3400
3 15 3741
1 38 928
2 2 439
1 34 1733
1 41 820
3 6 3711
3 19 1501
3 22 2474
2 39 752
1 31 3829
1 5 2650
3 6 314
1 25 2306
1 42 3551
1 37 2404
3 44 1817
2 11 3896
3 40 1708
2 17 2890
2 23 3154
1 18 3759
1 41 3959
2 10 3066
2 34 1770
3 5 3425
3 9 2516
3 6 383
2 23 2238
3 28 1297
2 23 2096
3 7 139
3 26 828
1 2 1783
1 29 3662
1 40 2373
2 20 564
2 19 1058
3 1 8
2 36 1158
2 6 349
3 3 2175
2 47 971
3 24 2563
3 33 2470
1 7 2840
2 32 1504
2 3 2960
3 40 2319
1 45 2027
1 36 2080
2 7 2317
1 13 1393
2 15 2127
2 18 2835
2 6 3059
3 44 944
1 18 1739
2 44 1309
1 3 3653
2 4 3268
1 35 2328
2 49 2955
2 38 1939
3 14 1941
2 8 209
3 15 3047
1 30 1355
3 43 2243
1 1 2648
2 11 1333
2 47 2311
3 28 1379
3 1 3216
2 43 1577
1 44 2664
3 6 551
1 1 200
3 42 671
3 43 1546
3 13 3976
3 43 357
1 11 3570
2 45 3335
3 31 3226
1 45 998
2 6 3037
3 20 2579
1 50 2923
3 5 512
2 37 2944
2 26 3766
1 5 3077
1 24 1121
1 17 664
2 25 2462
2 1 1233
2 1 475
2 1 2797
1 37 3276
1 33 366
1 1 2343
2 33 278
3 40 1160
1 22 2589
2 25 1089
1 16 3597
1 18 2102
2 29 3286
3 8 1437
3 42 127
1 16 1867
1 2 1856
3 21 887
2 4 53
2 16 3718
2 22 371
2 12 810
1 26 642
2 50 2716
3 27 1050
2 20 492
2 30 2241
3 28 3534
1 9 2089
2 4 847
1 28 827
2 50 352
2 3 2897
1 21 2278
1 40 745
3 20 1164
3 37 3797
2 4 3185
2 1 3497
3 19 3430
2 9 522
2 26 2654
3 18 814
1 33 1574
2 40 1523
2 46 1792
1 15 3580
3 39 510
1 38 578
1 2 3081
1 8 844
2 18 3626
2 19 3188
2 7 583
3 12 1752
2 44 879
1 17 836
1 35 3731
2 4 2040
2 21 2950
1 38 2310
2 15 3571
2 40 583
1 16 3761
2 29 560
1 2 1526
1 36 654
1 4 3362
3 13 1248
2 50 2358
3 39 3077
3 49 3765
3 14 907
2 40 365
3 40 3679
3 14 644
3 10 1875
2 49 2211
1 13 3848
1 10 1792
2 3 2781
2 46 1888
1 5 28
3 50 1739
3 23 120
1 23 3359
1 17 1675
2 6 354
1 28 2729
1 1 478
2 7 1902
3 30 787
1 44 2209
2 30 2690
1 18 206
2 16 325
2 43 2530
1 12 802
1 37 3096
2 44 1573
1 4 2438
2 44 3070
2 3 3692
1 20 930
2 6 1780
1 28 2789
3 26 2823
2 42 1729
1 24 586
3 50 440
3 14 669
1 33 3448
2 27 3742
2 44 3280
1 21 228
1 42 772
3 27 3868
2 43 2302
2 4 3777
3 7 2799
3 37 1991
2 43 3057
2 50 3700
1 31 1206
1 4 3822
1 35 3590
3 10 142
2 47 119
2 48 3541
1 7 2433
1 23 3754
3 19 541
3 44 1370
3 43 1695
1 12 41
1 5 2900
3 31 2782
3 8 2973
2 13 1458
2 40 624
3 37 2226
1 35 1545
1 33 3117
2 28 3327
2 22 3559
2 24 1810
2 8 1897
3 22 429
3 9 482
2 11 451
3 5 1468
3 11 1878
1 30 2484
3 31 986
2 28 3554
2 24 1080
3 41 2928
2 43 557
2 46 1166
3 38 3212
2 44 3033
3 31 1388
3 33 631
2 31 1864
2 42 479
2 29 64
2 5 814
3 26 883
1 29 1082
1 26 3274
1 36 3447
1 40 3370
1 3 3195
3 3 3938
1 14 2214
3 9 536
2 14 458
3 17 23
3 35 2219
2 32 13
3 38 2822
1 2 521
3 31 3652
3 43 33
3 11 2026
3 17 2274
1 28 1499
2 18 3948
2 35 5
2 7 1397
2 24 1634
2 35 3421
1 39 3088
1 1 1992
2 9 1874
1 50 823
3 27 3079
3 20 2705
1 38 3130
3 6 1679
3 47 1128
1 46 827
2 29 3136
2 7 862
1 22 694
1 40 3021
3 28 3478
1 21 2785
2 8 3390
2 31 3137
1 36 3742
1 42 922
1 36 3724
2 28 2335
3 33 632
3 7 3288
3 24 1603
1 48 3072
2 44 408
1 45 512
3 32 1326
2 42 2378
1 15 2338
1 41 520
1 12 3005
3 43 2037
1 25 379
2 43 3021
2 21 702
1 9 3844
3 4 22
2 42 800
1 14 1677
2 21 1527
2 49 3366
1 16 2951
1 44 1087
2 9 2478
1 21 3731
2 6 1670
3 2 1096
1 22 3737
1 21 147
1 45 1595
1 6 2062
1 26 1915
1 35 2230
2 21 929
3 18 2315
2 4 2197
3 9 3890
3 43 3936
3 45 492
1 38 1228
3 37 3530
1 2 3665
2 20 792
2 17 2227
1 48 934
2 31 3106
3 4 2679
3 21 1695
2 26 430
1 8 3973
2 16 1918
3 4 3716
1 21 2617
3 13 642
2 20 677
1 5 2194
1 29 2205
3 18 1429
2 7 3868
2 16 865
1 5 966
2 30 416
2 3 3969
3 9 696
1 25 3129
1 16 2872
2 6 1139
3 30 1785
1 19 3903
2 34 3554
2 34 3055
3 17 2721
3 38 2031
1 34 3191
3 16 921
1 23 292
3 47 2809
2 17 103
3 47 3676
3 32 47
1 31 1967
2 23 2388
1 49 702
3 47 2851
3 24 130
3 40 1186
3 12 1235
2 34 2981
3 13 869
2 18 2608
2 31 798
2 18 3904
2 11 1746
2 30 3234
3 28 1221
1 46 2138
3 29 2154
1 15 3546
2 1 3495
2 3 134
1 40 3900
3 3 3710
1 43 613
1 43 1043
2 16 1322
1 38 3530
2 46 307
1 22 2933
3 43 3656
1 17 3384
2 16 1775
3 10 3247
2 9 1389
3 45 1713
3 24 1104
3 43 832
3 9 1717
1 25 1787
1 33 832
3 10 366
3 46 1770
1 13 2101
1 17 3998
3 30 2845
2 39 1568
3 19 907
1 32 3840
1 33 3065
3 31 3508
3 17 3251
3 6 729
3 19 1671
1 5 800
2 46 1319
1 40 469
3 35 953
2 12 1776
2 25 2313
2 13 2745
2 44 2395
1 28 563
2 46 726
1 40 3296
2 11 1175
2 14 312
1 26 241
3 26 553
1 14 1996
3 11 2312
1 9 3366
2 7 1228
2 30 2229
2 39 298
1 7 3291
1 23 2723
2 11 1260
2 8 141
3 19 3750
1 24 864
3 16 961
2 19 3401
3 30 1983
1 14 417
2 36 2250
2 23 3780
3 20 1178
2 41 3787
2 15 3264
1 39 3707
1 42 128
3 29 3935
2 18 1215
2 21 1203
1 27 2469
1 27 1961
1 41 2418
3 27 1328
2 20 2057
1 19 3685
1 47 1933
1 26 204
3 45 85
1 48 2708
3 7 1640
1 39 3736
2 29 2483
2 35 1976
3 41 3291
2 3 1878
3 29 3100
1 41 3267
3 32 3899
3 7 642
2 44 1026
3 47 1700
3 6 1895
3 49 3936
2 44 1141
3 28 936
3 23 2176
3 26 844
2 4 837
1 2 2918
3 4 1904
2 5 1972
2 49 1285
3 46 2288
2 14 2904
2 30 3715
3 36 1998
1 44 2627
1 9 3185
3 25 2028
2 20 646
2 33 3904
2 11 1076
2 34 1668
3 9 2488
2 38 3490
2 33 3932
2 8 712
3 10 2436
3 50 1278
3 13 1721
2 36 2638
1 18 2294
3 15 3108
3 27 157
2 1 782
1 44 424
3 45 660
3 49 2540
3 16 1531
3 9 3343
2 31 3068
3 2 1486
2 46 3830
2 42 730
2 24 3844
3 42 148
1 14 805
3 18 2187
1 41 2657
3 37 1397
1 18 113
1 20 882
2 8 1803
2 16 584
1 50 2716
1 18 3453
1 1 1770
3 26 2440
2 8 290
3 47 334
1 17 3278
1 27 3838
1 42 1041
1 7 2820
2 15 2685
2 42 2108
1 50 1443
1 42 1314
3 19 2083
1 23 2439
3 6 941
3 23 3896
3 47 475
2 33 636
1 36 1613
1 44 3641
2 19 2455
3 27 2535
1 48 1323
2 9 3025
2 39 1806
1 43 1302
1 34 3870
2 6 2682
2 5 3502
3 34 2858
2 7 2147
3 40 525
3 23 447
1 25 803
1 3 3361
2 44 832
2 12 976
1 20 3962
2 46 3516
1 43 2416
2 19 2165
3 15 1546
2 35 3036
3 20 368
1 33 3244
2 28 2558
2 47 3190
1 8 2832
2 16 1491
1 6 2832
3 18 2166
1 38 1666
2 40 841
3 19 3573
3 41 2701
1 28 2006
2 46 762
1 21 3925
1 28 214
1 11 3271
2 10 3812
3 25 2655
3 17 914
2 25 619
3 29 1799
3 5 477
1 44 2148
2 24 3813
3 42 1889
3 13 1029
3 23 3528
1 36 2526
1 44 2298
3 34 26
2 38 2811
3 11 1079
3 32 1962
2 36 1355
1 42 147
2 13 1844
3 4 2140
3 2 473
2 30 578
3 25 2830
1 7 2748
3 17 1851
3 13 928
3 3 583
1 44 3805
1 19 3235
3 47 1409
3 9 3513
1 18 458
2 50 1453
2 15 3373
1 22 1924
1 25 2741
1 28 1321
1 21 1671
2 1 2462
3 39 790
1 31 3842
2 44 1945
2 44 1841
2 32 894
3 18 1802
2 25 505
1 43 949
1 14 2271
3 3 573
2 13 3792
1 18 1865
3 10 3115
2 50 1992
1 13 3642
2 1 3227
1 3 3395
2 30 3437
2 31 3825
3 2 566
1 37 124
1 38 2301
2 6 1660
3 40 3001
2 5 917
3 23 534
3 13 1711
2 36 1246
2 13 2718
2 14 715
3 14 82
3 7 406
3 50 232
3 29 1014
2 40 3713
1 50 598
3 41 3359
2 27 2306
2 30 2571
3 25 575
3 38 681
2 34 2507
2 24 3855
3 40 3910
1 33 372
3 34 1122
2 44 508
3 46 721
3 44 1906
2 38 1739
2 15 3475
3 24 69
2 11 2816
2 48 2465
2 4 2378
1 33 718
1 43 707
1 30 2970
3 46 1784
3 13 3187
3 2 1313
1 8 3715
1 20 3405
2 25 2596
3 32 3062
3 29 2021
1 2 757
3 15 1572
2 15 3617
2 5 1370
1 38 598
3 11 3513
2 28 2113
1 2 3790
2 9 668
2 22 141
1 19 2147
1 16 1483
1 12 3556
2 7 2726
2 43 399
1 46 1244
3 15 993
3 45 582
2 24 3846
2 10 1159
1 43 1903
3 45 1549
3 43 3622
1 17 1411
1 50 3270
2 19 3234
1 25 2666
3 50 3160
3 34 3275
1 18 1940
1 13 523
2 3 1849
2 36 658
3 46 2131
1 11 3212
2 41 3032
2 48 3205
2 3 1169
3 38 2579
2 14 2249
2 19 252
2 3 3063
2 50 1429
3 33 796
1 28 1941
1 28 726
2 28 1114
3 28 2326
1 30 667
2 42 226
3 9 2836
1 44 3107
3 42 1471
3 13 3335
3 2 2959
1 42 1238
1 40 3530
3 23 1544
1 17 517
3 50 3513
2 32 921
3 22 1489
3 47 2823
2 49 1527
3 15 3140
2 7 3234
2 43 1956
2 8 3296
3 20 2279
1 3 1746
1 39 3997
1 1 3281
3 42 973
2 25 2077
2 29 3747
3 35 2210
3 41 1922
2 34 142
3 42 1838
3 17 579
2 40 1289
3 30 1198
3 43 524
3 46 1553
2 17 1726
2 32 422
1 40 805
3 34 2773
2 33 1046
3 43 132
2 24 1905
1 30 821
3 33 1070
3 43 3613
2 22 3394
2 10 263
3 31 1720
3 18 2811
2 15 476
1 21 442
3 6 2446
1 37 529
2 32 3229
2 16 2611
2 10 3372
3 9 3463
3 38 2797
1 25 2826
3 34 2602
1 45 2205
3 19 108
3 7 3271
3 6 337
2 3 2776
2 23 906
3 37 876
1 22 3839
3 36 3673
2 34 1492
1 4 2664
1 18 1874
2 15 786
2 24 22
2 49 18
1 1 885
3 39 3737
