5000 2500
1 40459 2286
2 181764 512
1 154303 2420
2 158034 638
1 149617 42
2 183116 2400
1 154989 655
2 149448 2157
1 190812 1846
2 54441 1553
1 63247 1545
2 150469 1657
1 193039 829
2 116059 2395
1 155412 2101
2 173836 1257
1 40458 406
2 138848 1717
1 119632 1913
2 66062 1872
1 93248 591
2 106108 2447
1 118284 1082
2 109000 668
1 22893 110
2 20166 689
1 98329 1182
2 80793 702
1 118844 1652
2 106117 2302
1 87879 979
2 10715 2281
1 147040 1925
2 131859 578
1 31318 1709
2 43590 2025
1 159987 838
2 187170 1934
1 195212 731
2 196202 1675
1 197644 1530
2 2582 575
1 63589 465
2 72885 784
1 182345 1603
2 120658 2094
1 169749 462
2 34748 1878
1 51194 965
2 89228 1512
1 108860 2475
2 1973 1868
1 163338 2403
2 47262 644
1 45152 1533
2 6712 1749
1 199698 1360
2 68868 329
1 12892 2062
2 91156 2393
1 83456 2393
2 37558 2154
1 38205 1428
2 75383 1138
1 19934 922
2 99467 2319
1 179062 982
2 183608 1195
1 12436 788
2 179219 426
1 134311 1379
2 13065 333
1 26964 2074
2 27029 361
1 104338 1186
2 157833 966
1 184505 2259
2 195017 1381
1 144411 660
2 95537 2106
1 113495 323
2 95216 492
1 121164 1418
2 190103 2062
1 100225 123
2 118684 48
1 120611 1210
2 158281 1476
1 167066 1645
2 8240 2086
1 121510 2013
2 40623 160
1 192060 77
2 54732 623
1 40112 692
2 108693 260
1 153995 1147
2 115036 239
1 140473 844
2 87826 2261
1 37903 1911
2 195324 2011
1 131432 1460
2 153789 788
1 94456 662
2 93709 745
1 180227 267
2 141667 414
1 195500 730
2 188309 648
1 133762 1738
2 69153 1689
1 151030 1928
2 97334 851
1 145798 2163
2 169500 1781
1 183277 1351
2 147934 73
1 135873 255
2 99005 1562
1 171535 593
2 146541 91
1 152867 1096
2 63319 846
1 178058 1941
2 93086 138
1 18618 169
2 16880 2388
1 131806 2128
2 23432 1844
1 141566 563
2 27178 471
1 164189 647
2 108848 2036
1 15339 251
2 140948 864
1 53650 836
2 8342 2104
1 185352 1259
2 157404 1439
1 182660 466
2 54456 585
1 119359 268
2 15953 1696
1 105884 397
2 139403 2267
1 179493 1763
2 13118 212
1 71809 1505
2 100549 2357
1 122262 1810
2 174179 1097
1 85856 2400
2 17397 1931
1 174128 940
2 89495 521
1 2322 2378
2 128803 1077
1 97447 917
2 68605 1630
1 171215 1739
2 70326 2471
1 198842 2234
2 19164 1830
1 72351 1447
2 46056 155
1 91134 283
2 114044 2087
1 134265 2339
2 193344 1392
1 116020 2158
2 179705 2308
1 126138 409
2 197036 1155
1 7269 2244
2 136306 1820
1 114688 1993
2 92410 722
1 186882 2457
2 125077 34
1 170285 1044
2 37711 1794
1 43247 1329
2 167204 1797
1 64109 2330
2 155626 1764
1 39014 1689
2 57887 214
1 34923 1933
2 166243 1498
1 129146 2269
2 76203 2211
1 99016 1089
2 44811 2016
1 193917 1351
2 53718 250
1 51232 1734
2 32998 375
1 6263 2367
2 143692 1057
1 157574 388
2 82712 576
1 174123 325
2 113172 109
1 178708 2184
2 34151 2392
1 57816 718
2 22781 1420
1 90579 1274
2 136637 717
1 35438 704
2 167227 1053
1 121755 283
2 8621 1893
1 109488 976
2 149602 1151
1 24377 1634
2 185562 411
1 102709 189
2 146716 1319
1 133773 1402
2 146422 1107
1 188803 2405
2 165664 57
1 18239 1656
2 73022 1664
1 140346 885
2 155746 1778
1 146515 1153
2 190333 1319
1 3653 1187
2 102760 2177
1 101269 221
2 152652 186
1 96425 1909
2 5809 2237
1 156471 30
2 67606 2264
1 19412 1037
2 116834 1052
1 58036 895
2 186618 67
1 168276 1595
2 45122 2315
1 113653 1511
2 144705 1924
1 17958 120
2 50288 1644
1 171651 1203
2 63408 821
1 189965 1814
2 15203 542
1 1685 1574
2 159334 1968
1 72022 1201
2 169135 57
1 40506 1761
2 72018 326
1 137365 955
2 29728 1381
1 27221 907
2 139490 44
1 190789 914
2 198218 363
1 161315 666
2 49988 1279
1 90730 1552
2 161507 1286
1 179099 96
2 23561 2024
1 14252 1807
2 114967 168
1 101243 1115
2 93499 1943
1 28841 1201
2 70717 1866
1 144074 1849
2 51611 164
1 87749 1963
2 99443 1885
1 131280 1345
2 45901 232
1 27565 1851
2 107839 945
1 56299 20
2 12552 789
1 77271 1789
2 151748 2443
1 115410 1507
2 22678 271
1 34738 892
2 153238 767
1 118077 125
2 70514 2034
1 199951 643
2 63808 1243
1 127171 758
2 155295 1384
1 157473 544
2 175696 1716
1 53217 1934
2 198041 1919
1 151746 407
2 47868 1703
1 119887 970
2 118635 917
1 132479 1913
2 145608 2486
1 57808 2499
2 115549 1941
1 129533 364
2 197385 190
1 76562 104
2 50687 2163
1 100240 2357
2 73416 46
1 51977 977
2 128979 1954
1 34898 1978
2 100092 1148
1 182442 576
2 169325 519
1 32186 1908
2 132899 1162
1 30015 204
2 118611 2167
1 169715 525
2 38010 1343
1 2301 1157
2 81064 175
1 107515 2086
2 30466 2173
1 68252 1914
2 162245 46
1 29551 1888
2 53755 1639
1 172419 60
2 71766 1049
1 84531 2345
2 73669 1720
1 170642 370
2 174412 2094
1 105496 1775
2 122589 85
1 1091 1210
2 165669 1466
1 109169 2336
2 103759 757
1 138464 754
2 172670 2360
1 121925 373
2 48762 2109
1 12838 2401
2 130330 2030
1 53475 1380
2 108385 1247
1 134189 804
2 42323 486
1 92573 1028
2 125860 2442
1 11807 2359
2 23309 1735
1 91842 1079
2 163333 2397
1 181460 403
2 153717 5
1 117522 806
2 140297 1511
1 72505 670
2 145763 2301
1 145374 1750
2 190196 1647
1 6381 2375
2 61811 1288
1 154723 1023
2 38225 1483
1 65763 2030
2 104096 482
1 153373 1684
2 1259 1592
1 165649 2030
2 165778 1465
1 89225 2481
2 158060 155
1 182198 2327
2 196185 205
1 190809 1085
2 20161 1433
1 40513 867
2 96771 366
1 136168 1698
2 11955 1453
1 179691 1963
2 25111 636
1 58965 893
2 115004 1010
1 26269 2292
2 126466 110
1 61155 161
2 75875 1023
1 125364 1416
2 46545 469
1 28481 1413
2 69685 1226
1 7759 1180
2 42748 1933
1 126047 1040
2 73045 91
1 172363 1725
2 98098 1106
1 101071 1959
2 156362 403
1 32359 1768
2 103818 2498
1 101057 1214
2 84595 162
1 52102 384
2 922 1487
1 169011 449
2 9187 2484
1 100198 933
2 33283 1610
1 169306 559
2 140484 1951
1 122406 2190
2 198570 443
1 66410 2251
2 17251 669
1 149131 2015
2 20303 693
