5000 5000
3 186236 3429
1 179267 1981
2 149767 3889
3 141411 1395
3 135424 2269
2 136296 1494
3 187350 2594
3 170234 4569
2 163897 4492
2 135253 925
1 187681 1379
1 104254 2284
2 190507 3975
3 153631 3637
2 118693 2427
3 140488 4848
3 167103 3589
1 122518 3562
3 126994 2613
1 175164 490
3 197340 363
3 103863 967
2 115445 2130
2 193761 1206
2 177963 1749
3 176312 274
3 132873 4055
2 150621 4242
1 145687 4644
3 171868 4133
1 166238 1342
3 194092 1952
3 140896 3932
2 186349 3002
1 155803 2250
3 183791 4247
2 193184 4660
3 183153 648
2 111454 4656
2 152475 3449
2 196802 3275
3 184965 3814
3 113703 286
3 194567 2033
3 156493 1215
2 139399 36
3 160321 1363
3 131400 1441
2 151306 965
1 171858 4403
3 113512 123
2 103098 2499
1 161092 558
1 168205 4170
3 177732 4416
3 149954 341
2 182414 486
3 146907 2997
3 171639 1315
3 158494 2156
1 195385 208
2 123997 50
1 121077 1365
2 169909 4721
2 148292 3738
2 109545 2412
3 136192 2047
2 146524 557
3 129647 1120
1 197176 2529
1 109275 3444
1 131687 3120
3 116667 2388
2 133475 4995
2 140026 1273
2 166742 4178
2 149137 618
3 130695 3735
2 103834 2460
2 182157 2247
1 150858 2906
1 110910 2233
3 179562 2123
2 120137 1055
2 100130 3872
2 140278 210
3 132092 4200
3 138512 4062
1 104307 1114
1 172231 238
2 191034 3819
2 140300 1725
1 190055 4717
3 132985 1887
2 116323 1664
3 115550 895
3 155061 4343
3 168453 4741
1 105091 4489
1 163157 1398
3 101123 4171
3 165673 4548
3 111142 1093
1 119385 1473
2 113523 2241
1 150235 1839
2 142461 2850
3 161545 4465
3 140624 2285
1 159131 3117
1 149764 2340
2 149051 2254
3 150829 1395
3 168498 1411
3 153558 1262
2 170617 3541
2 157759 3144
3 144678 4119
2 171303 3912
1 114108 1198
1 165818 2725
1 110516 351
3 192093 726
2 115792 1010
2 146876 3711
2 116980 4094
2 161041 2739
2 167512 2169
2 188269 4434
3 194894 1652
2 122128 3623
3 165692 889
3 176567 4293
2 184820 1264
2 101565 4306
2 130346 2660
2 190245 4507
3 150492 2240
3 122165 775
3 179271 2288
1 113642 4003
1 148052 657
1 144473 4122
3 127662 1254
3 116996 2873
3 187961 2264
1 186232 2521
2 162314 860
3 191121 4949
2 134557 842
3 116785 806
2 113298 2094
1 142947 1766
1 150465 4971
1 104668 2348
1 164680 1669
2 163426 4994
3 150923 388
2 128815 4595
2 197867 2056
3 199958 795
1 125292 3257
3 152356 3610
1 102645 520
2 167526 219
3 170464 263
1 175255 3919
2 152948 4479
2 139046 1636
1 140544 2197
2 103174 2401
2 194970 2739
3 111255 4596
2 177865 1933
3 185383 4586
2 169788 1113
3 120715 4130
2 158714 3277
1 163572 4628
2 161624 3864
1 121498 3549
3 128187 3584
3 143546 1075
3 106811 3011
2 141358 1220
2 196118 1456
1 153931 4491
2 171840 4343
1 196910 1938
3 110333 1328
1 174788 3161
1 148233 488
3 103831 3238
2 192784 4288
1 149705 2797
2 199796 2230
1 106897 4619
3 114681 3378
3 115875 2367
3 177157 2836
2 127278 1351
1 110344 3589
3 172949 3721
1 129825 1057
3 182021 1971
1 141900 2033
1 145799 1840
3 139156 1647
1 180697 3195
3 152685 4321
2 164987 239
1 191533 4495
3 134596 989
2 104773 1462
2 181762 265
2 163598 4954
3 176447 1809
3 106430 904
3 172661 609
2 110114 1498
1 182666 126
1 167890 1756
3 159661 2889
2 142180 4054
1 196767 1747
3 119145 4950
3 138875 623
1 172888 246
1 170097 1881
1 113262 928
2 149638 899
3 111970 380
3 165426 2562
3 161951 4160
3 149185 471
3 191788 555
2 131538 3674
3 196631 2479
3 124988 23
3 126876 1125
3 187355 914
3 163681 257
3 115949 1027
1 106444 725
1 154234 3767
1 172405 2449
1 146202 3560
3 111628 3981
2 184396 2998
3 129318 571
1 172078 3111
1 190560 1837
3 113929 3148
2 166235 80
1 195551 4063
1 183410 478
1 119608 61
1 131500 4532
3 108287 1050
1 174567 1588
2 127541 4273
3 192991 4424
1 177972 808
3 152437 2119
3 138726 2739
2 193543 2962
2 175453 71
2 176950 3985
1 138700 4439
2 172243 3527
3 177808 811
1 124553 1741
3 170214 4732
2 185912 693
3 175437 890
1 130274 3443
1 198810 2486
3 169127 616
1 119552 1974
1 128441 4906
2 163229 3607
1 180203 1666
2 197337 1510
2 191536 3804
2 196596 3171
2 166425 3260
2 163791 1640
1 172437 1398
1 116007 568
3 150355 4804
2 188418 3613
2 111940 1930
3 192354 4019
1 141966 2252
3 173922 4758
3 122429 4993
2 112623 3960
1 121699 3091
2 112577 2661
2 138247 1437
1 130762 1825
1 139119 3087
3 199341 895
2 136648 3701
2 100000 653
3 121654 2008
3 137975 4099
3 170173 4555
1 164940 1036
3 103138 3863
1 147299 2765
1 177258 1053
1 191444 3954
1 191955 4463
1 163297 2271
1 143628 1480
1 151573 2780
1 111265 1958
2 195346 2177
3 177126 45
2 162824 4286
1 198955 3404
2 135752 2499
2 162176 4016
3 117306 1573
2 118912 1873
1 129729 4350
1 125504 448
1 167916 812
2 152643 4562
2 188111 2399
1 172173 843
3 187156 4499
1 154416 3280
1 118262 4749
2 180349 4304
2 145939 625
3 118254 2663
1 196944 4119
2 103705 3795
2 147097 1246
3 113104 4450
3 115641 4855
2 160877 3302
1 141460 4208
2 103451 3557
2 186784 924
1 145435 1099
1 165364 3296
1 165773 3283
2 152495 4727
1 124087 2277
2 138163 1630
3 125195 4663
2 186816 537
2 107485 2396
2 148561 4916
1 138922 2945
3 124158 4300
1 144104 4377
2 157401 1320
1 179106 1174
3 131198 495
2 174044 3899
3 125242 3012
3 139992 4559
2 128958 2087
3 177164 3046
3 193340 894
1 145309 2170
1 165795 3946
3 157320 2392
1 157973 3629
3 198448 3015
2 185645 2807
2 197479 2750
3 104702 2755
2 119176 2954
3 116443 3510
3 197762 3103
3 192125 4527
3 193606 3803
1 131011 2127
3 153609 3650
1 135550 79
1 158427 2637
1 126505 1371
3 190489 2565
2 160795 131
1 131380 4777
1 136501 3823
1 167464 521
1 185489 879
2 166350 92
3 187122 3114
3 111987 3497
3 173057 3122
2 118127 4741
2 152463 3561
3 158423 4605
3 106158 1655
2 106735 2703
2 160234 2714
1 105003 4743
2 153793 2372
3 165213 1597
1 163712 4480
3 199250 2105
1 135305 578
1 145146 220
3 177218 4426
1 117260 3418
3 160866 61
1 166994 887
2 188050 1990
1 176747 4825
3 148422 924
3 165986 4979
2 197936 2881
3 193513 436
3 168396 4809
1 156379 2799
3 154509 4831
1 143489 44
3 155742 2918
1 143289 4481
1 190200 3636
3 106004 2057
1 110542 3334
1 119545 1037
3 154181 2989
3 144150 4349
3 108972 3289
1 101022 2124
3 165501 2355
3 194204 3998
3 185405 2212
1 164813 4360
2 118951 1614
1 102911 4679
2 112147 106
2 178708 3195
1 180120 2276
2 125619 2474
2 115626 588
1 142173 4464
1 160998 1781
2 196144 828
1 111784 3387
3 171719 2899
3 124614 3666
3 176882 1426
1 119518 4417
2 192660 3116
3 173779 4396
3 126707 2568
2 107057 3364
3 130832 2634
2 147044 490
1 128684 545
2 162715 1908
1 119523 2176
2 103906 4925
1 196231 3520
3 153354 2511
3 181318 497
2 173177 2211
1 132378 3689
3 117703 1417
1 153988 2763
1 143166 4550
1 165336 615
3 183965 3766
1 107756 1150
2 149507 3313
3 161309 966
2 146770 326
3 109839 4288
3 172605 656
2 129184 4106
2 144236 40
2 115580 67
2 174590 3617
3 154655 2113
2 169952 4108
1 176945 1481
2 146439 2414
2 104496 3096
1 198537 1967
2 177179 307
2 141628 1705
1 192660 1221
2 156541 4408
2 125545 1782
2 116898 882
1 143954 2707
2 190666 2290
1 149224 2984
2 174852 2538
3 196160 505
3 173488 1309
1 108058 1634
1 195534 2013
3 126379 2757
2 139221 2387
2 191048 4028
2 119524 1322
2 150614 1212
1 192828 4107
3 149203 444
2 195418 1504
2 147970 1313
3 192643 3289
2 170030 2166
3 113211 3847
2 176387 3383
1 191671 2601
3 146146 1118
2 100752 204
2 136729 2455
2 120888 3756
1 142830 2128
3 114960 1900
1 114872 4558
2 122228 3075
3 151109 244
3 105523 2330
1 185171 4442
1 182363 2996
1 186423 3555
1 179534 2347
2 182375 3826
1 128721 3446
1 168065 4960
2 105260 206
1 182253 419
1 180255 2764
2 137478 532
2 105729 986
1 132457 1582
1 103114 4647
1 178100 1242
2 126767 2680
2 191029 519
2 190900 4334
2 120821 2815
3 111827 2404
2 170192 24
1 142773 4049
3 179997 539
3 103375 3810
2 195502 1026
2 198826 222
3 160372 3469
3 147484 2608
2 107916 4492
2 167563 1889
1 192226 1603
1 188965 4888
1 102165 4544
3 141316 3966
2 168676 4266
2 137907 1543
2 113132 1765
1 183629 1465
3 141140 528
3 184540 3277
3 152791 4808
2 116759 2376
3 151313 399
3 194268 1755
3 107726 2494
2 119338 3200
3 199867 2425
3 134418 266
2 150564 3694
3 184616 841
1 109159 3207
1 107133 172
2 167653 3230
2 161446 4300
1 128936 938
1 185890 3751
3 123939 3771
2 114541 4211
3 116558 2996
3 179119 522
1 126065 1312
3 191406 2019
3 104463 3276
1 172842 1068
3 117791 1163
3 130643 1142
2 133639 497
2 133549 3919
3 173680 4410
2 169493 4307
1 166063 2227
2 131696 3943
1 192218 2625
2 110950 4399
1 180139 4834
1 156143 4390
2 185839 3166
1 149606 2071
3 115917 598
1 194294 2705
1 129840 2870
1 102061 3479
1 155198 574
2 100775 3420
2 199697 895
1 146879 3321
3 194336 4271
1 192334 1495
1 147763 345
3 132746 2809
1 160958 1703
3 147688 234
2 150177 2774
3 106935 3972
1 127859 3605
1 154010 3177
2 164856 2104
1 109193 2418
3 197115 3451
3 197523 4677
1 124434 3598
2 106069 3054
3 143111 2632
1 170925 2136
1 199507 1094
1 177218 3909
1 148059 204
3 128423 2159
1 128131 1685
3 172186 4538
1 168513 4104
3 119408 181
1 162202 778
1 166417 3869
1 189758 2622
3 100351 1724
1 103326 254
2 140672 3522
2 166497 889
1 117135 1389
2 199667 2811
1 143626 2096
3 145372 4592
2 189214 4900
1 133550 3856
3 168256 2858
2 185958 2081
1 135334 277
1 175974 4453
1 172933 1815
3 199728 1193
2 122589 834
2 169308 4193
1 108686 1455
1 197637 4456
3 177076 2992
2 148784 2765
1 194058 1056
3 141425 4129
1 186601 3982
3 171420 856
3 154682 1272
1 199662 4130
1 120723 1533
3 125788 1427
2 180136 2515
1 147589 3378
1 198546 3282
2 106638 248
3 185629 1330
1 171231 1718
3 124326 3712
3 194450 4021
2 166276 1942
3 195505 4137
2 143135 2420
2 141580 1523
3 194160 3134
3 111445 3005
1 114648 2380
1 138859 4932
3 176301 916
1 180103 1247
1 146618 4963
1 167736 3708
3 181246 642
1 113407 2025
3 122383 1701
1 114279 4328
3 128905 2461
3 117685 4678
3 182663 3750
2 112571 2596
1 176596 2017
1 124298 1417
2 154414 511
3 126215 3139
1 144174 2306
1 147387 2914
3 125768 4319
2 160052 1895
3 177286 1482
3 137884 691
3 182453 4341
3 142483 606
1 158452 3187
3 174860 2746
2 107124 4499
1 193896 2928
3 123091 2990
3 173853 454
1 118606 2088
2 191706 3804
3 192348 498
3 198213 4075
3 107091 3166
3 157734 2594
2 119758 1053
1 174093 4622
3 103817 4336
2 156046 4766
2 150070 3870
1 117384 3148
1 143273 3008
2 169342 117
3 124370 4875
3 105598 3307
3 183297 1303
2 107275 2560
1 145940 1046
1 146200 3015
3 189047 1255
1 189873 2332
2 133111 1998
2 179745 2164
3 112571 2319
2 180653 1753
1 109193 1965
1 173083 3900
1 156131 550
1 117321 140
2 151134 171
3 110409 3534
3 118693 176
3 166781 1784
1 119428 1448
1 151320 3811
1 125443 4023
2 143401 3761
1 121960 1380
3 168841 3832
1 178208 802
2 100698 734
1 158155 1291
1 159715 2414
2 129831 3949
2 192349 728
2 139468 2540
2 130451 3348
2 198941 1253
3 162583 875
2 140397 59
1 138199 269
3 119306 3865
2 122291 1859
1 127739 409
3 179585 2489
1 180119 3686
2 185616 1234
2 130067 4483
3 102820 197
2 199628 4840
1 149826 1083
3 120592 587
3 112555 1323
1 198743 3214
2 127749 3967
3 149689 230
2 150762 2795
2 196305 2497
3 177515 3634
2 126974 3607
1 176489 2913
3 189710 2266
2 146838 696
1 124575 4985
3 129669 3784
1 147344 3005
1 133504 390
3 116694 155
3 121787 4901
2 138148 1920
3 156685 690
1 148156 4516
3 192866 1352
1 186648 1842
2 155106 467
3 147187 4793
2 117367 3442
1 133475 4218
3 168465 2688
3 144241 1812
3 122679 3296
3 181572 418
1 180173 4275
1 133757 3962
2 118682 3261
1 188731 1465
3 119222 3614
1 101411 100
3 129265 3081
3 159671 3947
1 196252 107
1 168959 2227
2 125476 4161
1 107945 4756
3 108750 2506
1 137319 178
1 117986 2230
2 175354 3555
2 193778 2393
3 119435 4369
2 189777 3270
3 142768 4879
3 155216 4957
1 173275 1962
1 133915 659
3 175813 591
1 154868 3297
3 152070 3515
1 158425 3233
3 172601 2785
1 167444 576
3 128241 939
1 138623 779
2 179025 4259
2 122727 3551
1 123447 129
2 193352 3623
3 147939 2409
3 152477 377
3 192532 1093
2 154471 3811
2 179546 585
3 167763 2431
3 119344 4789
3 198720 1274
1 179147 4739
3 138338 3377
2 137843 1810
3 127130 3849
2 122531 60
3 156168 4004
1 143989 2511
3 132648 3640
2 135674 1047
1 154303 536
2 141094 3978
2 113265 4585
1 194205 3624
3 181584 1872
2 128031 3096
2 128968 2004
2 193092 4466
2 112998 340
1 169049 592
3 132354 2868
3 152313 3456
3 140865 3255
1 117426 3735
2 156920 4996
2 151708 2064
3 163823 717
1 125421 1918
2 142243 3790
2 137279 2358
1 175800 2898
2 146303 3589
2 152597 1219
3 196611 2456
1 123118 3397
1 124676 2641
3 191735 4633
1 102401 4781
2 130179 1463
2 171992 2959
3 149028 4367
3 143982 4489
3 186870 4111
2 171997 2111
2 104988 3077
3 154817 572
2 133138 3358
3 156426 1098
3 183934 4298
1 114300 3190
3 124067 859
1 119182 2518
3 143876 3581
2 116857 2603
2 141049 91
1 111502 4307
3 140946 369
3 130091 3706
1 143320 2938
1 145301 735
3 107082 3154
2 171600 3259
3 125972 3745
1 153763 4753
3 116260 2637
1 117929 3149
1 189601 2210
3 159747 3055
2 138807 1633
2 119589 573
2 197070 4275
3 184933 813
3 101085 1191
2 155511 1412
3 196602 3977
2 121135 4556
2 103248 3507
1 197526 4727
2 188340 3238
3 162994 3143
3 119237 3987
1 120247 2485
1 179019 2189
3 179657 4295
1 122253 4913
2 104704 214
3 106560 2774
2 156677 4419
2 113050 1793
3 132532 1469
2 123126 3192
1 146897 2814
3 135541 338
1 181748 4261
2 119066 2384
2 197950 3874
3 101754 4209
3 111361 2588
2 180706 2057
1 150784 3021
1 159493 1382
2 164391 3973
3 176452 544
2 143725 1112
2 106085 540
1 196717 2066
3 177077 3165
2 103996 1639
3 152508 2232
1 192149 3636
3 148355 4315
3 169307 361
1 193260 428
2 195432 4322
2 187449 1327
2 140069 1542
1 168632 4424
3 124301 1818
1 113973 877
3 179167 1161
2 183012 1713
2 184618 4880
1 113146 563
2 115722 2393
1 125754 298
3 178343 4070
2 139133 4725
1 122851 3492
2 174737 1698
2 194764 447
2 132136 2487
1 121498 1934
2 148170 2291
3 126484 539
1 194905 933
2 190599 3
3 174516 4056
3 177457 1548
3 188617 1350
1 163093 830
1 165335 1028
3 133696 280
2 129470 271
1 134178 4140
2 190871 2010
2 111661 1899
1 106961 4885
3 137167 2200
1 181257 411
3 119001 3194
2 113158 2905
2 189524 3174
1 156188 3604
3 149466 3565
2 138183 1301
2 197782 2925
3 173079 4317
2 120084 1227
3 171351 3292
3 124333 1240
1 141732 2229
2 174262 4044
3 164952 4195
2 170832 4099
1 141240 3540
3 188399 4837
1 133159 1878
1 113213 4534
1 159158 4500
3 194158 3253
3 150285 2510
2 168758 3513
1 145174 1322
3 178084 4344
3 127098 267
2 184694 5
1 144791 35
2 115073 2000
3 108019 4984
1 171723 706
3 143754 687
3 190938 899
3 103201 2781
2 197914 4942
2 192929 1459
3 116084 2492
1 166794 48
3 159081 487
1 120054 1739
3 191279 4403
2 176338 3040
2 171810 764
2 137572 4869
2 171957 3451
3 173099 4770
3 168966 917
3 161248 4982
1 188817 2629
3 127534 3684
3 157159 932
3 186089 4688
2 193020 1590
3 115328 3328
2 107936 711
1 116011 791
2 199702 2425
2 123339 42
1 116710 2173
1 100035 4324
2 124802 51
1 137952 2616
1 153315 599
2 126682 3460
3 179257 471
2 123953 2874
1 186039 3737
3 130619 2576
2 186481 4302
3 106161 1107
1 178600 1659
2 143400 4563
3 130187 3302
1 167227 1265
3 124557 2629
2 181047 3202
1 168211 3882
3 186611 365
3 101508 4782
1 101688 330
3 157519 4524
3 103575 4284
3 124428 4051
3 174940 4718
2 116217 3221
3 148058 3342
3 182326 4003
1 134226 4521
1 130505 1625
1 180487 4921
3 186623 2509
3 128000 1449
2 111011 25
2 118328 2466
1 173854 2292
1 107212 3242
2 177442 4553
1 170134 428
1 127076 1103
1 131827 582
1 187967 256
3 127351 3672
1 192903 2508
2 165647 2772
2 118409 4505
1 122736 539
3 115593 3355
1 112968 1116
2 154323 937
3 175398 3503
1 161436 2141
2 146452 4751
2 135574 1453
3 153974 4730
3 197579 774
1 115731 2059
3 114441 3081
1 188812 4247
1 175685 839
2 129675 453
1 132674 4349
3 199972 416
3 104140 1750
3 188787 1041
1 167571 3233
